link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,71,22,37,96,47,88,94
0,7,33,83,59,90,84,68,81
1,17,74,97,55,96,89,68,63
1,5,36,99,75,71,85,28,15
1,6,53,67,36,36,97,70,45
2,9,77,47,29,69,89,51,14
2,3,25,71,16,53,62,46,23
2,4,23,92,34,78,83,38,23
4,8,78,46,31,46,30,45,42
4,5,75,15,82,60,61,84,94
4,6,54,84,46,58,22,82,31
5,15,94,76,74,17,48,82,72
6,16,14,26,43,64,22,70,48
6,7,54,47,78,16,62,17,79
8,12,23,91,92,67,11,67,52
9,17,34,22,76,80,64,41,23
10,11,92,73,17,19,60,84,96
11,17,71,81,72,55,48,37,89
11,12,61,61,91,84,94,98,57
12,13,39,39,46,94,27,50,27
13,14,87,47,74,48,77,21,34
14,17,84,76,46,22,50,11,82
14,15,88,21,21,99,31,51,82
15,16,19,79,30,76,28,18,53
3,0,73,46,89,86,68,78,88
7,0,98,50,24,41,93,38,82
17,1,82,76,16,99,86,28,43
5,1,92,22,80,38,92,17,26
6,1,40,53,71,66,85,78,49
9,2,20,98,14,99,86,54,26
3,2,10,80,96,88,35,58,77
4,2,63,66,98,62,32,28,43
8,4,44,43,64,89,70,22,60
5,4,36,39,13,46,25,27,40
6,4,89,27,35,85,70,46,48
15,5,49,62,52,78,67,44,95
16,6,14,77,32,15,66,68,96
7,6,14,50,93,39,84,83,24
12,8,63,55,76,56,51,34,18
17,9,82,75,15,13,48,65,90
11,10,41,56,38,51,45,29,18
17,11,69,91,74,66,25,16,39
12,11,76,13,80,72,87,48,24
13,12,45,34,71,15,20,90,18
14,13,24,90,52,72,39,76,71
17,14,51,94,34,40,50,15,66
15,14,32,98,99,48,74,31,31
16,15,68,26,59,43,89,60,29
source,destination
16,13
lower_bound,upperbound
736,1104
503.2,754.8
508.8,763.2
0,831.6
0,740.4
0,726
included_node(s)
2
