link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,95,59,31,19,14,41,67
0,7,54,19,91,32,71,76,63
1,17,35,25,92,84,65,74,37
1,5,77,44,79,72,30,57,67
1,6,30,91,66,24,17,88,36
2,9,93,56,96,42,26,10,84
2,3,60,29,64,71,19,46,25
2,4,98,92,86,33,75,30,66
4,8,12,11,59,92,42,62,85
4,5,42,46,89,81,61,44,61
4,6,26,85,72,31,26,95,59
5,15,53,22,71,58,67,48,55
6,16,98,35,24,83,76,65,83
6,7,59,57,62,24,19,15,67
8,12,47,28,94,98,12,91,18
9,17,75,30,20,76,24,71,44
10,11,99,16,67,48,87,28,49
11,17,10,11,61,28,33,65,28
11,12,56,98,59,87,75,32,46
12,13,59,97,81,30,20,20,83
13,14,85,96,62,64,64,10,74
14,17,30,75,39,84,22,73,29
14,15,41,51,57,61,36,95,41
15,16,85,85,47,89,89,58,27
3,0,49,30,19,15,41,78,98
7,0,54,63,98,25,10,10,37
17,1,64,72,19,90,46,83,87
5,1,93,34,46,89,23,92,45
6,1,59,22,66,73,86,18,77
9,2,89,35,12,63,30,32,28
3,2,20,38,41,93,58,56,62
4,2,54,71,88,45,91,11,96
8,4,43,96,93,47,54,99,82
5,4,97,15,34,77,23,82,89
6,4,83,67,67,69,21,20,63
15,5,26,87,59,61,61,49,70
16,6,90,23,30,71,91,82,73
7,6,95,49,84,40,83,56,41
12,8,76,80,97,84,88,31,37
17,9,54,76,41,63,85,96,20
11,10,37,85,35,73,96,91,92
17,11,93,27,69,67,15,79,48
12,11,59,88,12,74,53,96,65
13,12,35,20,11,56,35,18,37
14,13,14,37,32,82,24,84,67
17,14,59,68,58,34,17,50,73
15,14,10,92,21,84,49,79,34
16,15,13,43,51,82,63,65,16
source,destination
16,15
lower_bound,upperbound
151.2,226.8
242.4,363.6
258.4,387.6
0,354
0,382.8
0,361.2
included_node(s)
17
