link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,76,81,75,95,51,81,91
1,0,95,83,37,80,97,47,53
0,2,28,33,29,37,25,86,48
2,0,70,79,70,73,88,43,87
0,3,25,37,19,97,14,16,95
3,0,50,13,51,88,14,19,37
0,4,22,26,92,92,40,18,77
4,0,56,74,53,55,47,16,11
0,6,11,98,31,11,27,74,33
6,0,14,97,93,87,43,60,51
1,2,68,55,45,74,56,89,85
2,1,14,15,83,34,32,96,75
1,7,73,55,93,50,56,49,74
7,1,29,51,39,57,99,85,22
2,3,32,33,28,65,20,99,44
3,2,91,34,76,41,66,50,17
2,6,34,43,95,90,37,62,84
6,2,65,11,70,49,51,30,52
3,4,41,64,39,73,84,27,49
4,3,85,73,69,30,90,24,46
3,6,35,55,64,97,52,53,39
6,3,82,37,19,66,57,49,75
3,9,68,26,68,53,22,83,80
9,3,58,70,36,30,11,90,11
4,5,23,19,73,89,61,53,19
5,4,87,28,66,59,57,87,38
4,8,75,90,24,74,89,64,47
8,4,57,69,51,80,17,58,74
5,8,38,18,78,56,16,20,18
8,5,68,63,93,64,85,30,71
5,17,44,76,40,36,80,17,74
17,5,14,52,15,14,58,91,10
6,9,26,47,82,96,82,29,76
9,6,24,99,59,63,95,94,74
6,10,36,31,38,77,46,87,87
10,6,41,36,91,56,48,35,71
7,11,65,12,62,14,61,65,11
11,7,48,99,30,70,38,57,65
7,24,50,10,97,11,47,94,35
24,7,28,10,45,15,79,39,86
8,9,14,96,23,19,72,17,16
9,8,18,55,42,37,94,45,72
8,12,32,16,28,92,63,35,61
12,8,77,13,68,60,28,56,42
8,13,38,59,34,85,55,82,84
13,8,17,91,98,57,35,35,95
8,14,31,90,44,91,46,58,11
14,8,62,54,29,37,45,45,69
9,10,72,93,31,58,76,17,99
10,9,62,54,35,26,30,76,13
9,14,99,28,51,19,87,21,67
14,9,59,10,85,56,28,60,38
9,23,44,81,44,83,39,25,78
23,9,67,44,19,62,10,94,47
10,11,18,32,21,38,29,50,91
11,10,57,53,70,72,90,31,49
10,16,16,24,75,21,57,44,37
16,10,45,22,36,12,70,66,39
11,24,66,22,21,52,97,79,24
24,11,44,33,15,30,64,54,45
12,13,65,38,81,28,55,87,62
13,12,11,88,13,41,77,86,50
12,17,11,75,21,34,74,98,97
17,12,81,75,63,77,89,16,38
12,18,77,87,24,56,34,42,76
18,12,37,58,11,11,72,47,85
13,14,23,11,17,33,90,94,62
14,13,42,52,76,22,48,97,39
13,19,38,19,31,33,10,94,12
19,13,63,11,14,86,37,50,49
13,25,60,52,22,80,27,36,25
25,13,42,68,96,43,72,12,70
14,15,33,18,98,24,83,85,21
15,14,45,20,92,72,42,62,38
15,16,20,71,64,55,52,58,64
16,15,61,67,84,61,91,29,96
15,19,52,12,91,81,67,49,85
19,15,41,61,60,46,50,69,28
15,22,75,22,66,88,36,26,27
22,15,76,57,74,91,95,56,46
15,23,93,68,48,24,71,45,83
23,15,36,40,17,60,23,38,46
16,23,36,57,59,47,23,68,36
23,16,37,11,44,59,10,22,61
16,24,94,36,78,22,75,84,45
24,16,96,79,33,38,94,71,28
16,30,46,54,14,31,91,43,62
30,16,10,50,15,86,33,28,72
17,18,41,53,21,40,26,37,19
18,17,13,28,77,36,50,22,38
17,20,97,35,72,16,87,35,69
20,17,96,81,92,59,71,76,71
17,35,66,16,42,29,80,61,78
35,17,98,62,45,92,61,33,67
18,21,78,18,17,36,22,45,61
21,18,43,56,56,37,66,93,16
18,25,35,20,46,55,33,70,14
25,18,53,19,76,21,12,91,75
19,22,76,98,33,50,14,53,45
22,19,25,82,67,41,85,26,68
19,25,16,72,42,97,40,41,24
25,19,88,12,97,82,83,79,22
20,21,58,50,63,74,20,28,38
21,20,39,81,93,21,75,78,36
20,35,33,23,51,16,25,93,12
35,20,68,73,79,81,24,39,54
21,26,53,10,77,72,66,97,84
26,21,37,77,94,87,44,94,87
22,23,61,87,92,79,65,98,72
23,22,80,74,95,23,54,24,63
22,25,66,34,68,40,39,12,85
25,22,54,17,40,93,36,95,55
22,27,17,14,12,73,30,14,99
27,22,92,43,28,40,14,71,22
22,33,43,18,74,53,88,69,68
33,22,63,92,42,85,95,88,44
23,27,50,74,51,68,60,94,40
27,23,41,25,41,36,79,13,83
23,28,63,95,47,33,28,17,68
28,23,81,27,24,98,76,83,11
24,30,44,43,70,24,82,77,21
30,24,22,30,20,39,67,42,37
25,26,39,61,68,19,47,60,34
