link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,91,31,59,36,21,54,87
5,4,35,62,43,24,69,61,82
12,11,62,71,42,16,14,24,42
23,26,15,79,72,51,73,20,39
26,23,78,71,12,15,57,57,63
5,6,15,41,40,83,59,15,96
6,5,56,99,18,72,32,21,46
6,7,43,78,65,34,90,37,12
7,6,92,71,97,48,12,67,49
7,8,68,41,34,36,88,22,78
8,7,75,42,14,54,40,68,33
8,9,83,26,33,66,21,56,33
9,8,25,59,44,81,61,26,19
8,11,63,84,81,69,26,80,77
1,0,32,44,29,81,49,99,81
11,8,66,63,59,53,19,20,24
9,11,40,83,60,22,74,74,37
11,9,22,59,39,72,94,86,20
10,11,13,81,51,21,63,16,74
11,10,44,92,96,61,25,92,68
9,10,91,48,76,67,81,37,89
10,9,60,39,80,98,51,76,86
10,25,80,90,19,77,30,21,10
25,10,22,64,81,63,60,96,65
24,25,99,96,89,14,88,59,33
1,2,81,74,27,37,49,97,19
25,24,70,90,79,98,28,93,27
22,24,38,20,27,85,60,95,70
24,22,87,51,31,30,14,61,48
23,24,25,63,24,99,81,30,96
24,23,65,70,69,72,32,94,13
22,23,40,72,80,57,77,67,35
23,22,12,77,19,24,12,43,78
21,23,79,42,11,78,37,71,97
23,21,46,13,53,60,51,77,26
22,26,81,49,74,81,59,90,94
2,1,46,35,42,23,48,76,94
26,22,54,64,23,32,73,51,62
21,22,76,79,39,16,11,79,96
22,21,39,96,91,23,12,43,95
20,21,75,95,47,20,61,25,92
21,20,52,73,44,60,94,47,29
0,20,74,74,24,41,23,51,28
20,0,52,17,81,91,74,93,64
19,20,67,58,25,81,20,79,97
20,19,96,19,44,22,62,12,61
0,19,19,32,92,44,84,65,78
2,3,98,41,38,93,84,53,86
19,0,19,68,35,46,18,89,72
19,21,22,65,95,18,99,72,14
21,19,94,86,86,54,99,45,17
1,19,62,16,63,14,89,78,61
19,1,34,56,76,16,50,10,53
19,26,37,76,58,83,81,18,17
26,19,74,71,45,29,12,74,78
21,26,33,53,27,72,38,59,76
26,21,18,12,75,72,30,68,26
18,19,96,23,76,27,82,29,95
3,2,23,25,96,57,50,16,98
19,18,58,53,96,93,34,81,26
18,26,21,76,52,79,63,11,92
26,18,78,85,66,29,35,11,63
3,18,88,77,77,12,11,48,13
18,3,76,15,62,55,27,44,70
17,18,19,79,29,59,62,72,60
18,17,34,42,30,62,14,78,29
15,18,19,54,36,36,76,86,26
18,15,56,66,23,35,10,10,16
18,23,41,97,43,46,77,29,44
3,4,85,34,27,94,40,65,22
23,18,85,25,15,48,12,96,12
15,23,16,54,81,56,91,96,36
23,15,89,59,61,16,34,12,94
15,25,21,89,81,80,77,99,82
25,15,58,23,24,10,65,52,90
14,15,57,17,39,88,44,81,53
15,14,69,98,25,54,39,12,44
10,14,67,46,69,96,49,17,31
14,10,17,11,29,43,80,86,39
12,14,40,67,12,53,99,53,16
4,3,42,63,64,14,11,41,35
14,12,63,49,67,88,79,31,46
15,16,92,73,28,57,89,31,29
16,15,28,20,92,72,51,41,78
15,17,90,25,25,33,22,92,15
17,15,66,96,63,76,53,58,98
16,17,52,25,20,96,42,53,16
17,16,99,79,90,96,42,60,84
4,17,25,19,91,55,35,77,93
17,4,27,40,68,54,44,59,66
13,16,57,84,49,51,28,41,10
4,5,88,47,43,34,51,79,47
16,13,96,77,34,35,69,22,29
4,13,97,23,26,53,29,79,66
13,4,64,53,95,79,68,23,70
5,13,15,19,16,85,31,84,42
13,5,84,55,98,67,34,57,85
6,13,35,97,83,16,45,62,86
13,6,23,75,29,72,83,47,48
12,16,25,52,93,65,63,38,29
16,12,73,83,11,62,37,27,99
11,12,98,90,34,72,47,43,12
source,destination
8,3
lower_bound,upperbound
269.6,404.4
188.8,283.2
169.6,254.4
0,196.8
0,309.6
0,294
included_node(s)
6
