link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,6,86,80,65,82,13,67,85
0,11,64,70,11,76,71,58,38
0,12,22,42,81,67,20,14,85
0,13,99,40,13,62,19,53,56
1,3,91,92,44,45,75,86,24
1,21,83,54,69,36,73,20,96
2,14,62,36,42,41,75,74,37
2,15,81,41,92,13,22,91,52
3,7,97,91,62,80,73,84,64
3,26,73,95,20,48,55,57,34
4,8,77,97,21,40,60,61,31
4,12,31,13,17,24,93,82,83
4,17,86,69,61,71,64,76,58
4,20,57,40,45,31,51,20,55
4,25,25,36,92,27,19,23,17
5,15,54,76,67,29,99,94,57
5,19,70,87,26,83,35,83,45
6,10,98,84,42,17,26,61,34
6,19,55,60,30,96,36,98,59
7,20,27,16,47,31,32,81,89
7,25,55,55,95,57,47,76,92
8,18,98,12,37,64,32,86,41
9,11,67,80,35,61,31,21,28
9,13,32,25,92,69,29,32,25
10,12,20,18,30,58,34,62,65
10,17,37,63,91,39,36,93,54
10,23,84,38,99,22,31,20,73
13,19,27,62,98,96,25,13,63
14,19,35,67,34,85,16,42,52
16,17,73,50,76,62,61,26,54
16,21,13,20,69,86,64,89,29
16,27,22,47,89,30,71,99,37
17,24,90,20,77,38,85,74,45
18,22,77,14,12,53,37,55,14
19,23,21,39,55,44,42,15,83
20,24,43,64,74,74,60,22,59
21,26,23,58,71,41,62,65,63
22,25,35,65,49,38,17,41,20
27,14,77,95,28,39,34,14,11
23,27,20,49,33,22,35,12,27
24,26,60,23,59,76,25,50,97
6,0,16,54,39,70,84,27,84
11,0,93,52,93,88,80,84,10
12,0,47,82,21,99,79,27,17
13,0,63,85,74,53,35,90,40
3,1,70,78,85,16,51,97,69
21,1,53,58,78,29,41,21,64
14,2,86,34,53,37,23,73,37
15,2,69,25,79,75,67,20,93
7,3,98,70,98,77,67,71,76
26,3,65,40,52,58,97,17,27
8,4,76,32,36,32,66,86,86
12,4,59,34,35,41,51,19,69
17,4,32,20,77,71,28,28,45
20,4,60,48,28,54,86,19,63
25,4,69,43,17,51,38,34,35
15,5,60,36,68,10,54,21,51
19,5,44,76,79,66,69,81,89
10,6,49,95,68,47,53,37,88
19,6,47,93,92,48,22,15,93
20,7,69,26,55,28,82,97,43
25,7,14,67,37,85,70,27,69
18,8,59,93,44,30,46,67,83
11,9,21,89,32,19,67,34,40
13,9,43,71,39,91,59,72,74
12,10,33,32,51,64,78,34,66
17,10,17,53,96,45,27,46,90
23,10,56,29,10,32,21,90,37
19,13,58,50,90,54,48,65,39
19,14,84,11,76,74,52,12,53
17,16,29,31,85,96,98,92,16
21,16,19,63,49,31,63,16,88
27,16,90,17,16,96,88,30,38
24,17,22,35,40,47,78,76,16
22,18,18,45,60,30,94,33,95
23,19,16,92,42,50,76,72,68
24,20,83,66,77,15,81,36,75
26,21,61,55,90,11,87,96,22
25,22,92,26,47,39,89,97,95
14,27,14,81,56,80,49,46,30
27,23,21,77,50,78,54,29,50
26,24,57,18,90,49,86,14,74
source,destination
9,8
lower_bound,upperbound
796,1194
942.4,1413.6
803.2,1204.8
0,1484.4
0,1118.4
0,1302
included_node(s)
22
