link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,35,11,64,21,78,41,84
0,7,15,95,89,97,21,28,87
1,17,40,73,81,35,60,14,47
1,5,82,55,36,95,56,74,50
1,6,96,82,60,95,65,53,29
2,9,92,83,91,65,58,19,19
2,3,90,58,30,67,56,26,96
2,4,79,13,99,43,65,76,89
4,8,43,65,26,24,35,74,48
4,5,41,33,62,63,21,49,59
4,6,46,87,46,54,80,78,89
5,15,48,59,24,20,55,60,45
6,16,10,32,82,59,77,52,88
6,7,28,33,29,14,10,95,23
8,12,20,26,23,71,48,23,36
9,17,90,37,98,45,93,66,84
10,11,50,23,76,98,56,72,12
11,17,76,28,67,57,74,85,39
11,12,68,38,96,94,66,45,84
12,13,36,43,30,45,28,59,11
13,14,54,19,32,26,81,13,20
14,17,35,70,97,53,72,41,23
14,15,19,20,39,46,15,72,37
15,16,13,94,72,99,51,94,92
3,0,31,87,86,48,33,18,81
7,0,30,73,97,76,13,39,22
17,1,23,41,44,13,33,63,27
5,1,83,84,21,25,50,48,45
6,1,42,98,44,30,33,45,21
9,2,47,68,96,66,50,77,17
3,2,46,83,98,68,65,33,32
4,2,67,99,60,41,63,38,58
8,4,14,63,85,64,24,95,95
5,4,38,57,41,55,77,37,69
6,4,49,54,86,36,20,13,60
15,5,11,46,97,21,79,48,24
16,6,30,92,85,20,35,99,40
7,6,91,64,17,55,28,29,56
12,8,80,11,97,16,44,76,65
17,9,25,19,11,87,60,73,41
11,10,33,88,31,18,39,30,68
17,11,27,88,95,60,77,16,55
12,11,63,68,78,97,67,33,38
13,12,85,72,13,30,68,72,56
14,13,45,73,24,65,77,63,30
17,14,73,46,91,68,15,99,64
15,14,37,99,11,27,62,90,92
16,15,47,86,53,25,33,87,32
source,destination
0,7
lower_bound,upperbound
181.6,272.4
268.8,403.2
160,240
0,357.6
0,387.6
0,380.4
included_node(s)
6
