link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,70,87,24,79,13,63,84
0,6,29,73,81,44,17,38,45
1,6,18,25,49,75,16,11,53
2,3,45,60,75,45,68,37,88
2,28,91,36,69,69,84,69,47
4,5,58,41,96,60,56,82,60
4,7,64,89,31,38,68,74,38
5,8,97,95,64,54,53,17,97
6,11,95,41,91,52,22,63,53
7,11,67,85,61,79,56,67,88
7,14,92,68,23,69,20,67,23
8,17,19,58,80,95,45,54,45
8,12,19,68,74,93,63,61,25
8,14,63,88,56,89,46,48,61
8,9,27,25,58,40,98,54,82
10,17,19,99,38,91,30,35,43
11,27,84,28,99,19,81,50,84
11,14,73,87,56,26,29,23,42
12,14,67,99,43,26,38,47,38
12,16,60,67,43,89,44,14,80
12,17,72,52,47,61,74,17,66
12,23,42,86,11,21,27,50,11
12,24,99,61,34,12,16,14,53
13,27,45,33,49,94,27,26,86
13,29,47,92,18,77,98,46,92
13,14,11,22,49,57,87,32,23
14,33,90,67,34,35,62,65,79
14,36,30,65,20,74,48,63,98
14,18,46,43,85,31,12,40,48
14,19,43,54,58,36,63,46,49
14,20,13,39,19,37,32,35,84
14,21,16,82,99,10,15,56,32
14,23,62,80,91,71,70,36,84
14,26,22,54,20,65,90,88,37
14,27,51,95,75,97,35,83,21
14,29,16,16,61,40,16,96,84
15,16,32,48,17,25,47,33,50
22,35,67,84,96,35,93,58,11
22,28,13,12,77,46,59,65,81
25,26,27,41,60,68,21,48,55
30,32,87,31,20,67,12,77,52
31,32,57,32,53,68,32,32,94
32,33,88,90,40,25,18,54,90
32,34,96,51,46,60,27,90,67
34,35,20,20,99,57,68,71,17
3,0,15,15,51,17,16,61,35
6,0,16,50,75,51,48,26,62
6,1,94,90,99,66,11,73,53
3,2,40,55,97,85,36,74,29
28,2,35,11,18,29,76,25,53
5,4,54,58,94,56,97,77,33
7,4,65,97,97,46,62,43,86
8,5,29,87,71,40,56,65,54
11,6,16,19,28,20,13,44,77
11,7,10,82,46,40,79,21,34
14,7,66,42,41,17,16,64,98
17,8,69,31,29,29,53,66,90
12,8,53,50,70,65,41,77,65
14,8,48,59,51,43,55,79,97
9,8,15,26,14,50,55,58,38
17,10,86,56,81,54,57,23,66
27,11,52,88,22,33,39,67,81
14,11,73,99,66,13,22,14,23
14,12,11,36,72,77,79,12,12
16,12,26,95,33,88,81,17,71
17,12,76,56,93,10,47,50,86
23,12,17,95,85,69,86,98,86
24,12,48,95,92,13,28,92,21
27,13,96,40,89,88,40,98,87
29,13,20,59,25,15,97,25,68
14,13,27,36,52,33,39,40,66
33,14,83,61,61,55,94,75,39
36,14,30,81,68,35,81,48,24
18,14,15,78,83,10,48,47,18
19,14,79,12,98,15,22,27,59
20,14,40,91,29,83,11,71,32
21,14,72,46,86,69,16,98,95
23,14,47,14,73,18,22,95,73
26,14,87,43,28,11,12,44,75
27,14,64,91,83,54,94,34,25
29,14,35,68,43,89,50,21,26
16,15,93,91,22,19,10,73,61
35,22,29,50,42,91,56,29,63
28,22,54,17,66,29,96,38,33
26,25,99,62,93,81,65,17,90
32,30,82,32,79,83,87,41,49
32,31,73,49,97,88,65,54,31
33,32,30,46,22,62,18,35,80
34,32,87,34,11,11,81,70,14
35,34,21,99,11,83,72,86,28
source,destination
13,24
lower_bound,upperbound
315.2,472.8
255.2,382.8
260.8,391.2
0,373.2
0,316.8
0,478.8
included_node(s)
29
