link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
7,15,70,69,61,43,99,69,69
0,14,29,53,33,91,51,95,13
4,16,18,48,92,68,75,93,88
5,16,45,15,22,91,99,89,15
3,4,91,86,67,50,97,40,33
17,18,58,52,65,17,18,91,55
10,16,64,73,43,62,94,19,35
7,17,97,11,54,32,97,26,10
3,11,95,26,39,49,71,26,15
2,16,67,76,82,46,28,89,83
3,12,92,17,80,34,46,61,69
0,12,19,48,54,99,41,21,18
9,11,19,96,95,24,29,12,11
9,16,63,20,16,81,70,94,54
1,19,27,27,48,49,51,77,89
3,17,19,83,84,75,14,57,19
5,17,84,30,12,69,81,35,91
12,19,73,15,41,96,22,74,29
1,8,67,79,31,31,66,31,81
2,6,60,40,32,64,72,36,83
4,14,72,72,90,91,33,37,88
5,11,42,47,51,61,93,10,62
15,16,99,87,20,23,85,71,11
2,4,45,64,15,80,92,65,83
0,7,47,35,50,74,89,97,13
2,13,11,93,90,56,25,40,17
1,10,90,29,55,58,52,25,16
2,12,30,54,11,38,61,35,68
15,7,46,99,58,99,68,46,84
14,0,43,82,97,56,83,68,56
16,4,13,73,87,43,98,67,68
16,5,16,30,19,43,29,68,53
4,3,62,87,82,47,86,25,22
18,17,22,21,42,11,73,60,56
16,10,51,87,31,34,28,57,20
17,7,16,73,50,49,83,17,45
11,3,32,25,59,18,43,51,63
16,2,67,60,26,49,22,66,46
12,3,13,36,56,34,42,85,98
12,0,27,41,88,20,66,29,30
11,9,87,89,99,85,93,56,81
16,9,57,95,36,58,79,46,29
19,1,88,41,95,19,97,40,38
17,3,96,85,56,99,22,20,44
17,5,20,68,95,91,11,40,74
19,12,15,58,95,20,11,17,27
8,1,16,68,40,75,79,29,16
6,2,94,88,59,61,44,65,27
14,4,40,25,36,17,75,43,98
11,5,35,99,61,96,45,50,87
16,15,54,28,81,77,69,54,62
4,2,65,87,78,60,60,33,48
7,0,29,99,12,20,38,13,12
13,2,16,67,91,53,54,77,63
10,1,10,52,46,40,52,88,32
12,2,66,86,14,46,79,10,15
source,destination
11,14
lower_bound,upperbound
456.8,685.2
246.4,369.6
440,660
0,590.4
0,297.6
0,526.8
included_node(s)
4
