link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,76,97,98,98,95,77,89
2,6,95,96,97,82,70,94,59
2,8,28,66,55,72,39,92,74
2,9,70,98,15,12,69,95,80
4,3,25,78,55,50,64,68,56
5,3,50,43,51,81,19,40,64
5,4,22,35,33,23,68,12,36
5,6,56,53,34,73,36,28,14
5,7,11,76,43,10,73,74,96
7,6,14,25,11,77,66,42,63
7,8,68,16,64,87,24,51,77
9,11,14,88,73,74,51,41,56
10,9,73,58,55,34,78,47,14
10,11,29,39,37,17,93,24,70
12,13,32,33,26,14,40,70,11
14,8,91,68,70,43,15,20,15
14,10,34,53,19,18,82,68,19
14,12,65,37,28,92,59,13,37
14,13,41,61,90,74,38,55,92
14,15,85,80,69,25,91,75,60
14,17,35,66,18,95,62,59,85
14,19,82,54,63,27,30,92,57
14,20,68,17,76,43,97,14,91
14,21,58,92,52,30,45,44,37
14,24,23,43,47,61,23,21,58
15,8,87,63,99,12,42,46,26
15,9,75,50,31,83,28,41,19
15,10,57,41,36,69,68,37,56
15,11,38,63,12,20,34,39,83
16,9,68,81,99,55,98,45,62
16,15,44,44,10,41,44,16,38
17,18,14,22,10,70,29,69,72
19,18,26,39,96,37,31,39,21
19,20,24,62,55,13,35,98,12
19,23,36,20,16,72,51,64,52
21,8,41,17,13,39,85,98,30
21,19,65,96,59,46,44,38,28
21,22,48,98,91,47,19,29,41
21,23,50,60,90,13,21,26,34
23,22,28,34,54,99,70,65,77
24,0,14,23,93,24,75,61,56
24,1,18,28,54,52,36,29,11
24,2,32,74,28,73,21,96,33
24,3,77,71,10,10,15,61,22
24,8,38,20,81,59,81,43,33
1,0,17,98,44,40,13,28,86
6,2,31,91,32,95,21,33,80
8,2,62,25,53,29,63,11,43
9,2,72,35,24,32,24,31,24
3,4,62,52,22,69,11,40,72
3,5,99,57,22,44,17,38,55
4,5,59,53,33,27,76,43,61
6,5,44,58,38,49,31,32,81
7,5,67,64,88,40,14,42,46
6,7,18,45,75,10,22,77,88
8,7,57,53,75,10,96,96,91
11,9,16,79,87,94,98,41,24
9,10,45,85,58,45,92,71,60
11,10,66,85,11,31,64,33,47
13,12,44,43,52,14,84,70,59
8,14,65,28,19,52,91,16,22
10,14,11,81,11,62,60,91,38
12,14,11,17,52,74,66,91,31
13,14,81,58,68,42,74,45,86
15,14,77,44,18,28,48,90,40
17,14,37,28,20,98,17,56,36
19,14,23,27,71,71,59,95,16
20,14,42,92,67,64,44,80,59
21,14,38,78,12,46,78,37,29
24,14,63,40,61,36,33,73,92
8,15,60,78,22,25,14,97,36
9,15,42,91,57,22,15,88,37
10,15,33,20,68,78,21,92,55
11,15,45,52,40,89,77,55,21
9,16,20,25,57,75,72,11,50
15,16,61,82,11,37,92,87,41
18,17,52,50,36,29,42,74,97
18,19,41,68,79,70,45,34,82
20,19,75,97,54,19,17,50,74
23,19,76,38,50,51,56,57,21
8,21,93,73,53,92,46,65,16
19,21,36,17,28,53,76,41,81
22,21,36,81,35,31,33,90,72
23,21,37,83,81,93,67,49,87
22,23,94,33,16,45,42,73,79
0,24,96,79,62,83,97,30,23
1,24,46,37,18,93,63,97,40
2,24,10,13,56,39,93,66,93
3,24,41,26,20,28,51,53,73
8,24,13,74,19,76,79,30,40
source,destination
2,12
lower_bound,upperbound
158.4,237.6
172.8,259.2
169.6,254.4
0,302.4
0,279.6
0,296.4
included_node(s)
8
