link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
12,14,76,37,31,50,37,53,19
10,14,95,13,93,57,51,49,38
48,14,28,26,45,65,84,83,47
29,12,70,74,83,41,90,90,74
0,29,25,98,93,90,52,53,18
28,29,50,97,39,49,57,87,71
35,10,22,55,28,73,22,64,74
44,10,56,15,76,30,11,58,10
25,10,11,55,95,97,61,20,76
48,0,14,51,70,66,57,30,74
46,0,68,33,39,53,89,17,87
4,35,14,34,69,30,17,91,71
39,35,73,43,64,89,16,29,11
44,28,29,11,19,59,85,94,65
16,28,32,64,68,74,80,87,35
23,28,91,73,36,80,58,35,86
46,28,34,55,73,56,82,65,16
4,44,65,37,66,64,95,57,72
19,44,41,26,24,36,46,94,61
38,48,85,70,51,14,48,39,42
36,48,35,19,78,96,61,17,84
31,3,82,28,93,63,38,45,95
11,3,68,90,40,77,47,35,11
43,3,58,69,15,56,79,56,69
32,3,23,18,82,14,72,82,99
20,3,87,63,59,70,94,35,13
11,31,75,76,38,11,63,58,67
13,31,57,52,91,15,28,45,38
32,31,38,47,62,19,55,17,78
2,31,68,99,30,37,35,76,47
13,11,44,31,97,92,46,21,91
8,11,14,36,45,60,45,60,49
8,13,26,12,23,85,76,25,37
25,13,24,99,42,57,30,94,39
49,13,36,10,28,91,87,50,24
2,8,41,10,68,37,28,31,45
32,43,65,96,34,58,39,44,62
20,43,48,55,98,26,10,66,50
21,43,50,16,44,19,29,79,97
27,43,28,13,29,56,90,54,38
5,32,14,59,31,83,57,87,76
27,21,18,91,35,62,70,86,85
22,21,32,90,51,38,97,98,62
5,21,77,54,85,72,64,16,39
38,6,38,93,44,21,55,42,12
7,6,17,54,19,12,77,47,49
22,6,31,28,21,52,74,94,25
15,27,62,10,70,30,89,97,70
36,38,72,81,75,28,34,94,21
39,38,62,44,36,41,72,50,38
7,15,99,32,21,34,90,36,64
4,22,59,53,15,77,48,12,96
5,22,44,24,81,56,10,85,85
39,22,67,22,13,11,37,62,28
5,4,18,22,21,33,27,58,27
25,5,57,33,63,22,72,29,46
19,25,16,38,24,33,83,49,83
18,25,45,88,11,86,42,69,46
9,16,66,75,17,80,52,26,36
19,16,44,75,76,43,91,56,61
18,16,65,87,31,24,67,45,45
33,9,11,58,14,72,50,38,28
23,9,11,11,22,55,36,68,62
24,33,81,52,96,61,95,22,72
42,23,77,19,98,81,71,84,19
24,23,37,11,92,46,23,71,38
18,19,23,52,64,88,23,43,69
42,46,42,68,84,91,10,28,71
49,18,38,18,91,24,75,37,78
24,42,63,20,60,60,94,22,67
24,45,60,71,66,47,91,35,61
47,45,42,67,74,59,33,76,16
30,45,33,12,48,22,26,61,14
49,45,45,61,17,38,50,33,75
17,24,20,22,59,31,87,45,45
1,47,61,57,44,86,71,93,68
17,30,52,68,78,40,80,70,24
26,30,41,40,33,36,61,91,22
1,34,75,57,14,16,22,53,38
26,34,76,11,15,59,66,26,36
40,34,93,36,21,29,33,41,12
37,34,36,79,77,92,12,79,54
41,34,36,54,72,36,14,28,84
49,1,37,50,92,37,85,78,87
41,40,94,53,42,55,40,93,72
2,37,96,28,45,21,83,39,63
49,37,46,35,17,50,20,97,85
41,37,10,81,56,41,75,94,55
14,12,41,16,46,97,25,98,99
14,10,13,62,76,82,24,24,22
