link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,35,19,31,77,95,52,35
0,19,15,70,95,10,37,23,29
1,18,40,20,78,48,13,58,34
2,19,82,94,13,93,48,85,39
2,12,96,87,24,56,99,35,58
3,15,92,73,91,74,29,75,47
3,22,90,41,11,66,76,30,18
3,23,79,84,53,28,73,47,94
4,18,43,98,21,81,30,82,28
4,7,41,68,97,72,16,53,54
4,23,46,83,35,15,33,57,55
5,8,48,99,95,51,72,39,69
5,9,10,63,95,33,63,74,50
5,18,28,57,65,13,99,17,66
6,16,20,54,67,33,90,15,51
6,17,90,46,43,50,87,67,73
7,18,50,92,24,33,84,25,69
8,17,76,64,63,50,87,71,82
8,9,68,11,54,65,47,98,48
10,21,36,19,20,63,50,45,71
11,12,54,88,59,24,29,78,58
11,20,35,88,14,77,19,36,22
13,20,19,68,71,20,96,54,10
14,20,13,72,45,79,89,60,55
14,22,31,73,98,35,48,91,50
15,19,30,46,57,28,59,46,70
16,19,23,99,94,44,89,82,85
17,18,83,86,45,60,45,46,90
17,19,42,64,26,39,88,37,58
19,21,47,89,53,77,23,68,46
19,23,46,81,46,67,36,64,41
20,22,67,36,99,68,84,41,45
20,21,14,60,48,77,12,43,27
22,23,38,91,76,15,39,22,66
1,0,49,30,13,62,84,27,74
19,0,11,99,25,33,11,69,75
18,1,30,26,30,41,20,49,65
19,2,91,62,66,28,23,47,45
12,2,80,46,68,14,37,68,69
15,3,25,24,41,74,92,83,83
22,3,33,82,64,53,81,52,51
23,3,27,29,55,19,22,77,76
18,4,63,23,36,26,27,23,53
7,4,85,98,21,76,45,79,92
23,4,45,76,20,74,21,46,43
8,5,73,67,55,49,17,28,94
9,5,37,96,16,78,32,46,27
18,5,47,30,87,60,58,61,12
16,6,11,32,18,52,95,51,38
17,6,95,97,60,95,69,44,65
18,7,73,39,97,23,60,59,35
17,8,55,72,30,66,24,81,87
9,8,82,86,65,72,40,32,78
21,10,83,97,68,85,56,13,35
12,11,58,44,27,45,65,41,94
20,11,13,21,25,59,41,23,28
20,13,65,44,78,13,68,49,96
20,14,33,96,21,41,55,24,79
22,14,87,98,60,72,38,22,71
19,15,59,60,56,94,56,39,16
19,16,32,85,65,18,30,44,25
18,17,33,41,58,39,64,76,12
19,17,26,86,56,63,92,70,51
21,19,37,97,65,48,32,40,94
23,19,23,85,35,45,93,50,30
22,20,28,17,21,77,39,87,77
21,20,38,97,80,33,86,99,69
23,22,43,11,55,38,65,89,86
source,destination
9,16
lower_bound,upperbound
326.4,489.6
212,318
188.8,283.2
0,370.8
0,284.4
0,313.2
included_node(s)
19
