link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,83,52,32,10,48,26,17
2,6,26,70,21,76,30,72,47
2,8,37,36,27,72,94,54,12
2,9,35,28,38,69,30,37,56
4,3,33,29,15,79,99,89,34
5,3,35,92,57,20,31,83,35
5,4,56,26,94,48,19,99,42
5,6,22,46,71,81,56,72,60
5,7,79,94,18,43,22,58,82
7,6,11,39,35,81,65,43,79
7,8,42,55,99,91,24,30,60
9,11,77,20,47,20,74,81,89
10,9,60,84,85,53,99,27,19
10,11,89,38,53,84,99,28,54
12,13,33,27,78,80,43,89,75
14,8,86,31,48,13,36,51,21
14,10,70,87,13,89,70,15,60
14,12,46,12,61,21,65,24,43
14,13,62,97,88,39,20,89,37
14,15,56,82,19,86,32,12,98
14,17,81,62,66,49,99,85,98
14,19,18,66,74,43,44,37,56
14,20,97,71,53,83,23,94,80
14,21,79,30,53,28,95,39,44
14,24,72,36,63,90,51,59,66
15,8,90,11,48,35,77,94,37
15,9,72,25,96,66,84,75,16
15,10,23,69,80,66,83,29,80
15,11,47,74,44,84,41,93,29
16,9,65,69,68,70,84,35,27
16,15,69,50,58,80,16,97,25
17,18,82,79,28,84,79,20,89
19,18,82,91,79,46,14,98,27
19,20,58,77,37,52,62,51,28
19,23,69,97,57,16,62,99,45
21,8,67,21,46,77,66,49,13
21,19,83,31,84,25,84,87,53
21,22,26,75,13,16,71,98,78
21,23,41,19,70,59,22,22,63
23,22,62,77,93,58,58,45,87
24,0,79,67,90,87,88,93,19
24,1,73,26,69,12,89,94,23
24,2,91,87,92,68,32,79,77
24,3,39,13,75,92,88,20,28
24,8,24,16,74,49,88,22,67
1,0,77,15,70,49,28,30,14
6,2,78,86,75,96,76,61,91
8,2,84,93,39,90,58,79,79
9,2,75,69,84,22,83,96,10
3,4,40,84,26,87,48,12,29
3,5,93,38,49,76,43,81,78
4,5,56,31,12,61,83,82,98
6,5,11,12,52,83,83,40,75
7,5,90,99,54,22,18,37,58
6,7,36,13,17,41,40,73,94
8,7,73,39,67,35,34,51,93
11,9,42,10,55,99,47,31,47
9,10,60,28,14,59,76,49,11
11,10,86,98,48,91,18,70,73
13,12,41,75,51,84,79,25,28
8,14,25,50,72,29,60,36,80
10,14,55,49,58,71,76,67,89
12,14,24,16,69,30,58,87,17
13,14,97,93,13,27,27,34,59
15,14,66,78,86,75,39,70,69
17,14,45,65,78,88,20,86,53
19,14,26,66,50,57,83,74,62
20,14,49,61,32,90,23,57,74
21,14,23,41,81,94,43,84,83
24,14,57,75,20,68,57,48,77
8,15,64,39,25,10,33,55,61
9,15,55,98,71,44,32,78,92
10,15,82,54,41,32,46,42,52
11,15,55,78,70,69,55,86,90
9,16,84,11,98,36,72,50,72
15,16,97,60,15,71,86,16,71
18,17,84,83,40,70,35,16,57
18,19,24,50,36,84,48,64,25
20,19,43,54,44,62,97,86,51
23,19,60,14,76,82,19,12,57
8,21,17,34,52,72,86,28,44
19,21,88,44,45,90,40,29,81
22,21,16,87,78,95,54,46,17
23,21,18,36,56,55,31,20,71
22,23,78,43,52,12,10,57,91
0,24,94,91,48,89,84,20,11
1,24,43,27,24,80,18,61,27
2,24,21,95,97,12,47,40,90
3,24,54,19,52,48,60,21,64
8,24,29,26,24,33,78,83,90
source,destination
13,20
lower_bound,upperbound
288.8,433.2
144,216
236.8,355.2
0,378
0,304.8
0,358.8
included_node(s)
14
