link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,37,19,19,26,79,67,73
0,7,79,78,24,65,93,55,14
1,9,69,68,90,82,88,38,20
1,15,41,77,49,98,14,96,99
2,12,75,46,90,53,63,75,58
2,5,43,95,85,73,55,50,81
2,7,96,93,35,29,57,82,69
3,9,47,51,17,99,32,27,82
3,15,70,55,35,51,64,27,32
4,9,53,63,73,61,24,45,75
4,12,15,23,99,55,99,31,74
4,15,11,17,45,64,36,44,16
5,9,41,63,75,31,13,11,45
5,12,76,61,14,67,94,29,10
5,6,65,86,40,69,30,81,34
5,15,70,86,25,17,60,28,32
7,8,38,90,48,27,17,34,98
7,12,66,31,19,32,98,79,32
7,15,90,98,64,70,78,75,85
9,10,46,13,10,40,22,52,62
9,11,54,34,21,58,34,12,31
9,12,63,36,91,25,73,43,43
9,14,28,96,20,24,42,64,43
9,15,84,59,73,57,17,94,25
10,12,89,92,72,93,62,78,69
11,12,14,56,76,75,88,65,79
12,14,11,47,33,41,84,70,92
12,15,82,54,97,69,19,70,65
13,14,47,91,33,58,93,59,74
14,15,60,85,31,99,22,72,80
15,16,73,27,11,98,27,41,16
3,0,74,62,42,74,73,78,99
7,0,40,26,97,65,15,27,46
9,1,42,47,53,80,67,69,26
15,1,16,40,82,34,77,74,60
12,2,15,24,87,70,68,92,95
5,2,37,43,90,15,22,71,97
7,2,64,33,69,53,86,18,30
9,3,53,27,94,69,52,71,39
15,3,98,50,26,18,76,88,81
9,4,17,86,42,15,11,16,57
12,4,20,40,55,76,51,92,13
15,4,99,57,23,72,65,84,88
9,5,10,12,70,88,14,17,92
12,5,48,53,60,43,98,73,65
6,5,27,43,53,42,47,66,74
15,5,70,88,85,57,26,87,25
8,7,77,44,60,23,15,98,63
12,7,45,26,62,26,46,45,96
15,7,22,48,11,28,95,62,62
10,9,23,99,22,53,28,12,78
11,9,51,50,74,74,32,99,28
12,9,76,75,54,43,68,96,95
14,9,41,58,32,29,60,29,21
15,9,35,61,99,83,40,93,95
12,10,65,29,26,36,82,74,64
12,11,97,14,98,94,48,84,91
14,12,36,60,84,76,76,25,87
15,12,10,35,75,57,92,96,81
14,13,45,95,31,53,94,95,27
15,14,48,46,16,76,50,87,29
16,15,73,52,77,55,71,89,49
source,destination
15,11
lower_bound,upperbound
151.2,226.8
157.6,236.4
182.4,273.6
0,319.2
0,267.6
0,345.6
included_node(s)
12
