link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,37,23,21,98,11,12,29
0,4,79,17,91,74,51,99,49
0,9,69,63,20,65,65,96,27
0,15,41,61,73,80,14,29,66
0,19,75,86,72,34,98,93,65
1,6,43,86,76,70,47,74,39
1,13,96,90,33,15,26,84,23
1,14,47,31,97,53,15,25,24
2,6,70,98,33,69,46,96,59
2,12,53,13,31,18,95,95,52
3,4,15,34,11,15,28,87,96
3,16,11,36,42,76,32,89,17
3,20,41,96,97,72,68,73,17
4,6,76,59,53,88,60,14,46
4,7,65,92,82,43,40,20,61
4,10,70,56,87,42,82,99,73
4,12,38,47,90,57,48,58,20
4,14,66,54,69,23,76,81,38
4,18,90,91,94,26,92,69,88
5,6,46,85,26,28,94,82,69
5,12,54,27,42,53,50,32,90
5,17,63,62,55,74,71,75,66
6,13,28,26,23,43,67,74,49
6,21,84,47,70,29,55,16,47
7,12,89,40,60,83,38,45,40
8,9,14,24,53,36,96,10,44
8,19,11,43,85,94,75,34,11
9,20,82,33,60,76,50,32,31
10,21,47,27,62,57,82,98,83
11,12,60,50,11,53,27,32,44
11,14,73,86,22,76,27,85,48
14,21,74,40,74,55,45,62,13
15,21,40,57,54,79,31,31,45
16,18,42,12,32,93,44,43,27
17,21,16,53,99,88,11,43,31
18,21,15,43,26,14,29,25,10
2,0,37,88,98,63,81,69,57
4,0,64,44,84,55,28,79,44
9,0,53,26,75,57,34,92,77
15,0,98,48,31,32,79,65,68
19,0,17,99,16,64,75,74,86
6,1,20,50,77,24,52,80,35
13,1,99,75,26,99,12,16,37
14,1,10,58,65,36,43,99,93
6,2,48,61,82,13,64,46,33
12,2,27,29,98,94,94,26,89
4,3,70,14,53,30,78,60,28
16,3,77,60,73,60,65,95,43
20,3,45,35,29,17,70,97,79
6,4,22,95,99,98,70,30,17
7,4,23,46,51,78,59,39,64
10,4,51,52,61,22,72,81,70
12,4,76,19,55,34,41,57,35
14,4,41,24,64,73,78,13,13
18,4,35,90,31,42,27,88,17
6,5,65,49,67,17,69,92,65
12,5,97,90,69,62,74,65,99
17,5,36,85,17,88,92,74,71
13,6,10,35,27,84,71,25,86
21,6,45,17,32,19,18,63,45
12,7,48,35,70,93,71,96,67
9,8,73,73,40,22,88,62,87
19,8,19,99,58,27,16,78,10
20,9,78,45,25,73,92,28,13
21,10,68,75,24,15,84,95,66
12,11,77,14,57,67,17,21,31
14,11,46,40,93,77,73,95,65
21,14,95,25,75,68,66,64,23
21,15,93,48,41,22,87,91,65
18,16,51,19,69,86,98,87,94
21,17,55,64,58,52,45,81,44
21,18,63,10,99,76,62,27,13
source,destination
11,19
lower_bound,upperbound
276.8,415.2
281.6,422.4
312.8,469.2
0,516
0,382.8
0,378
included_node(s)
9
