link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,76,58,47,46,24,16,55
19,3,95,39,99,47,11,91,21
19,11,28,33,31,13,17,91,50
19,14,70,68,36,99,76,45,41
16,19,25,53,12,24,31,90,97
19,21,50,37,99,52,14,56,82
19,22,22,61,10,73,22,95,74
20,9,56,80,10,10,96,80,21
22,8,11,66,96,59,98,37,16
22,13,14,54,55,40,92,73,81
22,23,68,17,16,95,64,97,72
23,13,14,92,13,29,84,88,87
1,11,73,43,59,32,91,92,79
1,14,29,63,91,69,60,55,23
2,13,32,50,90,44,66,11,40
2,14,91,41,54,27,74,87,93
3,7,34,63,93,49,48,74,73
2,4,65,81,54,40,17,34,40
4,5,41,44,28,10,59,50,53
4,14,85,22,10,10,44,57,85
5,14,35,39,81,94,78,65,68
7,21,82,62,44,45,33,41,36
9,14,68,20,32,31,14,90,33
10,14,58,17,53,14,15,49,98
14,15,23,96,24,52,21,73,24
16,0,87,98,22,62,77,30,39
17,10,75,60,22,74,72,97,19
17,20,57,34,33,42,92,66,43
1,18,38,23,38,28,42,53,83
14,18,68,28,88,98,45,30,45
14,17,44,74,75,71,17,89,33
0,8,14,71,75,64,56,59,39
0,19,26,20,87,46,46,74,56
11,21,24,98,58,36,76,80,35
7,19,36,91,11,25,33,56,70
1,4,41,25,52,22,67,64,16
4,11,65,35,19,78,42,36,17
10,15,48,52,11,89,97,14,96
17,15,50,57,52,75,63,96,27
15,9,28,53,68,37,93,63,23
15,18,14,58,18,29,51,77,39
8,19,18,64,20,70,79,56,52
14,22,32,45,71,19,77,14,62
6,18,77,53,67,51,94,70,18
3,11,38,79,12,92,92,11,27
11,12,17,85,61,53,95,15,54
4,12,31,85,22,31,68,19,11
1,12,62,43,57,93,40,37,52
6,15,72,28,68,45,12,92,84
16,22,62,81,40,83,28,60,54
9,6,99,17,57,93,74,85,89
2,19,59,58,11,39,42,57,52
3,19,44,44,36,28,51,91,43
11,19,67,28,79,76,41,37,23
14,19,18,27,54,95,47,58,51
19,16,57,92,50,70,24,26,57
21,19,16,78,53,39,70,19,52
22,19,45,40,28,69,20,56,22
9,20,66,78,35,64,68,83,53
8,22,44,91,81,19,13,62,88
13,22,65,20,16,68,55,38,58
23,22,11,52,62,36,75,72,76
13,23,11,25,18,73,59,21,79
11,1,81,82,56,66,92,12,66
14,1,77,50,20,24,14,52,11
13,2,37,68,19,51,44,30,11
14,2,23,97,98,78,21,28,72
7,3,42,38,82,93,46,41,70
4,2,38,73,72,40,41,34,97
5,4,63,17,12,15,37,77,52
14,4,60,81,50,82,39,56,45
14,5,42,83,81,59,45,11,36
21,7,33,33,23,38,16,33,94
14,9,45,79,73,91,69,22,97
14,10,20,37,10,62,39,33,96
15,14,61,13,77,30,98,86,73
0,16,52,26,87,97,64,80,51
10,17,41,74,74,45,98,43,97
20,17,75,98,34,23,38,24,25
18,1,76,97,17,42,29,72,88
18,14,93,55,14,28,26,55,14
17,14,36,15,43,68,65,61,14
8,0,36,55,18,34,61,81,40
19,0,37,51,92,98,29,46,47
21,11,94,33,74,44,96,88,27
19,7,96,34,25,29,61,91,43
4,1,46,43,95,31,43,24,56
11,4,10,11,27,35,28,60,32
15,10,41,64,43,51,33,47,56
15,17,13,73,30,85,11,59,99
9,15,97,55,61,44,31,22,20
18,15,96,37,12,19,40,38,66
19,8,66,26,83,21,38,31,37
22,14,98,70,69,70,43,86,51
18,6,78,19,20,75,32,40,84
11,3,43,28,55,36,42,36,90
12,11,35,90,41,21,77,16,52
12,4,53,69,70,15,96,59,57
12,1,76,18,37,81,41,29,22
15,6,25,63,13,13,71,92,11
22,16,16,76,72,21,33,36,61
6,9,88,52,39,63,70,37,57
source,destination
2,22
lower_bound,upperbound
328,492
191.2,286.8
203.2,304.8
0,254.4
0,280.8
0,330
included_node(s)
16
