link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,83,82,13,84,39,48,46
0,4,26,55,39,13,86,30,55
0,9,37,84,10,70,49,94,72
0,15,35,97,28,93,43,30,86
0,19,33,84,98,90,83,99,35
1,6,35,24,75,69,28,31,48
1,13,56,43,50,92,90,19,97
1,14,22,60,49,75,35,56,19
2,6,79,17,16,74,66,22,86
2,12,11,88,93,70,66,65,40
3,4,42,16,78,75,84,24,54
3,16,77,18,65,39,70,74,31
3,20,60,78,66,84,80,99,10
4,6,89,94,61,26,84,99,84
4,7,33,43,41,49,46,43,18
4,10,86,21,75,12,52,36,47
4,12,70,54,39,52,16,70,60
4,14,46,29,98,54,77,65,78
4,18,62,52,54,17,25,20,26
5,6,56,70,78,67,16,32,72
5,12,81,36,11,55,59,99,54
5,17,18,28,60,14,58,44,37
6,13,97,29,83,48,87,23,89
6,21,79,92,50,51,12,95,83
7,12,72,26,54,72,68,51,99
8,9,90,46,14,58,92,77,72
8,19,72,94,34,69,49,84,58
9,20,23,39,44,13,49,83,43
10,21,47,55,87,86,96,41,30
11,12,65,20,36,78,90,84,81
11,14,69,84,43,50,22,16,27
14,21,82,38,91,32,87,79,28
15,21,82,27,27,81,76,14,89
16,18,58,31,95,20,61,62,51
17,21,69,87,19,25,83,62,15
18,21,67,12,26,71,22,66,24
2,0,83,97,32,41,41,84,89
4,0,26,82,21,70,35,71,12
9,0,41,62,27,98,99,22,85
15,0,62,66,38,15,59,58,37
19,0,79,71,15,40,91,88,94
6,1,73,30,57,36,84,89,39
13,1,91,36,94,44,29,32,59
14,1,39,11,71,76,71,88,94
6,2,24,25,18,52,30,88,75
12,2,77,69,35,45,27,28,29
4,3,78,74,99,78,75,76,93
16,3,84,69,47,56,88,58,35
20,3,75,50,85,52,57,83,97
6,4,40,79,53,48,90,48,20
7,4,93,91,78,24,94,43,98
10,4,56,77,48,97,68,83,51
12,4,11,97,13,52,10,83,99
14,4,90,21,61,24,44,18,49
18,4,36,31,88,10,32,40,87
6,5,73,75,19,76,69,34,98
12,5,42,19,66,72,36,47,22
17,5,60,77,74,69,71,76,45
13,6,86,67,53,79,70,18,93
21,6,41,26,53,20,84,79,94
12,7,25,87,63,48,62,60,79
9,8,55,13,48,81,82,76,20
19,8,24,16,96,43,72,58,22
20,9,97,15,80,81,90,27,30
21,10,66,86,44,91,95,39,61
12,11,45,93,68,20,55,20,79
14,11,26,69,58,53,12,83,96
21,14,49,84,28,84,89,23,12
21,15,23,38,79,80,80,43,81
18,16,57,31,37,13,12,57,82
21,17,64,12,57,89,48,33,40
21,18,55,99,46,21,33,32,37
source,destination
19,8
lower_bound,upperbound
307.2,460.8
308.8,463.2
308,462
0,664.8
0,546
0,422.4
included_node(s)
4
