link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,37,86,70,92,97,48,65
5,4,79,40,40,94,30,92,36
12,11,69,57,58,50,39,84,99
23,26,41,12,25,71,81,12,24
26,23,75,53,24,67,57,24,50
5,6,43,43,57,55,13,71,31
6,5,96,88,93,38,88,68,57
6,7,47,44,75,96,92,83,80
7,6,70,26,41,75,65,37,90
7,8,53,48,69,50,74,67,97
8,7,15,99,58,82,25,16,43
8,9,11,50,99,27,63,23,89
9,8,41,75,98,27,96,12,58
8,11,76,58,74,45,62,36,20
1,0,65,61,65,31,78,62,72
11,8,70,29,80,44,28,12,72
9,11,38,14,34,11,95,39,84
11,9,66,60,70,29,21,29,91
10,11,90,35,15,81,95,33,65
11,10,46,95,53,28,64,56,30
9,10,54,46,69,34,91,94,43
10,9,63,52,18,79,87,50,69
10,25,28,19,15,75,81,51,66
25,10,84,24,76,52,27,90,38
24,25,89,90,72,12,29,53,23
1,2,14,49,88,43,49,70,79
25,24,11,90,43,64,27,62,84
22,24,82,85,42,94,66,12,54
24,22,47,35,57,78,65,75,67
23,24,60,17,23,65,39,36,31
24,23,73,35,26,70,23,41,87
22,23,74,73,28,70,24,75,84
23,22,40,99,53,59,59,80,20
21,23,42,45,74,72,52,77,49
23,21,16,75,43,41,96,77,98
22,26,15,14,29,78,17,94,60
2,1,37,40,83,27,17,48,32
26,22,64,25,36,69,46,45,17
21,22,53,48,94,74,61,40,92
22,21,98,19,76,92,73,75,74
20,21,17,64,57,71,20,65,14
21,20,20,10,53,18,38,46,36
0,20,99,21,76,71,88,51,26
20,0,10,91,55,88,69,67,62
19,20,48,20,79,16,90,34,46
20,19,27,73,93,92,66,65,88
0,19,70,72,88,84,49,32,86
2,3,77,76,14,17,47,63,82
19,0,45,33,63,73,40,84,41
19,21,22,97,55,66,44,17,52
21,19,23,33,57,87,11,72,12
1,19,51,31,32,98,31,41,75
19,1,76,11,64,45,83,58,73
19,26,41,42,24,62,44,23,31
26,19,35,97,99,12,48,31,65
21,26,65,53,36,99,13,63,48
26,21,97,82,13,96,45,45,10
18,19,36,87,94,29,27,45,50
3,2,10,90,30,93,31,27,93
19,18,45,69,60,74,10,72,67
18,26,48,94,17,84,57,72,33
26,18,73,26,98,25,44,20,42
3,18,19,42,78,96,77,47,13
18,3,78,55,22,95,68,52,43
17,18,68,23,34,87,86,87,43
18,17,77,70,73,89,35,77,63
15,18,46,60,42,73,37,99,56
18,15,95,53,17,14,93,36,66
18,23,93,85,62,20,33,22,70
3,4,51,60,88,99,89,91,48
23,18,55,62,84,58,28,63,92
15,23,63,11,19,81,43,39,75
23,15,23,22,93,69,79,89,36
15,25,17,74,22,82,17,14,18
25,15,63,54,27,32,64,97,89
14,15,61,32,73,75,70,24,72
15,14,86,99,15,74,35,70,59
10,14,86,26,67,16,13,81,76
14,10,90,98,77,45,17,39,54
12,14,31,84,68,10,65,16,52
4,3,98,75,22,34,99,88,80
14,12,13,31,86,32,71,11,19
15,16,34,16,52,98,86,99,27
16,15,36,77,76,32,45,98,15
15,17,96,26,11,85,67,76,40
17,15,59,65,51,62,87,31,83
16,17,92,82,65,31,10,24,54
17,16,56,98,14,43,13,74,92
4,17,47,53,98,43,66,66,85
17,4,54,73,47,25,31,93,47
13,16,91,29,26,69,65,46,22
4,5,85,99,15,79,23,90,18
16,13,27,51,46,92,65,14,41
4,13,62,61,95,65,94,84,25
13,4,26,55,28,74,44,95,14
5,13,47,64,32,80,13,91,75
13,5,40,31,68,16,29,61,79
6,13,24,67,60,99,71,56,60
13,6,43,69,40,46,58,79,93
12,16,33,17,82,26,52,35,49
16,12,27,27,48,60,22,47,60
11,12,50,32,76,95,77,43,85
source,destination
6,26
lower_bound,upperbound
233.6,350.4
189.6,284.4
309.6,464.4
0,388.8
0,451.2
0,282
included_node(s)
13
