link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,37,57,51,51,66,37,30
0,31,79,49,23,81,80,63,35
1,0,69,89,51,13,50,58,36
1,2,41,95,14,66,51,46,40
1,32,75,46,55,21,59,15,52
2,1,43,81,91,21,42,36,96
2,3,96,72,39,64,72,62,16
2,33,47,72,64,46,77,58,40
3,2,70,34,24,13,27,66,87
3,4,53,76,22,12,23,75,75
3,34,15,15,93,87,29,31,98
4,3,11,37,25,14,73,10,94
4,5,41,39,43,84,66,16,96
4,35,76,16,82,23,67,43,57
5,4,65,97,97,10,42,32,98
5,6,70,83,21,97,21,11,24
5,36,38,68,57,97,34,65,89
6,5,66,58,36,31,48,40,61
6,7,90,41,17,39,52,42,73
6,37,46,91,93,43,11,43,34
7,6,54,39,70,51,54,65,68
7,8,63,35,66,77,22,79,79
7,38,28,57,82,15,96,50,39
8,7,84,17,18,60,11,15,40
8,9,89,66,25,82,41,87,93
8,39,14,72,94,26,78,26,24
9,8,11,89,95,39,66,75,43
9,10,82,69,88,90,99,98,71
9,40,47,26,84,45,57,94,12
10,9,60,28,42,60,44,56,47
10,11,73,72,31,54,37,20,45
10,41,74,74,87,49,23,83,33
11,10,40,67,17,41,24,72,34
11,12,42,23,72,57,39,68,33
11,42,16,31,92,15,65,81,25
12,11,15,65,63,14,35,39,76
12,13,37,94,25,30,71,94,29
12,43,64,55,83,31,89,43,83
13,12,53,37,79,12,12,87,17
13,14,98,81,40,86,89,22,68
13,44,17,84,95,33,65,70,59
14,13,20,42,72,89,83,70,15
14,15,99,70,17,90,24,75,62
14,45,10,23,39,69,83,77,17
15,14,48,11,17,64,50,65,24
15,16,27,68,66,90,19,97,22
15,46,70,97,50,66,95,40,32
16,15,77,31,64,62,37,30,65
16,17,45,78,92,73,57,89,73
16,47,22,38,19,57,47,73,95
17,16,23,22,19,57,90,25,90
17,18,51,17,25,24,63,17,93
17,48,76,25,75,86,59,52,36
18,17,41,31,92,63,86,27,81
18,19,35,24,85,36,64,22,34
18,49,65,81,90,30,52,91,30
19,18,97,56,86,79,65,43,95
19,20,36,65,80,66,83,49,29
19,50,10,50,41,20,51,52,91
20,19,45,72,32,77,22,89,98
20,21,48,83,75,26,27,57,66
20,51,73,74,62,26,78,62,88
21,20,19,98,20,26,87,34,83
21,22,78,12,82,20,93,81,91
21,52,68,49,86,36,17,82,73
22,21,77,81,12,83,52,15,98
22,23,46,67,97,76,28,20,67
22,53,95,96,11,18,41,39,92
23,22,93,37,85,14,94,10,44
23,24,51,95,39,79,83,59,36
23,54,55,77,93,94,30,51,22
24,23,63,21,43,89,59,71,93
24,25,23,89,11,30,66,81,41
24,55,17,99,62,84,96,26,74
25,24,63,86,72,20,42,10,62
25,26,61,52,18,85,17,46,18
25,56,86,67,29,36,15,75,48
26,25,86,45,74,38,37,40,84
26,27,90,73,35,99,44,29,73
26,57,31,45,73,10,62,27,22
27,26,98,36,83,47,36,65,41
27,28,13,47,96,56,86,96,25
27,58,34,14,88,24,25,34,67
28,27,36,13,21,86,85,17,68
28,29,96,69,88,19,73,24,59
28,59,59,80,73,51,42,98,53
29,28,92,85,63,16,89,61,88
29,30,56,25,37,51,38,19,54
29,60,47,97,16,69,25,99,72
30,29,54,87,94,79,93,13,41
30,61,91,49,21,28,12,99,14
31,0,85,80,43,47,94,56,39
31,32,27,24,18,95,33,65,81
31,62,62,10,31,96,89,85,87
32,31,26,82,77,19,87,38,30
32,1,47,25,94,83,93,99,54
32,33,40,43,85,41,94,91,48
32,63,24,12,75,86,67,10,49
33,32,43,21,58,92,34,90,46
33,2,33,32,33,97,88,53,82
33,34,27,59,14,65,50,22,76
33,64,50,50,51,86,16,94,58
34,33,86,43,66,86,99,76,37
34,3,40,48,67,47,69,93,69
34,35,57,50,66,71,12,72,84
34,65,12,82,90,58,93,76,89
35,34,53,53,38,32,76,92,39
35,4,43,69,47,97,18,48,32
35,36,88,27,64,48,83,69,74
35,66,44,78,25,31,72,21,13
36,35,26,67,20,59,70,27,96
36,5,48,15,47,85,19,34,15
36,37,99,26,21,40,58,17,80
36,67,50,71,99,74,48,13,64
37,36,75,19,58,71,57,94,35
37,6,58,47,62,49,31,83,39
37,38,61,14,34,77,80,11,69
37,68,29,56,22,40,98,55,75
38,37,14,24,89,52,21,93,46
38,7,60,11,40,98,57,10,42
38,39,35,95,68,19,91,58,16
38,69,95,25,10,32,75,54,50
39,38,46,82,35,45,51,18,33
39,8,52,19,77,66,77,75,87
39,40,19,25,84,28,27,39,90
39,70,24,26,13,55,38,98,53
40,39,90,35,33,50,70,74,41
40,9,49,21,31,59,21,82,38
40,41,90,28,78,93,95,99,54
40,71,85,98,81,42,56,27,39
41,40,35,43,16,56,61,36,72
41,10,17,77,44,20,98,73,30
41,42,35,49,85,28,62,21,49
41,72,73,39,72,94,22,12,99
42,41,99,78,11,57,67,66,52
42,11,45,51,51,51,64,83,33
42,43,75,21,24,14,15,41,88
42,73,14,83,91,80,95,20,81
43,42,40,20,88,11,34,83,18
43,12,25,90,78,52,50,62,24
43,44,48,61,16,63,67,83,46
43,74,19,39,60,60,57,10,14
44,43,64,96,26,38,60,86,82
44,13,10,39,28,93,77,53,79
44,45,21,11,59,86,95,13,30
44,75,91,15,36,61,69,42,17
45,44,20,76,80,95,61,36,70
45,14,73,67,46,25,37,66,90
45,46,72,61,10,91,67,87,83
45,76,76,90,31,99,34,81,16
46,45,33,68,38,23,84,28,32
46,15,97,56,31,10,59,97,51
46,47,33,68,83,32,10,87,19
46,77,31,12,64,21,35,37,55
47,46,11,28,98,67,88,72,39
47,16,42,45,29,12,79,27,99
47,48,97,29,67,66,25,87,60
47,78,53,15,31,17,58,99,32
48,47,82,56,51,62,52,61,89
48,17,87,99,97,59,20,48,66
48,49,90,13,65,11,66,26,62
48,79,69,90,57,70,65,87,61
49,48,94,39,41,69,70,21,49
49,18,26,14,50,29,28,37,11
49,50,42,81,82,27,77,52,60
49,80,55,69,94,78,89,40,91
50,49,23,17,53,71,44,72,87
50,19,70,92,96,31,44,45,10
50,51,60,52,48,58,84,50,72
50,81,53,80,41,34,31,56,95
51,50,85,44,75,74,85,97,77
