link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
7,15,95,73,30,68,92,64,50
0,14,68,13,59,30,21,40,98
4,16,48,90,81,82,39,30,97
5,16,45,42,30,79,21,37,43
3,4,58,80,27,88,18,25,27
17,18,27,80,65,14,81,17,83
10,16,15,57,94,20,60,91,38
7,17,41,77,88,54,49,22,38
3,11,27,18,92,31,14,85,51
2,16,87,18,23,34,40,29,22
3,12,93,84,91,50,16,26,65
0,12,93,63,61,13,94,97,26
9,11,28,35,90,42,30,16,87
9,16,73,85,33,73,42,32,14
1,19,84,87,38,40,52,61,39
3,17,11,40,37,26,45,86,82
5,17,70,27,49,10,56,96,32
12,19,98,52,30,81,28,71,48
1,8,81,25,10,52,17,86,97
2,6,58,47,13,61,95,12,85
4,14,58,54,61,60,35,85,71
5,11,74,12,65,53,94,31,98
15,16,35,75,85,61,96,64,83
2,4,41,16,83,73,60,28,64
0,7,62,31,83,17,86,36,85
2,13,48,23,65,26,97,73,44
1,10,62,64,72,48,60,86,95
2,12,83,77,28,35,31,87,55
15,7,68,10,21,29,72,40,22
14,0,76,67,16,96,33,29,17
16,4,37,84,32,89,87,86,66
16,5,63,73,41,87,64,95,24
4,3,97,71,65,79,44,59,67
18,17,38,37,65,71,26,16,63
16,10,60,67,62,28,75,32,57
17,7,55,51,44,67,14,37,46
11,3,55,17,82,37,59,75,47
16,2,65,77,18,90,87,75,47
12,3,49,80,32,73,53,49,36
12,0,72,77,37,58,64,60,88
11,9,53,85,31,25,27,94,59
16,9,42,26,75,24,22,27,92
19,1,65,92,88,24,58,57,67
17,3,33,72,74,19,48,63,47
17,5,67,12,98,49,54,11,58
19,12,11,79,79,54,62,70,96
8,1,86,13,11,87,45,49,81
6,2,38,81,10,49,62,97,42
14,4,10,31,61,35,43,93,44
11,5,67,28,11,39,14,87,40
16,15,48,28,65,10,19,61,28
4,2,58,37,23,47,68,41,15
7,0,93,82,66,45,99,70,38
13,2,35,55,50,23,15,77,63
10,1,51,43,58,73,80,59,32
12,2,17,14,12,14,47,58,75
source,destination
6,17
lower_bound,upperbound
229.6,344.4
211.2,316.8
240.8,361.2
0,337.2
0,415.2
0,310.8
included_node(s)
2
