link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
7,15,91,18,42,54,76,25,72
0,14,35,96,26,66,80,69,57
4,16,62,23,59,97,19,29,24
5,16,15,58,84,34,81,12,78
3,4,78,21,44,25,89,64,60
17,18,15,78,63,54,27,67,81
10,16,56,88,83,59,79,28,23
7,17,43,76,59,89,27,92,32
3,11,92,19,81,23,31,25,16
2,16,68,34,92,17,24,63,23
3,12,75,19,48,98,69,20,20
0,12,83,56,39,46,80,90,60
9,11,25,41,90,11,19,91,41
9,16,63,85,64,67,11,68,91
1,19,32,85,96,63,53,49,81
3,17,66,16,74,49,74,43,22
5,17,40,89,90,73,42,34,44
12,19,22,21,20,20,23,26,93
1,8,13,58,51,25,39,95,46
2,6,44,57,63,96,91,16,18
4,14,91,69,70,25,47,98,54
5,11,60,67,72,79,44,83,14
15,16,80,17,77,19,24,29,16
2,4,22,40,42,40,81,93,83
0,7,99,42,13,84,25,11,29
2,13,81,63,49,47,44,34,72
1,10,70,92,35,77,92,36,72
2,12,38,28,64,23,38,24,27
15,7,87,90,79,53,35,16,57
14,0,25,66,96,19,95,51,93
16,4,65,52,95,55,86,15,79
16,5,40,99,73,97,63,83,29
4,3,12,25,74,75,76,72,12
18,17,79,27,17,52,58,34,55
16,10,46,57,58,83,45,48,59
17,7,81,88,19,90,27,36,62
11,3,46,96,32,59,75,54,36
16,2,54,97,41,43,76,66,35
12,3,76,64,68,42,96,81,46
12,0,39,15,65,72,96,69,94
11,9,75,84,86,12,52,81,48
16,9,52,35,16,40,66,53,56
19,1,74,23,56,18,77,22,16
17,3,52,25,76,65,62,72,80
17,5,67,73,71,97,29,21,10
19,12,96,98,53,34,30,61,88
8,1,19,31,12,14,36,67,54
6,2,98,62,23,33,23,98,96
14,4,19,71,25,44,43,77,43
11,5,22,79,53,81,27,63,53
16,15,94,71,76,29,15,14,14
4,2,62,41,85,59,81,37,88
7,0,34,99,77,60,61,98,57
13,2,37,78,15,39,81,85,72
10,1,74,71,79,51,24,30,33
12,2,33,41,42,96,39,99,76
source,destination
11,4
lower_bound,upperbound
237.6,356.4
156.8,235.2
271.2,406.8
0,435.6
0,346.8
0,300
included_node(s)
14
