link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,91,89,74,44,25,29,88
0,4,35,21,17,81,63,72,49
0,9,62,58,58,29,20,72,28
0,15,15,57,19,59,90,27,60
0,19,78,69,32,60,91,57,14
1,6,15,67,41,39,68,93,81
1,13,56,17,68,51,49,79,32
1,14,43,40,65,96,43,29,77
2,6,92,42,86,76,34,12,12
2,12,68,63,16,80,26,55,37
3,4,75,92,56,19,95,59,51
3,16,83,28,76,81,16,62,59
3,20,25,90,71,89,98,36,48
4,6,63,66,53,27,83,35,73
4,7,32,52,12,79,29,46,11
4,10,66,99,23,27,93,94,12
4,12,40,25,25,31,11,48,61
4,14,22,27,53,24,34,56,94
4,18,13,57,76,69,36,16,23
5,6,44,88,85,80,24,80,74
5,12,91,96,77,19,16,10,20
5,17,60,97,15,11,51,88,62
6,13,80,64,79,53,15,54,84
6,21,22,15,42,74,83,96,84
7,12,99,84,54,42,72,43,18
8,9,81,35,66,23,34,53,99
8,19,70,23,97,39,48,14,99
9,20,38,25,34,91,36,88,89
10,21,87,73,25,47,54,57,50
11,12,25,98,54,44,66,72,81
11,14,65,31,59,24,81,33,12
14,21,40,62,89,81,69,76,38
15,21,12,71,23,25,81,96,30
16,18,79,79,17,44,53,96,82
17,21,46,71,98,92,22,55,50
18,21,81,41,46,38,72,54,34
2,0,46,99,11,35,21,51,63
4,0,54,78,67,95,61,34,35
9,0,76,71,63,86,67,35,11
15,0,39,41,49,63,98,53,27
19,0,75,42,73,76,77,79,62
6,1,52,26,20,58,63,85,14
13,1,74,59,25,45,14,67,76
14,1,52,84,96,27,37,16,10
6,2,67,44,25,75,98,72,77
12,2,96,63,79,76,85,65,40
4,3,19,83,19,96,30,62,12
16,3,98,59,40,96,99,72,91
20,3,19,81,84,52,72,21,34
6,4,22,92,47,66,57,69,77
7,4,94,48,77,77,24,14,65
10,4,62,39,23,62,78,73,44
12,4,34,90,53,29,60,57,39
14,4,37,64,19,30,81,59,49
18,4,74,96,55,36,23,32,80
6,5,33,74,97,23,32,90,99
12,5,18,90,75,43,16,12,11
17,5,96,20,52,27,23,88,79
13,6,23,51,83,15,20,40,89
21,6,58,63,90,81,60,21,51
12,7,21,70,59,61,41,61,22
9,8,78,72,43,81,91,26,53
19,8,88,77,42,24,81,49,42
20,9,76,42,72,39,22,19,42
21,10,19,13,12,25,44,74,35
12,11,34,49,40,69,93,94,44
14,11,19,35,18,29,46,63,28
21,14,56,64,65,12,18,25,51
21,15,41,79,97,64,54,81,69
18,16,85,96,34,67,14,51,29
21,17,85,95,14,28,16,30,68
21,18,16,73,33,92,83,60,31
source,destination
18,7
lower_bound,upperbound
437.6,656.4
294.4,441.6
424,636
0,651.6
0,733.2
0,582
included_node(s)
11
