link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,37,45,40,21,29,83,11
0,7,79,22,24,91,99,36,51
1,17,69,23,43,20,51,94,65
1,5,41,51,33,73,61,76,14
1,6,75,76,27,72,55,57,98
2,9,43,41,50,76,64,53,47
2,3,96,35,86,33,31,76,26
2,4,47,65,40,97,67,55,15
4,8,70,97,57,33,69,79,46
4,5,53,36,12,31,17,93,95
4,6,15,10,53,11,27,88,28
5,15,11,45,43,42,32,14,32
6,16,41,48,88,97,70,63,68
6,7,76,73,44,53,40,55,60
8,12,65,19,26,82,58,57,40
9,17,70,78,48,87,25,32,82
10,11,38,68,99,90,24,64,48
11,17,66,77,50,69,57,24,76
11,12,90,46,75,94,93,99,92
12,13,46,95,58,26,75,36,94
13,14,54,93,61,42,41,13,50
14,17,63,51,29,55,69,94,71
14,15,28,55,14,23,58,30,67
15,16,84,63,60,70,99,60,55
3,0,89,23,35,60,98,17,38
7,0,14,17,95,53,74,98,96
17,1,11,63,46,85,65,78,75
5,1,82,61,52,60,80,22,50
6,1,47,86,19,62,34,34,82
9,2,60,86,24,11,70,73,27
3,2,73,90,90,22,15,42,27
4,2,74,31,49,74,53,17,45
8,4,40,98,90,54,69,62,31
5,4,42,13,85,32,18,88,44
6,4,16,34,35,99,15,84,11
15,5,15,36,17,26,76,19,29
16,6,37,96,35,98,72,93,81
7,6,64,59,73,84,88,22,28
12,8,53,92,99,75,43,27,34
17,9,98,56,45,31,42,73,79
11,10,17,47,75,16,57,15,75
17,11,20,54,14,77,23,67,52
12,11,99,91,40,26,26,77,12
13,12,10,85,25,65,28,68,43
14,13,48,27,48,82,53,22,64
17,14,27,62,19,98,74,86,94
15,14,70,26,64,53,43,52,78
16,15,77,47,10,73,29,76,65
source,destination
17,10
lower_bound,upperbound
484.8,727.2
360,540
499.2,748.8
0,664.8
0,759.6
0,529.2
included_node(s)
6
