link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,95,28,66,74,62,41,69
0,4,54,30,12,56,44,27,60
0,5,35,16,41,82,95,98,11
0,7,77,11,88,34,48,37,92
1,8,30,98,93,84,65,87,97
1,6,93,97,34,82,15,45,48
1,4,60,96,67,14,91,77,55
1,5,98,75,59,71,71,28,62
1,22,12,51,30,65,28,62,61
2,10,42,85,84,30,65,96,15
2,3,26,30,97,17,32,82,10
3,10,53,63,41,26,20,89,11
5,12,98,72,35,19,10,63,80
5,8,59,34,69,75,73,70,32
6,7,47,22,12,42,95,73,38
8,9,75,35,11,61,58,41,86
9,12,99,38,32,26,78,37,81
10,20,10,71,58,67,10,20,24
10,13,56,96,21,76,83,92,98
10,14,59,15,51,19,92,48,78
11,13,85,67,19,12,18,65,80
11,22,30,87,32,24,32,37,47
11,21,41,23,84,87,56,67,94
13,14,85,49,72,33,11,73,19
15,16,49,80,24,75,99,34,73
15,22,54,76,42,20,82,16,78
16,18,64,85,71,64,20,53,53
17,18,93,27,33,22,49,70,30
18,19,59,88,92,36,82,51,13
18,21,89,20,81,89,56,28,16
19,20,20,37,31,41,31,51,29
2,0,54,68,58,10,96,44,34
4,0,43,92,83,46,91,97,28
5,0,97,43,24,23,79,12,30
7,0,83,31,98,86,96,71,26
8,1,26,91,76,30,18,85,77
6,1,90,92,48,58,84,47,30
4,1,95,79,28,91,50,11,72
5,1,76,66,87,54,79,13,39
22,1,54,96,30,23,65,61,81
10,2,37,64,64,21,67,97,39
3,2,93,86,84,61,63,47,39
10,3,59,59,61,91,37,50,82
12,5,35,89,89,83,67,23,19
8,5,14,72,15,88,36,70,23
7,6,59,71,25,85,84,75,21
9,8,10,24,90,96,25,16,57
12,9,13,62,89,15,66,59,94
20,10,59,94,73,53,85,86,87
13,10,19,20,63,35,61,60,55
14,10,25,67,93,24,59,97,34
13,11,44,61,45,17,55,13,67
22,11,91,59,47,49,83,49,54
21,11,56,81,77,63,67,64,80
14,13,29,62,69,41,18,39,38
16,15,92,39,61,76,44,73,27
22,15,11,57,71,74,49,32,58
18,16,46,47,40,57,28,82,44
18,17,85,19,84,88,46,95,10
19,18,22,98,63,10,83,35,61
21,18,35,19,73,46,74,62,12
20,19,57,46,67,30,29,47,29
source,destination
15,9
lower_bound,upperbound
304.8,457.2
204,306
118.4,177.6
0,352.8
0,272.4
0,474
included_node(s)
1
