link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,83,84,98,92,66,24,10
0,2,26,97,75,75,66,74,84
0,3,37,84,50,74,84,99,18
0,12,35,24,49,70,70,99,47
1,3,33,43,16,75,80,43,60
1,6,35,60,93,39,84,36,78
1,7,56,17,78,84,46,70,26
2,12,22,88,65,26,52,65,72
2,23,79,16,66,49,16,20,54
3,23,11,18,61,12,77,32,37
4,5,42,78,41,52,25,99,89
4,8,77,94,75,54,16,44,83
4,9,60,43,39,17,59,23,99
4,13,89,21,98,67,58,95,72
4,19,33,54,54,55,87,51,58
4,23,86,29,78,14,12,77,43
5,9,70,52,11,48,68,84,30
8,9,46,70,60,51,92,83,81
9,12,62,36,83,72,49,41,27
9,13,56,28,50,58,49,84,28
9,18,81,29,54,69,96,16,89
9,21,18,92,14,13,90,79,51
10,11,97,26,34,86,22,14,15
10,12,79,46,44,78,87,62,24
11,12,72,94,87,50,76,62,89
11,22,90,39,36,32,61,66,12
12,19,72,55,43,81,83,84,85
12,21,23,20,91,20,22,71,37
12,23,47,84,27,25,41,22,94
13,16,65,38,95,71,35,58,39
13,17,69,27,19,41,99,88,59
14,20,82,31,26,70,59,89,94
14,23,82,87,32,98,91,32,75
15,23,58,12,21,15,84,88,29
19,20,69,97,27,40,29,88,93
20,21,67,82,38,36,71,28,35
20,23,83,62,15,44,30,76,97
1,0,26,66,57,76,27,58,20
2,0,41,71,94,52,75,83,98
3,0,62,30,71,45,88,48,51
12,0,79,36,18,78,57,43,99
3,1,73,11,35,56,90,83,49
6,1,91,25,99,52,94,83,87
7,1,39,69,47,48,68,18,98
12,2,24,74,85,24,10,40,22
23,2,77,69,53,97,44,34,45
23,3,78,50,78,52,32,47,93
5,4,84,79,48,24,69,76,94
8,4,75,91,13,10,36,18,79
9,4,40,77,61,76,71,79,20
13,4,93,97,88,72,70,60,22
19,4,56,21,19,69,84,76,30
23,4,11,31,66,79,62,58,61
9,5,90,75,74,20,82,27,79
9,8,36,19,53,48,72,39,96
12,9,73,77,53,81,90,20,12
13,9,42,67,63,43,95,83,81
18,9,60,26,48,81,55,23,82
21,9,86,87,96,91,12,43,40
11,10,41,13,80,20,89,57,37
12,10,25,16,44,53,80,33,73
12,11,55,15,68,84,12,32,51
22,11,24,86,58,80,48,46,31
19,12,97,93,28,13,33,55,49
21,12,66,69,79,89,48,72,70
23,12,45,84,37,21,30,86,25
16,13,26,38,57,39,94,35,36
17,13,49,31,46,86,30,48,67
20,14,23,12,84,49,99,97,87
23,14,57,99,13,43,31,19,34
23,15,64,13,70,83,19,86,70
20,19,55,39,93,28,56,40,86
21,20,82,10,90,90,22,54,74
23,20,55,28,69,35,65,31,57
source,destination
17,16
lower_bound,upperbound
55.2,82.8
112.8,169.2
125.6,188.4
0,78
0,127.2
0,127.2
included_node(s)
13
