link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,95,57,90,52,86,86,47
0,4,68,77,33,61,97,95,47
0,5,48,18,38,60,60,59,36
0,7,45,18,37,53,31,16,88
1,8,58,84,49,61,72,32,59
1,6,27,63,30,73,33,37,92
1,4,15,35,10,17,87,75,67
1,5,41,85,13,26,64,75,47
1,22,27,87,61,48,44,49,58
2,10,87,40,65,35,26,60,96
2,3,93,27,85,29,75,94,81
3,10,93,52,83,96,14,27,42
5,12,28,25,83,89,59,57,44
5,8,73,47,65,87,87,63,40
6,7,84,54,72,79,53,11,28
8,9,11,12,28,71,64,70,15
9,12,70,75,21,28,27,49,38
10,20,98,16,16,67,22,97,63
10,13,81,31,32,37,58,93,32
10,14,58,23,41,90,48,87,75
11,13,58,64,65,73,54,61,59
11,22,74,77,65,58,62,41,79
11,21,35,10,62,25,45,70,82
13,14,41,67,44,24,62,77,33
15,16,62,84,82,24,43,59,86
15,22,48,73,18,19,14,58,48
16,18,62,71,32,49,19,50,10
17,18,83,37,37,54,68,98,15
18,19,68,67,31,87,99,97,12
18,21,76,51,75,49,15,43,57
19,20,37,17,88,35,80,27,51
2,0,63,77,74,39,47,83,11
4,0,97,80,98,10,64,38,57
5,0,38,77,79,47,40,38,40
7,0,60,85,11,45,30,51,89
8,1,55,26,10,23,37,22,16
6,1,55,92,61,73,25,65,32
4,1,65,72,11,14,17,26,18
5,1,49,12,65,92,91,87,15
22,1,72,79,23,21,22,14,42
10,2,53,13,66,39,85,39,14
3,2,42,81,50,21,29,82,48
10,3,65,31,58,18,26,32,75
12,5,33,28,12,81,97,48,11
8,5,67,28,68,60,16,97,78
7,6,11,37,30,49,32,85,93
9,8,86,82,82,14,61,71,68
12,9,38,55,79,40,86,98,68
20,10,10,43,88,16,96,83,18
13,10,67,14,14,94,71,64,90
14,10,48,30,20,30,86,85,43
13,11,58,59,54,42,12,44,67
22,11,93,81,31,52,85,95,70
21,11,35,30,34,45,31,55,26
14,13,51,27,50,56,64,22,91
16,15,17,65,13,28,28,17,18
22,15,73,94,42,17,36,66,64
18,16,13,88,73,95,73,24,91
18,17,90,92,40,35,86,67,76
19,18,42,23,26,94,87,63,28
21,18,80,91,10,96,40,57,10
20,19,80,61,81,60,29,46,79
source,destination
10,3
lower_bound,upperbound
32,48
120.8,181.2
54.4,81.6
0,192
0,159.6
0,114
included_node(s)
2
