link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,33,91,48,47,79,11,27,72
0,34,35,39,44,29,79,43,78
1,2,62,90,24,12,89,87,97
1,3,15,64,81,55,51,82,92
1,38,78,96,25,59,22,42,96
2,1,15,74,44,62,53,39,29
2,35,56,90,92,36,42,63,86
2,36,43,20,38,35,42,96,43
3,1,92,51,35,46,35,46,16
3,4,68,63,95,94,44,12,86
3,36,75,70,86,48,28,49,25
3,37,83,72,63,56,51,78,67
4,3,25,77,76,16,69,33,89
4,11,63,42,58,80,29,33,33
4,33,32,13,45,10,68,19,60
4,35,66,49,27,88,31,77,36
4,36,40,35,75,54,34,81,83
5,6,22,64,76,96,45,24,58
5,7,13,79,96,43,83,37,17
5,37,44,96,96,53,63,20,65
6,5,91,95,52,14,37,74,47
6,7,60,73,66,88,47,68,56
6,8,80,74,77,57,54,89,72
6,11,22,17,62,72,61,86,73
6,31,99,58,29,33,24,10,62
7,5,81,19,30,76,20,65,19
7,6,70,32,36,96,57,33,67
7,21,38,41,23,96,15,19,29
8,6,87,68,43,55,21,27,25
8,10,25,65,27,54,37,70,44
9,10,65,86,15,51,67,48,79
9,12,40,16,81,34,22,96,88
9,32,12,56,61,35,68,13,74
10,8,79,76,81,53,56,35,38
10,9,46,71,24,79,26,78,42
10,11,81,53,39,85,80,97,32
10,15,46,12,25,67,99,26,58
11,4,54,23,69,16,20,94,28
11,6,76,25,29,72,74,94,66
11,10,39,53,12,65,86,62,64
12,9,75,76,64,62,16,96,14
12,13,52,85,67,72,92,95,81
12,14,74,77,28,21,37,92,31
12,15,52,15,92,69,76,29,55
13,12,67,79,25,14,21,28,14
13,15,96,42,63,73,96,64,43
13,16,19,54,20,57,59,97,81
13,29,98,66,90,59,97,61,49
14,12,19,97,91,32,93,78,53
14,17,22,34,68,90,95,86,50
14,27,94,25,49,12,61,72,14
15,10,62,54,43,88,30,14,52
15,12,34,59,34,40,94,17,96
15,13,37,89,26,21,67,61,38
15,31,74,23,95,61,43,53,78
16,13,33,17,16,26,71,17,21
16,20,18,98,98,49,77,78,48
16,23,96,46,83,19,90,76,45
16,31,23,11,29,74,76,26,40
17,14,58,67,93,94,51,95,25
17,18,21,63,11,63,79,98,41
17,28,78,49,34,25,43,26,19
17,29,88,73,36,81,25,92,65
18,17,76,20,24,51,47,63,68
18,22,19,25,16,30,51,13,99
18,26,34,96,51,60,93,70,97
18,27,19,25,15,88,79,60,90
19,22,56,79,83,49,12,29,57
19,27,41,19,72,28,65,26,25
20,16,85,40,34,60,53,16,18
20,23,85,84,48,14,89,44,73
20,25,16,47,36,81,72,22,82
20,30,89,77,54,32,45,12,89
21,7,21,23,66,77,78,36,56
21,23,58,53,81,12,10,94,37
21,24,57,19,69,37,18,82,55
21,31,69,55,81,51,74,90,51
22,18,67,97,53,59,59,53,71
22,19,17,75,22,48,68,44,95
23,16,40,52,72,73,29,31,94
23,20,42,83,21,11,16,39,73
23,21,63,90,61,12,81,16,61
23,30,92,59,67,61,11,35,47
24,21,28,43,98,94,11,46,70
24,30,90,42,77,23,48,29,90
25,20,66,72,63,74,44,78,25
25,26,52,12,14,20,72,15,81
25,28,99,40,37,62,78,98,90
26,18,25,18,98,84,86,16,22
26,25,27,65,85,84,10,84,73
27,14,57,97,30,18,29,93,67
27,18,88,34,99,99,65,66,15
27,19,96,14,72,99,96,10,44
28,17,97,33,57,89,96,47,33
28,25,64,44,24,50,12,29,35
29,13,15,81,78,81,99,66,43
29,17,84,29,60,12,52,70,30
30,20,35,59,81,38,81,42,78
30,23,23,60,23,30,12,85,91
30,24,25,39,32,82,17,86,98
31,6,73,51,16,50,86,48,86
31,15,98,96,23,34,53,29,26
31,16,31,76,20,63,41,99,42
31,21,62,80,60,35,31,12,38
32,9,71,19,41,11,31,18,73
32,33,79,81,91,27,41,93,69
33,0,71,89,81,62,92,85,83
33,4,41,27,22,14,58,98,24
33,32,99,79,44,76,53,98,92
34,0,78,27,93,10,60,81,40
34,35,71,31,46,77,77,29,71
35,2,41,24,18,40,59,37,66
35,4,42,69,54,12,41,87,92
35,34,26,80,14,91,79,17,70
36,2,59,19,16,34,22,36,88
36,3,84,11,83,77,79,16,44
36,4,44,53,29,65,23,47,47
37,3,63,74,72,44,84,41,31
37,5,83,42,72,39,57,14,86
37,38,59,23,27,49,62,54,21
38,1,81,39,57,80,47,77,94
38,37,92,91,93,99,38,60,53
source,destination
1,38
lower_bound,upperbound
127.2,190.8
136.8,205.2
128,192
0,196.8
0,256.8
0,216
included_node(s)
3
