link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,91,41,13,59,43,60,21
0,19,35,85,49,43,27,81,69
1,18,62,85,35,42,15,23,14
2,19,15,16,64,72,81,32,73
2,12,78,89,79,12,61,16,57
3,15,15,21,96,40,81,23,59
3,22,56,58,95,18,24,20,32
3,23,43,57,73,65,39,60,90
4,18,92,69,74,97,25,41,12
4,7,68,67,17,34,69,91,88
4,23,75,17,58,14,29,81,40
5,8,83,40,19,33,12,22,21
5,9,25,42,32,44,64,44,61
5,18,63,63,41,81,67,93,26
6,16,32,92,68,29,28,46,49
6,17,66,28,65,59,92,18,19
7,18,40,90,86,60,25,54,74
8,17,22,66,16,39,63,14,94
8,9,13,52,56,51,20,16,63
10,21,44,99,76,96,90,83,25
11,12,91,25,71,76,91,29,81
11,20,60,27,53,80,68,72,51
13,20,80,57,12,19,49,72,30
14,20,22,88,23,81,43,27,60
14,22,99,96,25,89,34,57,88
15,19,81,97,53,27,26,93,49
16,19,70,64,76,79,95,79,28
17,18,38,15,85,27,16,29,60
17,19,87,84,77,31,98,12,14
19,21,25,35,15,24,83,55,81
19,23,65,23,79,69,29,59,32
20,22,40,25,42,80,93,62,77
20,21,12,73,54,19,11,36,12
22,23,79,98,66,11,34,35,37
1,0,46,31,97,53,36,46,51
19,0,81,62,34,74,24,94,59
18,1,46,71,25,42,16,48,48
19,2,54,79,54,23,51,56,73
12,2,76,71,59,39,15,16,11
15,3,39,41,89,91,83,80,12
22,3,75,99,23,47,72,10,61
23,3,52,78,17,44,34,88,94
18,4,74,71,98,24,48,54,23
7,4,52,41,46,81,36,96,74
23,4,67,42,11,25,54,43,20
8,5,96,26,67,44,66,53,62
9,5,19,59,63,92,81,14,84
18,5,98,84,49,38,69,88,84
16,6,19,44,73,35,81,57,18
17,6,22,63,20,95,53,72,99
18,7,94,83,25,86,22,33,99
17,8,62,59,96,63,72,76,89
9,8,34,81,25,76,21,96,50
21,10,37,92,79,58,61,96,81
12,11,74,48,19,45,67,55,12
20,11,33,39,40,27,98,54,38
20,13,18,90,84,75,77,51,30
20,14,96,64,47,76,63,34,82
22,14,23,96,77,96,14,35,50
19,15,58,74,23,96,37,53,34
19,16,21,90,53,52,98,79,63
18,17,78,20,19,66,85,85,35
19,17,88,51,55,77,30,67,11
21,19,76,63,97,62,99,16,27
23,19,19,70,75,29,72,72,62
22,20,34,72,52,30,57,65,14
21,20,19,77,83,36,24,62,76
23,22,56,42,90,23,78,72,10
source,destination
7,10
lower_bound,upperbound
792,1188
568,852
557.6,836.4
0,884.4
0,988.8
0,990
included_node(s)
18
