link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,86,90,93,35,88,85,21
0,4,64,22,89,77,99,37,32
0,9,22,18,71,28,53,42,62
0,15,99,16,32,17,16,60,93
0,19,91,83,53,68,29,62,20
1,6,83,61,29,79,37,17,13
1,13,62,92,50,68,75,34,42
1,14,81,14,11,92,77,35,26
2,6,97,21,31,55,58,25,89
2,12,73,57,63,37,32,84,99
3,4,77,80,17,44,41,80,74
3,16,31,70,35,32,71,79,55
3,20,86,42,45,39,54,35,15
4,6,57,40,92,51,51,51,22
4,7,25,92,66,96,10,41,65
4,10,54,54,55,10,66,23,41
4,12,70,36,26,90,47,67,14
4,14,98,41,81,76,48,67,12
4,18,55,91,77,85,28,97,50
5,6,27,95,18,49,85,66,27
5,12,55,97,65,16,30,51,84
5,17,98,13,11,40,19,28,27
6,13,67,69,81,60,91,86,90
6,21,32,40,13,42,64,38,97
7,12,20,36,44,77,45,54,21
8,9,37,76,69,90,32,69,73
8,19,84,87,42,47,54,53,20
9,20,27,84,92,56,74,22,71
10,21,35,60,62,50,96,82,17
11,12,73,16,20,90,31,70,86
11,14,13,55,21,82,96,46,19
14,21,22,12,17,76,47,67,28
15,21,90,80,61,67,30,59,19
16,18,77,25,45,62,50,78,34
17,21,21,18,92,45,15,27,21
18,21,43,63,67,36,11,21,81
2,0,23,38,26,41,39,48,37
4,0,35,62,42,13,80,52,15
9,0,77,67,30,80,78,98,97
15,0,20,50,47,48,49,63,27
19,0,60,20,95,40,13,88,67
6,1,16,47,37,24,71,78,34
13,1,93,20,35,71,20,94,72
14,1,47,14,92,31,19,76,34
6,2,63,39,30,27,75,81,46
12,2,70,64,91,29,73,87,90
4,3,53,58,99,83,75,89,65
16,3,86,65,98,17,22,49,12
20,3,69,95,34,96,73,54,92
6,4,98,49,76,31,55,86,16
7,4,65,23,69,57,60,67,30
10,4,76,54,89,64,93,58,76
12,4,59,52,77,61,64,14,33
14,4,32,82,12,69,51,53,72
18,4,60,85,55,58,19,86,36
6,5,69,78,74,39,99,20,96
12,5,60,58,71,22,35,74,97
17,5,44,34,49,96,26,91,46
13,6,49,25,28,85,36,84,29
21,6,47,70,33,62,32,57,14
12,7,69,40,59,86,47,61,85
9,8,14,32,39,30,32,82,38
19,8,59,34,93,38,31,76,85
20,9,21,20,21,53,29,20,56
21,10,43,48,74,44,34,23,24
12,11,33,43,85,74,36,94,96
14,11,17,36,78,41,31,83,37
21,14,56,76,53,38,25,61,52
21,15,58,95,79,39,16,98,64
18,16,84,93,98,22,61,81,34
21,17,29,26,52,76,64,76,31
21,18,19,67,36,70,71,86,83
source,destination
21,13
lower_bound,upperbound
235.2,352.8
164.8,247.2
250.4,375.6
0,385.2
0,414
0,216
included_node(s)
6
