link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,70,73,95,31,89,67,63
0,4,29,11,16,64,25,68,46
0,5,18,26,48,91,52,25,98
0,7,45,76,84,61,61,60,30
1,8,91,17,12,23,68,57,81
1,6,58,48,41,80,83,17,29
1,4,64,96,31,74,98,51,38
1,5,97,20,32,56,29,66,44
1,22,95,27,90,58,86,85,74
2,10,67,83,51,38,73,29,27
2,3,92,30,20,99,28,56,16
3,10,19,15,15,56,83,46,27
5,12,19,79,50,43,43,40,98
5,8,63,40,90,43,22,20,87
6,7,27,72,55,47,42,40,62
8,9,19,47,11,11,66,17,48
9,12,84,87,58,34,93,29,12
10,20,73,64,97,49,79,65,63
10,13,67,35,87,18,97,43,32
10,14,60,93,19,49,22,50,15
11,13,72,29,82,34,11,54,70
11,22,42,54,42,20,11,33,90
11,21,99,99,31,85,79,13,35
13,14,45,82,50,58,44,77,16
15,16,47,73,59,19,75,88,47
15,22,11,30,26,99,45,10,93
16,18,90,87,56,91,69,69,59
17,18,30,21,88,20,60,13,21
18,19,46,87,99,75,38,88,12
18,21,43,73,36,61,54,15,32
19,20,13,25,95,17,52,33,18
2,0,16,60,56,96,79,55,27
4,0,62,36,95,77,69,35,68
5,0,22,41,95,60,95,10,16
7,0,51,89,40,20,93,15,48
8,1,16,95,59,53,89,83,11
6,1,32,41,36,40,40,69,36
4,1,67,85,61,46,91,18,76
5,1,13,68,81,99,19,11,97
22,1,27,58,78,51,26,54,62
10,2,87,68,12,75,26,89,56
3,2,57,88,91,99,89,19,13
10,3,88,25,46,97,61,91,79
12,5,96,99,14,18,21,29,16
8,5,20,28,43,94,12,81,53
7,6,15,87,91,97,94,83,41
9,8,16,99,68,71,77,88,55
12,9,94,67,91,28,57,62,55
20,10,40,52,50,46,35,11,57
13,10,35,86,17,41,74,83,39
14,10,54,61,62,29,31,13,22
13,11,65,33,32,70,36,17,79
22,11,29,92,49,51,37,16,81
21,11,16,22,46,14,10,68,47
14,13,10,67,34,81,71,84,86
16,15,66,65,99,22,65,56,28
22,15,69,43,24,66,97,68,40
18,16,53,54,81,72,40,53,97
18,17,48,39,49,33,25,22,39
19,18,15,82,75,93,35,56,94
21,18,86,80,69,85,46,20,81
20,19,52,54,96,92,68,45,48
source,destination
10,3
lower_bound,upperbound
78.4,117.6
25.6,38.4
139.2,208.8
0,64.8
0,174
0,86.4
included_node(s)
2
