link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,95,48,82,84,87,23,85
2,20,54,28,89,12,46,88,68
2,44,35,87,63,31,36,22,80
5,31,77,30,70,36,55,17,30
5,39,30,64,73,76,46,77,91
6,25,93,84,41,49,73,79,75
7,22,60,61,37,85,34,54,31
7,37,98,89,20,83,41,27,34
7,41,12,15,92,58,66,25,52
9,18,42,25,48,23,23,68,57
10,26,26,90,65,49,80,49,70
10,36,53,89,37,63,90,28,30
11,49,98,73,67,51,33,44,51
12,4,59,63,73,28,60,66,12
12,9,47,93,34,70,69,82,32
13,3,75,45,16,98,49,95,14
13,15,99,47,53,44,44,13,28
14,38,10,77,70,59,27,41,19
14,52,56,69,51,58,23,13,35
15,39,59,61,28,25,15,38,89
17,6,85,71,51,97,23,63,80
17,48,30,40,44,78,67,54,80
19,11,41,84,97,97,35,88,96
19,42,85,63,12,86,20,93,18
20,50,49,73,71,50,55,38,57
21,43,54,67,85,97,15,79,72
22,24,64,74,47,54,99,97,38
22,25,93,56,11,22,50,82,23
22,26,59,82,13,46,73,97,71
22,27,89,34,61,68,29,56,90
23,22,20,84,97,44,19,10,51
23,24,54,82,47,31,61,21,18
24,25,43,14,50,70,27,44,20
26,25,97,71,23,65,97,74,84
26,27,83,65,70,57,68,28,38
28,24,26,30,75,99,25,73,11
28,25,90,17,16,15,33,54,59
29,25,95,26,59,94,92,34,59
30,46,76,19,86,44,19,91,88
30,52,54,75,60,63,89,31,64
31,8,37,42,97,17,15,92,68
32,40,93,61,13,83,89,92,58
33,16,59,26,49,27,41,49,46
34,22,35,67,64,58,90,89,72
34,40,14,76,39,63,11,20,23
35,4,59,19,73,49,62,32,68
35,9,10,12,32,19,92,46,76
35,12,13,24,82,98,45,23,41
35,25,59,87,95,99,41,25,39
36,18,19,33,35,67,67,49,63
38,47,25,75,62,75,13,51,82
40,22,44,20,47,58,54,78,20
41,37,91,64,69,45,34,94,44
41,39,56,22,60,72,38,91,40
42,50,29,36,11,44,26,33,28
43,1,92,89,92,47,79,84,91
45,0,11,41,97,31,43,33,12
45,25,46,10,48,51,25,30,56
46,19,85,46,55,59,82,66,66
46,22,22,23,62,68,68,82,35
46,44,35,86,61,19,97,76,99
46,47,57,30,15,94,53,28,18
48,16,28,58,10,89,29,93,95
48,25,30,91,11,42,76,73,71
49,1,16,54,80,21,51,93,54
49,31,11,23,32,98,49,73,85
51,3,98,21,38,93,92,46,35
51,20,97,61,86,26,74,99,13
51,21,96,91,81,93,41,60,44
51,25,75,83,24,37,11,37,23
51,29,51,88,98,42,25,30,29
51,49,85,85,78,62,98,52,65
53,9,30,96,80,73,52,81,33
53,40,63,15,47,21,56,31,66
26,53,72,53,94,73,89,93,37
32,7,34,35,19,36,54,91,46
37,39,22,24,73,60,18,15,86
39,31,35,17,78,82,43,40,65
21,13,38,49,53,34,89,67,39
33,20,71,63,30,21,11,31,26
22,0,96,41,13,11,10,41,81
20,2,15,76,16,61,92,70,21
44,2,67,74,29,70,55,61,36
31,5,87,57,34,98,35,87,25
39,5,23,88,28,34,82,24,51
25,6,49,10,30,14,72,85,16
22,7,80,46,26,45,66,72,68
37,7,76,30,77,55,77,47,15
41,7,85,62,30,17,49,67,24
18,9,27,44,72,56,48,90,34
26,10,88,95,39,75,46,29,92
36,10,20,48,81,27,46,96,23
49,11,37,65,39,12,92,19,94
4,12,68,15,39,64,65,75,49
9,12,92,91,82,21,23,69,85
3,13,43,71,19,24,95,64,48
15,13,31,28,23,25,15,10,34
38,14,91,65,21,14,67,15,20
52,14,92,32,57,92,31,63,14
39,15,79,20,94,70,98,60,31
6,17,66,10,87,93,68,95,85
48,17,96,73,55,86,46,45,33
11,19,64,95,34,32,97,65,86
42,19,86,58,67,66,72,38,18
50,20,59,78,54,97,54,66,51
43,21,89,10,80,95,48,20,75
24,22,72,83,38,55,26,82,17
25,22,71,92,27,20,24,34,90
26,22,24,18,58,39,81,12,92
27,22,62,32,44,41,16,49,98
22,23,94,56,10,31,25,17,68
24,23,20,11,61,92,43,44,73
25,24,67,99,12,93,60,71,20
25,26,61,82,29,91,70,68,56
27,26,59,20,47,90,68,31,50
24,28,81,49,82,79,43,85,23
25,28,62,82,50,58,94,15,62
25,29,39,56,64,87,87,55,18
46,30,57,31,59,86,20,84,81
52,30,47,96,70,65,44,73,76
8,31,19,91,88,96,35,46,95
40,32,98,79,88,62,56,66,35
