link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,6,91,92,77,24,77,14,22
0,11,35,28,15,81,63,73,53
0,12,62,90,79,25,14,57,42
0,13,15,66,42,44,37,59,42
1,3,78,52,54,92,98,32,35
1,21,15,99,66,38,85,90,44
2,14,56,25,97,35,30,12,28
2,15,43,27,34,95,99,88,51
3,7,92,57,25,86,72,40,69
3,26,68,88,54,63,57,21,29
4,8,75,96,59,76,24,61,68
4,12,83,97,89,58,78,26,31
4,17,25,64,23,45,60,49,34
4,20,63,15,17,27,81,19,45
4,25,32,84,98,75,23,74,83
5,15,66,35,46,76,32,94,63
5,19,40,23,11,96,16,63,37
6,10,22,25,67,96,23,25,47
6,19,13,73,63,52,20,81,54
7,20,44,98,49,66,60,51,61
7,25,91,31,73,77,41,30,24
8,18,60,62,20,62,91,60,20
9,11,80,71,25,29,81,88,57
9,13,22,79,96,30,22,49,15
10,12,99,71,25,36,44,28,21
10,17,81,41,79,23,93,60,37
10,23,70,99,19,43,46,14,67
13,19,38,78,40,27,18,81,22
14,19,87,71,84,15,54,32,68
16,17,25,41,47,81,14,77,56
16,21,65,42,77,61,16,12,26
16,27,40,26,23,81,83,37,80
17,24,12,59,53,24,29,51,99
18,22,79,84,19,39,72,59,20
19,23,46,44,55,25,72,48,74
20,24,81,63,97,69,27,73,86
21,26,46,83,75,29,57,11,16
22,25,54,59,52,12,93,12,92
27,14,76,81,83,64,79,61,37
23,27,39,92,90,67,29,94,76
24,26,75,48,59,28,12,23,21
6,0,52,39,43,92,55,74,96
11,0,74,90,42,25,59,20,59
12,0,52,64,72,63,62,62,97
13,0,67,96,12,20,36,84,93
3,1,96,74,40,90,35,84,95
21,1,19,90,18,91,46,18,61
14,2,98,20,65,68,94,99,30
15,2,19,51,97,49,48,99,94
7,3,22,63,34,43,56,89,67
26,3,94,70,14,34,16,50,43
8,4,62,72,33,26,80,81,71
12,4,34,77,44,95,10,12,77
17,4,37,42,81,16,88,38,90
20,4,74,13,29,98,54,30,76
25,4,33,49,59,83,96,82,51
15,5,18,35,60,29,43,50,79
19,5,96,64,39,93,53,34,43
10,6,23,79,51,11,14,63,25
19,6,58,96,96,34,88,35,47
20,7,21,95,76,36,57,11,51
25,7,78,73,80,24,72,27,93
18,8,88,74,19,16,33,62,79
11,9,76,17,81,51,76,14,12
13,9,19,58,89,15,96,76,65
12,10,34,19,27,83,96,10,53
17,10,19,32,79,72,55,77,89
23,10,56,41,27,34,54,40,72
19,13,41,68,31,48,51,12,45
19,14,85,65,24,36,34,91,78
17,16,85,86,69,54,35,34,10
21,16,16,16,80,66,53,77,18
27,16,89,56,19,81,79,65,74
24,17,21,76,11,69,85,44,59
22,18,58,71,53,81,67,39,68
23,19,57,53,74,53,16,49,29
24,20,69,12,42,22,72,80,16
26,21,67,23,23,72,65,99,81
25,22,17,25,39,21,62,11,11
14,27,40,53,91,61,72,79,11
27,23,42,76,47,67,21,89,48
26,24,63,85,44,98,69,51,44
source,destination
21,23
lower_bound,upperbound
563.2,844.8
389.6,584.4
442.4,663.6
0,750
0,428.4
0,690
included_node(s)
17
