link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,86,18,53,68,58,80,15
0,2,64,16,29,92,32,79,22
0,3,22,83,50,55,41,35,65
0,12,99,61,11,37,71,51,41
1,3,91,92,31,44,54,41,14
1,6,83,14,63,32,51,23,12
1,7,62,21,17,39,10,67,50
2,12,81,57,35,51,66,67,27
2,23,97,80,45,96,47,97,84
3,23,73,70,92,10,48,66,27
4,5,77,42,66,90,28,51,90
4,8,31,40,55,76,85,28,97
4,9,86,92,26,85,30,86,21
4,13,57,54,81,49,19,38,73
4,19,25,36,77,16,91,54,20
4,23,54,41,18,40,64,69,71
5,9,70,91,65,60,45,53,17
8,9,98,95,11,42,32,22,86
9,12,55,97,81,77,54,82,19
9,13,27,13,13,90,74,70,28
9,18,55,69,44,47,96,46,19
9,21,98,40,69,56,31,67,34
10,11,67,36,42,50,96,59,21
10,12,32,76,92,90,47,78,81
11,12,20,87,62,82,30,27,37
11,22,37,84,20,76,50,21,15
12,19,84,60,21,67,15,48,97
12,21,27,16,17,62,11,52,27
12,23,35,55,61,45,39,98,67
13,16,73,12,45,36,80,63,34
13,17,13,80,92,41,78,88,72
14,20,22,25,67,13,49,78,34
14,23,90,18,26,80,13,94,46
15,23,77,63,42,48,71,76,90
19,20,21,38,30,40,20,81,65
20,21,43,62,47,24,19,87,12
20,23,23,67,95,71,75,89,92
1,0,35,50,37,31,73,49,16
2,0,77,20,35,27,75,54,30
3,0,20,47,92,29,22,86,76
12,0,60,20,30,83,73,67,33
3,1,16,14,91,17,55,58,72
6,1,93,39,99,96,60,14,36
7,1,47,64,98,31,93,53,96
12,2,63,58,34,57,64,86,97
23,2,70,65,76,64,51,20,46
23,3,53,95,69,61,19,74,29
5,4,86,49,89,69,99,91,14
8,4,69,23,77,58,35,84,85
9,4,98,54,12,39,26,57,38
13,4,65,52,55,22,36,61,85
19,4,76,82,74,96,32,82,56
23,4,59,85,71,85,47,76,24
9,5,32,78,49,62,32,20,96
9,8,60,58,28,86,31,23,37
12,9,69,34,33,30,29,94,52
13,9,60,25,59,38,34,83,64
18,9,44,70,39,53,36,61,34
21,9,49,40,93,44,31,98,31
11,10,47,32,21,74,25,81,83
12,10,69,34,74,41,16,76,58
12,11,14,20,85,38,61,86,55
22,11,59,48,78,39,64,21,17
19,12,21,43,53,22,71,32,57
21,12,43,36,79,76,85,62,45
23,12,33,76,98,70,37,93,34
16,13,17,95,52,88,42,20,59
17,13,56,93,36,99,60,13,89
20,14,58,26,35,53,62,42,92
23,14,84,67,77,16,17,26,41
23,15,29,93,28,29,34,89,28
20,19,19,89,17,37,35,99,25
21,20,90,71,68,75,25,74,65
23,20,22,32,79,77,84,55,54
source,destination
8,23
lower_bound,upperbound
112.8,169.2
196,294
197.6,296.4
0,265.2
0,426
0,369.6
included_node(s)
20
