link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
12,14,37,54,84,33,41,42,31
10,14,79,32,17,56,25,99,25
48,14,69,99,73,94,14,71,55
29,12,41,26,66,50,75,53,73
0,29,75,98,87,51,79,39,38
28,29,43,84,98,90,60,58,13
35,10,96,75,45,53,93,66,41
44,10,47,31,62,70,49,11,47
25,10,70,16,12,62,60,32,82
48,0,53,77,99,12,85,99,52
46,0,15,26,96,75,76,21,30
4,35,11,65,29,36,87,80,59
39,35,41,82,93,41,56,97,52
44,28,76,98,74,75,66,43,65
16,28,65,53,84,80,21,51,93
23,28,70,73,25,77,67,57,65
46,28,38,29,96,77,94,69,17
4,44,66,99,95,94,28,94,49
19,44,90,51,87,48,19,32,43
38,48,46,61,89,45,74,12,37
36,48,54,55,73,40,37,88,91
31,3,63,64,14,75,37,28,63
11,3,28,31,20,65,79,34,22
43,3,84,67,99,46,29,46,87
32,3,89,69,58,51,72,46,78
20,3,14,17,81,67,85,68,35
11,31,11,27,69,34,73,55,16
13,31,82,32,82,65,57,54,64
32,31,47,70,32,32,84,92,26
2,31,60,40,75,63,85,36,55
13,11,73,58,74,84,27,33,56
8,11,74,25,16,17,26,34,47
8,13,40,24,45,72,63,87,70
25,13,42,57,10,41,83,57,12
49,13,16,93,34,58,91,77,72
2,8,15,75,32,23,42,27,60
32,43,37,41,98,31,43,67,15
20,43,64,69,32,63,46,95,14
21,43,53,58,85,45,43,28,97
27,43,98,99,62,45,56,89,50
5,32,17,98,31,27,83,56,56
27,21,20,74,43,72,20,39,79
22,21,99,65,43,72,95,70,99
5,21,10,80,25,20,39,15,60
38,6,48,34,69,47,38,72,44
7,6,27,70,79,52,16,21,55
22,6,70,15,92,87,96,62,25
15,27,77,53,65,77,32,93,51
36,38,45,69,74,99,34,67,56
39,38,22,18,80,36,16,85,20
7,15,23,15,16,22,58,57,78
4,22,51,76,99,91,23,17,48
5,22,76,72,46,63,95,13,36
39,22,41,88,26,39,89,44,91
5,4,35,43,60,89,94,54,87
