link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,95,64,76,46,30,44,67
19,3,54,86,19,83,72,31,48
19,11,35,59,12,74,39,70,85
19,14,77,89,24,29,81,65,27
16,19,30,72,87,41,39,57,95
19,21,93,71,33,27,39,99,92
19,22,60,24,75,98,82,15,89
20,9,98,62,20,37,19,94,87
22,8,12,94,64,87,23,44,34
22,13,42,20,22,45,21,63,20
22,23,26,67,36,77,57,17,79
23,13,53,61,89,28,94,83,27
1,11,98,59,41,62,87,27,64
1,14,59,81,10,96,55,58,32
2,13,47,62,46,82,34,63,58
2,14,75,39,23,89,67,49,74
3,7,99,57,86,63,54,19,71
2,4,10,47,30,70,80,98,44
4,5,56,19,58,73,38,99,91
4,14,59,98,91,41,27,67,67
5,14,85,19,54,37,58,75,96
7,21,30,46,23,20,44,58,88
9,14,41,66,21,92,10,45,80
10,14,85,12,61,48,61,72,37
14,15,49,41,91,65,12,44,95
16,0,54,88,83,37,29,47,16
17,10,64,93,88,67,47,31,30
17,20,93,34,85,73,82,51,69
1,18,59,67,96,34,50,59,87
14,18,89,59,15,16,64,68,46
14,17,20,30,53,53,59,19,36
0,8,54,84,35,70,70,94,55
0,19,43,97,24,51,88,89,46
11,21,97,41,17,28,88,42,73
7,19,83,35,49,51,52,21,34
1,4,26,69,63,44,27,98,41
4,11,90,12,41,97,80,93,66
10,15,95,11,76,12,86,26,23
17,15,76,32,74,71,88,93,80
15,9,54,58,57,85,93,37,90
15,18,37,21,88,47,59,42,33
8,19,93,51,10,11,45,62,60
14,22,59,19,46,13,88,73,69
6,18,35,32,30,61,99,21,49
3,11,14,84,62,97,52,73,44
11,12,59,72,44,47,74,36,27
4,12,10,24,95,50,28,60,23
1,12,13,42,48,23,96,82,15
6,15,59,71,65,70,55,34,23
16,22,19,33,15,75,19,21,67
9,6,25,92,91,16,76,11,35
2,19,44,81,71,59,13,61,20
3,19,91,31,28,86,53,70,55
11,19,56,58,65,60,38,98,15
14,19,29,83,32,97,27,34,99
19,16,92,24,20,13,17,14,50
21,19,11,98,10,49,57,45,73
22,19,46,76,73,64,64,55,29
9,20,85,48,95,39,89,17,19
8,22,22,28,58,73,97,56,61
13,22,35,87,78,32,80,75,27
23,22,57,30,10,82,48,27,97
13,23,28,64,83,95,30,12,68
11,1,30,84,92,35,30,64,25
14,1,16,61,18,62,36,21,33
13,2,11,89,32,47,72,24,92
14,2,98,15,56,69,99,25,19
7,3,97,25,11,60,68,14,89
4,2,96,90,99,11,20,92,15
5,4,75,89,82,92,87,70,89
14,4,51,73,20,97,62,93,41
14,5,85,63,49,48,70,86,90
21,7,30,93,82,55,84,32,11
14,9,63,45,56,62,12,66,62
14,10,72,47,31,61,31,97,92
15,14,34,77,96,15,36,95,45
0,16,22,69,91,10,76,55,41
10,17,35,61,79,11,49,20,67
20,17,38,71,96,80,85,39,13
18,1,71,40,18,32,83,41,54
18,14,96,84,84,38,58,31,34
17,14,15,63,50,86,23,92,38
8,0,67,73,79,81,49,93,26
19,0,87,67,65,24,63,91,79
21,11,23,74,67,98,51,90,43
19,7,49,56,63,78,28,79,25
4,1,80,82,37,80,70,58,82
11,4,76,34,67,47,98,87,68
15,10,85,84,36,94,44,86,97
15,17,27,82,84,19,59,65,53
9,15,88,14,25,73,58,96,29
18,15,20,71,66,78,25,62,76
19,8,37,65,85,53,97,44,51
22,14,68,30,61,30,78,60,49
18,6,92,17,59,13,97,78,92
11,3,43,26,55,16,86,17,74
12,11,31,19,83,29,50,36,41
12,4,91,75,67,34,97,93,11
12,1,92,42,18,28,54,73,25
15,6,79,61,44,30,22,29,98
22,16,66,26,49,26,46,63,52
6,9,96,67,28,77,68,67,56
source,destination
9,20
lower_bound,upperbound
104,156
155.2,232.8
132,198
0,238.8
0,254.4
0,181.2
included_node(s)
17
