link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,86,59,52,35,67,91,35
0,7,64,21,82,92,62,64,51
1,9,22,43,85,30,45,45,41
1,15,99,33,78,91,36,32,23
2,12,91,17,58,99,41,54,67
2,5,83,56,34,98,13,74,67
2,7,62,58,25,34,80,96,97
3,9,81,84,70,76,48,31,66
3,15,97,29,40,69,40,96,51
4,9,73,19,32,89,24,47,28
4,12,77,90,34,77,71,30,86
4,15,31,22,20,12,31,50,38
5,9,86,18,48,55,27,15,54
5,12,57,16,43,74,29,11,69
5,6,25,83,36,71,83,39,53
5,15,54,61,76,49,17,80,22
7,8,70,92,95,28,96,78,82
7,12,98,14,93,33,31,49,70
7,15,55,21,26,59,57,13,46
9,10,27,57,67,39,64,71,67
9,11,55,80,93,93,61,20,59
9,12,98,70,89,21,69,19,78
9,14,67,42,71,74,58,75,27
9,15,32,40,32,85,39,73,21
10,12,20,92,53,78,22,75,48
11,12,37,54,29,53,96,22,52
12,14,84,36,50,79,85,73,98
12,15,27,41,11,98,62,55,63
13,14,35,91,31,52,86,60,88
14,15,73,95,63,36,30,93,78
15,16,13,97,17,35,38,64,94
3,0,22,13,35,77,53,51,76
7,0,90,69,45,28,44,19,81
9,1,77,40,92,17,74,99,87
15,1,21,36,66,68,41,35,89
12,2,43,76,55,79,38,26,49
5,2,23,87,26,68,39,36,54
7,2,35,84,81,92,22,32,86
9,3,77,60,77,55,76,47,67
15,3,20,16,18,37,70,32,58
9,4,60,55,65,44,88,31,14
12,4,16,12,11,32,99,29,53
15,4,93,80,81,39,53,34,86
9,5,47,25,13,51,16,36,20
12,5,63,18,44,96,29,31,74
6,5,70,63,69,10,37,25,91
15,5,53,38,42,90,75,16,84
8,7,86,62,92,76,77,61,57
12,7,69,67,62,85,58,64,61
15,7,98,50,20,49,32,71,82
10,9,65,20,21,16,41,85,76
11,9,76,47,17,40,71,37,20
12,9,59,20,61,60,54,42,23
14,9,32,14,45,42,51,60,94
15,9,60,39,92,77,10,62,83
12,10,69,64,67,90,66,17,61
12,11,60,58,26,47,47,34,98
14,12,44,65,42,56,48,35,81
15,12,49,95,30,50,28,25,76
14,13,47,49,47,90,85,84,86
15,14,69,23,95,82,30,80,21
16,15,14,54,37,76,19,79,32
source,destination
15,0
lower_bound,upperbound
219.2,328.8
292.8,439.2
394.4,591.6
0,432
0,465.6
0,684
included_node(s)
9
