link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,71,76,36,35,42,68,91
0,2,33,22,69,32,94,81,44
0,3,74,53,53,70,31,88,11
0,12,36,98,78,25,72,15,34
1,3,53,80,46,70,48,44,34
1,6,77,66,60,67,79,13,50
1,7,25,43,58,66,52,86,14
2,12,23,39,17,84,23,76,98
2,23,78,27,64,51,96,68,41
3,23,75,62,16,48,89,45,48
4,5,54,77,67,45,57,85,20
4,8,94,50,80,25,27,29,27
4,9,14,55,19,87,34,16,21
4,13,54,75,55,20,82,86,13
4,19,23,56,84,39,82,80,74
4,23,34,91,94,50,53,20,33
5,9,92,13,48,74,88,83,90
8,9,71,34,22,89,82,55,22
9,12,61,90,99,88,43,84,13
9,13,39,94,76,68,26,32,54
9,18,87,98,86,68,49,90,69
9,21,84,26,41,28,26,12,79
10,11,88,37,99,70,77,47,51
10,12,19,59,38,51,43,43,70
11,12,73,55,66,46,60,39,67
11,22,98,75,99,38,40,67,17
12,19,82,36,88,45,48,70,53
12,21,92,29,62,84,95,48,74
12,23,40,16,89,82,96,56,37
13,16,20,34,46,82,24,38,43
13,17,10,31,85,70,18,55,81
14,20,63,82,78,17,90,24,81
14,23,44,46,15,67,18,19,39
15,23,36,74,39,41,39,95,44
19,20,89,43,56,84,24,82,15
20,21,49,78,13,37,18,54,25
20,23,14,92,51,98,71,98,84
1,0,14,76,66,50,66,68,71
2,0,63,17,72,21,31,30,23
3,0,82,72,15,11,29,29,25
12,0,41,91,72,51,55,65,19
3,1,69,46,40,18,79,16,86
6,1,76,74,48,78,46,10,94
7,1,45,46,43,38,41,71,31
12,2,24,21,47,28,23,54,51
23,2,51,30,84,17,81,42,31
23,3,32,89,89,78,85,43,16
5,4,68,24,85,54,63,90,42
8,4,22,16,97,58,25,49,43
9,4,83,80,89,28,80,79,71
13,4,97,71,62,22,80,22,48
19,4,99,14,83,27,65,91,12
23,4,67,96,30,46,59,82,12
9,5,47,98,61,44,19,22,89
9,8,71,64,22,68,98,34,34
12,9,92,13,48,83,19,73,69
13,9,46,35,22,34,11,41,96
18,9,15,52,62,65,99,57,77
21,9,84,32,11,29,14,21,43
11,10,76,93,64,16,97,87,86
12,10,26,76,60,48,75,85,20
12,11,47,15,48,90,74,28,76
22,11,91,38,94,76,49,63,67
19,12,22,74,27,15,83,95,11
21,12,73,80,77,31,66,75,20
23,12,81,71,50,60,63,45,34
16,13,61,52,31,94,53,11,26
17,13,39,34,28,81,37,36,94
20,14,47,99,68,63,29,13,96
23,14,76,59,93,15,75,31,92
23,15,21,96,86,45,18,17,71
20,19,79,90,92,14,37,30,67
21,20,46,96,85,23,16,89,40
23,20,50,71,86,23,55,17,28
source,destination
9,16
lower_bound,upperbound
184.8,277.2
197.6,296.4
160,240
0,225.6
0,283.2
0,224.4
included_node(s)
4
