link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,71,91,71,72,45,82,88
0,7,33,22,14,15,84,53,15
1,9,74,73,96,72,82,88,44
1,15,36,81,98,40,82,82,13
2,12,53,61,64,48,70,43,86
2,5,77,39,13,43,17,26,76
2,7,25,47,35,47,67,49,68
3,9,23,76,52,84,41,26,45
3,15,78,21,32,89,84,77,85
4,9,75,79,93,85,37,43,29
4,12,54,46,76,97,98,60,16
4,15,94,50,15,89,50,40,86
5,9,14,76,38,62,21,48,80
5,12,54,22,74,83,11,95,20
5,6,23,53,80,30,51,96,83
5,15,34,98,71,61,18,24,55
7,8,92,80,52,22,78,18,84
7,12,71,66,34,48,38,90,32
7,15,61,43,99,22,28,18,90
9,10,39,39,59,62,17,39,12
9,11,87,27,96,11,78,24,47
9,12,84,62,90,64,54,18,43
9,14,88,77,96,60,58,71,39
9,15,19,50,71,48,28,66,67
10,12,73,55,36,94,22,31,70
11,12,98,75,69,27,27,29,48
12,14,82,56,53,77,46,55,56
12,15,92,91,78,50,44,79,38
13,14,40,13,46,31,68,46,55
14,15,20,34,60,28,83,41,24
15,16,10,90,58,68,34,23,19
3,0,63,94,17,93,65,81,95
7,0,44,98,64,86,29,85,82
9,1,36,26,16,92,16,63,54
15,1,89,37,67,85,48,25,98
12,2,49,59,80,86,90,80,68
5,2,14,55,19,35,76,80,30
7,2,14,75,55,32,15,65,29
9,3,63,36,84,70,31,59,65
15,3,82,29,94,25,60,19,16
9,4,41,16,48,70,94,98,10
12,4,69,34,22,67,81,19,71
15,4,76,31,99,66,63,11,54
9,5,45,82,76,84,15,99,42
12,5,24,46,86,51,45,14,43
6,5,51,74,41,48,14,97,90
15,5,32,43,99,45,23,75,49
8,7,68,78,38,25,23,74,79
12,7,22,92,66,87,42,49,22
15,7,83,76,99,20,94,83,91
10,9,97,17,88,39,31,66,82
11,9,99,72,62,50,72,63,22
12,9,67,91,89,74,48,53,34
14,9,47,46,46,89,79,37,73
15,9,71,74,85,88,52,29,41
12,10,92,46,78,68,23,75,57
12,11,46,21,15,68,96,18,21
14,12,15,30,39,28,89,37,87
15,12,84,89,56,70,57,16,85
14,13,76,24,13,51,27,55,28
15,14,26,16,51,46,34,68,63
16,15,47,80,66,38,82,81,95
source,destination
9,8
lower_bound,upperbound
302.4,453.6
303.2,454.8
297.6,446.4
0,627.6
0,489.6
0,328.8
included_node(s)
3
