link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,95,88,71,56,97,88,19
0,6,54,20,40,11,13,99,94
1,6,35,37,84,99,49,52,89
2,3,77,68,63,82,64,74,42
2,28,30,92,73,20,39,28,21
4,5,93,43,67,49,73,96,98
4,7,60,31,74,82,32,55,93
5,8,98,91,56,56,82,19,26
6,11,12,92,82,31,95,76,93
7,11,42,79,34,96,35,13,37
7,14,26,66,84,91,62,53,42
8,17,53,96,82,79,47,38,62
8,12,98,64,14,96,69,27,73
8,14,59,86,71,18,60,17,21
8,9,47,59,65,84,11,57,73
10,17,75,89,30,50,92,64,36
11,27,99,72,17,79,97,89,60
11,14,10,71,26,65,48,97,82
12,14,56,24,19,67,55,80,34
12,16,59,62,75,63,62,48,21
12,17,85,94,42,37,61,30,11
12,23,30,20,61,67,15,30,61
12,24,41,67,26,36,10,36,70
13,27,85,61,67,84,11,72,98
13,29,49,59,76,25,80,99,34
13,14,54,81,19,66,32,68,14
14,33,64,62,12,85,38,20,45
14,36,93,39,24,61,86,87,55
14,18,59,57,87,59,81,62,17
14,19,89,47,33,55,24,70,56
14,20,20,19,75,83,98,84,75
14,21,54,98,20,67,78,12,27
14,23,43,19,64,18,80,31,12
14,26,97,46,22,44,47,36,64
14,27,83,66,36,49,94,76,21
14,29,26,12,89,28,19,49,24
15,16,90,41,41,46,73,85,25
22,35,95,88,10,83,78,83,14
22,28,76,93,46,74,53,58,92
25,26,54,34,23,29,30,23,70
30,32,37,67,86,41,13,49,93
31,32,93,59,30,27,16,63,86
32,33,59,30,58,98,29,51,32
32,34,35,84,91,37,34,28,66
34,35,14,97,54,87,28,70,97
3,0,59,41,23,45,30,98,95
6,0,10,35,21,77,26,44,55
6,1,13,69,61,28,77,59,20
3,2,59,12,91,62,30,58,39
28,2,19,11,83,96,72,25,41
5,4,25,32,88,82,39,97,31
7,4,44,58,85,89,81,78,92
8,5,91,21,96,63,39,97,93
11,6,56,51,15,70,39,86,91
11,7,29,19,53,73,82,50,90
14,7,92,32,35,41,19,97,79
17,8,11,84,24,37,23,54,58
12,8,46,72,17,20,21,22,87
14,8,85,24,49,92,57,46,86
9,8,22,42,63,48,94,68,65
17,10,35,71,41,65,87,44,96
27,11,57,33,76,37,55,31,62
14,11,28,92,74,67,34,70,44
14,12,30,81,57,73,67,65,60
16,12,16,31,88,34,54,57,78
17,12,11,58,10,16,80,99,17
23,12,98,83,46,53,38,15,36
24,12,97,24,30,70,27,94,93
27,13,96,98,62,51,58,44,73
29,13,75,76,44,28,44,63,29
14,13,51,48,95,51,10,17,63
33,14,85,28,48,44,61,83,67
36,14,30,87,65,97,12,27,67
18,14,63,30,15,12,29,58,48
19,14,72,64,91,71,47,63,85
20,14,34,84,71,85,82,49,27
21,14,22,61,28,47,50,19,95
23,14,35,89,65,11,64,98,92
26,14,38,15,32,13,59,99,89
27,14,71,25,20,61,70,67,87
29,14,96,90,10,97,88,75,34
16,15,15,89,73,47,88,58,20
35,22,67,73,95,50,52,45,79
28,22,87,63,58,23,27,72,27
26,25,23,93,78,70,80,44,64
32,30,49,45,10,75,86,47,32
32,31,80,47,83,16,88,31,58
33,32,76,77,92,59,93,51,74
34,32,85,69,18,86,59,59,71
35,34,27,61,32,60,45,68,44
source,destination
2,7
lower_bound,upperbound
192,288
208.8,313.2
193.6,290.4
0,340.8
0,476.4
0,496.8
included_node(s)
3
