link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
13,23,86,91,26,58,85,50,93
7,23,64,95,42,39,37,27,76
8,13,22,97,30,22,42,84,27
3,11,99,13,47,96,60,27,86
8,11,91,69,95,85,62,90,69
9,16,83,40,37,62,17,97,45
21,22,62,36,35,86,34,21,63
10,23,81,76,92,30,35,73,35
6,10,97,87,30,38,25,20,51
5,8,73,84,91,53,84,71,89
2,23,77,60,99,44,80,17,88
2,20,31,16,98,74,79,86,93
0,4,86,55,34,41,35,19,43
4,17,57,12,76,38,51,28,69
12,16,25,80,69,39,41,19,83
20,24,54,25,89,22,23,34,40
4,16,70,18,77,76,67,21,74
14,17,98,63,12,70,67,81,66
3,8,55,38,55,88,97,37,90
13,20,27,62,74,99,66,15,37
5,22,55,67,71,53,51,97,39
6,22,98,50,49,16,28,27,53
22,23,67,20,28,29,86,67,16
14,24,32,47,33,37,38,34,88
7,11,20,20,59,75,54,72,38
1,19,37,14,39,77,69,34,16
12,14,84,39,93,58,53,46,95
1,21,27,64,21,32,22,90,68
7,10,35,58,74,41,82,65,75
6,15,73,65,85,71,70,12,22
16,18,13,95,78,54,46,92,95
23,24,22,49,53,51,67,16,30
16,24,90,23,79,10,59,30,50
11,12,77,54,98,66,78,76,74
5,16,21,52,52,47,27,33,16
6,18,43,82,36,48,21,72,19
7,14,23,85,35,28,48,36,71
12,19,35,78,77,85,52,96,32
11,16,77,58,28,30,98,97,96
3,17,20,34,17,19,63,46,74
0,12,60,25,68,91,88,29,21
2,21,16,70,79,64,78,14,46
12,22,93,40,68,45,94,85,68
8,20,47,32,92,32,76,38,16
9,12,63,34,55,54,81,85,16
23,13,70,20,37,74,87,56,51
23,7,53,48,44,96,89,24,47
13,8,86,43,32,31,49,96,80
11,3,69,36,39,96,54,37,69
11,8,98,76,51,47,86,52,37
16,9,65,95,96,30,67,64,69
22,21,76,93,10,50,58,34,98
23,10,59,26,90,15,14,31,42
10,6,32,67,76,11,53,83,75
8,5,60,93,85,39,86,58,48
23,2,69,89,49,80,20,55,70
20,2,60,71,16,78,74,17,81
4,0,44,32,40,49,91,57,96
17,4,49,53,60,13,84,45,90
16,12,47,29,42,71,57,34,18
24,20,69,50,77,20,61,59,18
16,4,14,11,90,19,82,89,48
17,14,59,31,47,75,76,92,90
8,3,21,63,56,73,20,41,20
20,13,43,17,50,75,23,28,74
22,5,33,35,90,22,94,25,97
22,6,17,45,82,73,83,65,81
23,22,56,92,76,55,61,54,46
24,14,58,66,67,60,98,73,29
11,7,84,55,62,93,81,63,78
19,1,29,26,45,64,76,52,20
14,12,19,81,36,51,86,54,92
21,1,90,77,41,19,21,29,24
10,7,22,18,13,99,32,37,40
15,6,18,65,80,35,62,45,98
18,16,16,11,48,26,93,14,82
24,23,83,81,40,36,20,83,43
24,16,61,13,24,32,13,59,97
12,11,92,44,71,47,42,63,62
16,5,14,69,31,32,26,20,13
18,6,21,42,27,31,89,11,34
14,7,57,92,29,29,99,27,31
19,12,80,62,83,34,74,97,63
16,11,70,20,17,36,55,84,29
17,3,42,21,96,31,15,10,58
12,0,40,17,31,25,22,17,64
21,2,92,61,57,16,65,40,89
22,12,54,45,64,61,41,69,39
20,8,36,92,61,64,14,64,60
12,9,41,67,69,71,12,37,42
source,destination
16,9
lower_bound,upperbound
108,162
213.6,320.4
184,276
0,327.6
0,254.4
0,248.4
included_node(s)
0
