link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,70,87,24,79,13,63,84
2,6,29,73,81,44,17,38,45
2,8,18,25,49,75,16,11,53
2,9,45,60,75,45,68,37,88
4,3,91,36,69,69,84,69,47
5,3,58,41,96,60,56,82,60
5,4,64,89,31,38,68,74,38
5,6,97,95,64,54,53,17,97
5,7,95,41,91,52,22,63,53
7,6,67,85,61,79,56,67,88
7,8,92,68,23,69,20,67,23
9,11,19,58,80,95,45,54,45
10,9,19,68,74,93,63,61,25
10,11,63,88,56,89,46,48,61
12,13,27,25,58,40,98,54,82
14,8,19,99,38,91,30,35,43
14,10,84,28,99,19,81,50,84
14,12,73,87,56,26,29,23,42
14,13,67,99,43,26,38,47,38
14,15,60,67,43,89,44,14,80
14,17,72,52,47,61,74,17,66
14,19,42,86,11,21,27,50,11
14,20,99,61,34,12,16,14,53
14,21,45,33,49,94,27,26,86
14,24,47,92,18,77,98,46,92
15,8,11,22,49,57,87,32,23
15,9,90,67,34,35,62,65,79
15,10,30,65,20,74,48,63,98
15,11,46,43,85,31,12,40,48
16,9,43,54,58,36,63,46,49
16,15,13,39,19,37,32,35,84
17,18,16,82,99,10,15,56,32
19,18,62,80,91,71,70,36,84
19,20,22,54,20,65,90,88,37
19,23,51,95,75,97,35,83,21
21,8,16,16,61,40,16,96,84
21,19,32,48,17,25,47,33,50
21,22,67,84,96,35,93,58,11
21,23,13,12,77,46,59,65,81
23,22,27,41,60,68,21,48,55
24,0,87,31,20,67,12,77,52
24,1,57,32,53,68,32,32,94
24,2,88,90,40,25,18,54,90
24,3,96,51,46,60,27,90,67
24,8,20,20,99,57,68,71,17
1,0,15,15,51,17,16,61,35
6,2,16,50,75,51,48,26,62
8,2,94,90,99,66,11,73,53
9,2,40,55,97,85,36,74,29
3,4,35,11,18,29,76,25,53
3,5,54,58,94,56,97,77,33
4,5,65,97,97,46,62,43,86
6,5,29,87,71,40,56,65,54
7,5,16,19,28,20,13,44,77
6,7,10,82,46,40,79,21,34
8,7,66,42,41,17,16,64,98
11,9,69,31,29,29,53,66,90
9,10,53,50,70,65,41,77,65
11,10,48,59,51,43,55,79,97
13,12,15,26,14,50,55,58,38
8,14,86,56,81,54,57,23,66
10,14,52,88,22,33,39,67,81
12,14,73,99,66,13,22,14,23
13,14,11,36,72,77,79,12,12
15,14,26,95,33,88,81,17,71
17,14,76,56,93,10,47,50,86
19,14,17,95,85,69,86,98,86
20,14,48,95,92,13,28,92,21
21,14,96,40,89,88,40,98,87
24,14,20,59,25,15,97,25,68
8,15,27,36,52,33,39,40,66
9,15,83,61,61,55,94,75,39
10,15,30,81,68,35,81,48,24
11,15,15,78,83,10,48,47,18
9,16,79,12,98,15,22,27,59
15,16,40,91,29,83,11,71,32
18,17,72,46,86,69,16,98,95
18,19,47,14,73,18,22,95,73
20,19,87,43,28,11,12,44,75
23,19,64,91,83,54,94,34,25
8,21,35,68,43,89,50,21,26
19,21,93,91,22,19,10,73,61
22,21,29,50,42,91,56,29,63
23,21,54,17,66,29,96,38,33
22,23,99,62,93,81,65,17,90
0,24,82,32,79,83,87,41,49
1,24,73,49,97,88,65,54,31
2,24,30,46,22,62,18,35,80
3,24,87,34,11,11,81,70,14
8,24,21,99,11,83,72,86,28
source,destination
7,0
lower_bound,upperbound
485.6,728.4
436,654
447.2,670.8
0,664.8
0,520.8
0,578.4
included_node(s)
14
