link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,33,95,91,35,66,80,12,87
0,34,68,61,94,24,66,65,20
1,2,48,90,96,67,26,69,13
1,3,45,33,60,63,97,68,60
1,38,58,38,86,57,31,24,36
2,1,27,37,97,46,94,11,90
2,35,15,49,60,47,25,68,90
2,36,41,30,31,47,65,33,12
3,1,27,10,72,36,15,87,79
3,4,87,13,33,88,53,77,13
3,36,93,61,87,59,18,80,54
3,37,93,65,64,92,87,40,23
4,3,28,85,44,67,58,82,61
4,11,73,83,26,47,93,85,43
4,33,84,83,75,58,48,99,72
4,35,11,65,14,96,85,10,35
4,36,70,72,59,81,66,22,37
5,6,98,28,87,42,46,94,32
5,7,81,21,53,44,96,75,50
5,37,58,16,64,40,78,30,53
6,5,58,32,27,28,42,55,58
6,7,74,41,22,15,32,89,84
6,8,35,65,58,38,98,61,62
6,11,41,65,48,63,44,78,10
6,31,62,62,54,32,78,11,65
7,5,48,44,62,75,82,50,12
7,6,62,82,45,59,42,12,71
7,21,83,18,62,79,89,30,27
8,6,68,32,43,82,88,69,49
8,10,76,37,14,33,72,49,46
9,10,37,31,19,86,57,16,35
9,12,63,75,68,48,30,71,88
9,32,97,88,99,10,39,66,56
10,8,38,74,15,15,73,76,91
10,9,60,98,80,12,79,91,48
10,11,55,79,47,57,60,42,45
10,15,55,11,64,51,29,77,43
11,4,65,10,40,11,95,59,90
11,6,49,61,30,57,25,66,99
11,10,72,11,37,40,34,26,22
12,9,53,65,25,89,10,89,94
12,13,42,23,17,16,33,98,16
12,14,65,66,91,32,21,18,87
12,15,33,50,22,18,58,33,55
13,12,67,58,85,15,79,45,49
13,15,11,12,29,42,60,69,59
13,16,86,68,26,14,96,33,42
13,29,38,30,97,48,45,19,38
14,12,10,82,16,75,58,63,43
14,17,67,79,32,11,54,61,83
14,27,48,88,61,78,24,92,82
15,10,58,14,86,93,90,71,91
15,12,93,20,96,68,76,50,29
15,13,35,54,71,68,74,53,96
15,31,51,31,86,18,35,49,53
16,13,17,34,12,90,55,13,84
16,20,73,50,85,43,57,94,98
16,23,13,13,31,67,29,51,24
16,31,90,42,64,70,96,33,63
17,14,42,73,28,26,97,25,99
17,18,80,40,36,91,92,53,61
17,28,80,26,73,18,15,92,89
17,29,57,10,86,64,27,48,87
18,17,77,81,87,91,83,71,69
18,22,18,52,40,76,79,68,80
18,26,18,61,29,28,96,39,87
18,27,84,60,86,10,43,14,66
19,22,63,53,95,79,60,97,23
19,27,35,61,59,29,53,51,78
20,16,85,73,16,57,58,32,66
20,23,87,17,32,19,85,76,87
20,25,40,26,37,71,15,92,34
20,30,27,48,75,26,43,82,72
21,7,52,35,75,41,58,84,75
21,23,25,29,49,79,26,25,79
21,24,47,96,60,83,22,27,73
21,31,54,89,94,74,70,16,86
22,18,12,87,27,46,22,11,73
22,19,75,79,57,32,58,88,11
23,16,16,71,63,11,80,69,30
23,20,31,28,11,47,28,24,56
23,21,23,67,70,62,34,80,45
23,30,64,37,49,56,71,92,73
24,21,77,90,97,15,57,26,37
24,30,10,73,93,31,98,34,41
25,20,67,58,87,64,58,41,27
25,26,84,25,61,96,64,29,22
25,28,73,24,41,26,17,80,91
26,18,71,24,70,31,39,45,93
26,25,37,19,77,28,22,52,37
27,14,67,49,59,42,14,57,52
27,18,51,54,58,74,31,50,54
27,19,17,87,50,36,28,96,26
28,17,77,49,98,59,83,95,39
28,25,80,35,97,65,66,73,76
29,13,77,39,43,12,97,64,58
29,17,85,10,27,77,42,86,27
30,20,26,47,83,28,99,39,42
30,23,92,45,38,82,19,24,33
30,24,72,23,38,59,85,37,57
31,6,12,73,51,37,19,23,60
31,15,79,14,22,53,94,52,21
31,16,13,92,65,30,91,81,81
31,21,81,21,26,53,53,95,84
32,9,31,39,87,85,15,36,48
32,33,28,21,14,61,69,59,22
33,0,28,18,39,37,65,74,19
33,4,37,81,82,21,75,94,86
33,32,82,60,32,97,43,60,85
34,0,55,49,48,21,75,63,21
34,35,43,14,97,22,56,64,68
35,2,14,40,85,44,61,74,94
35,4,30,16,71,73,61,43,18
35,34,59,94,98,68,79,56,42
36,2,81,30,83,50,70,90,31
36,3,30,42,64,94,22,29,12
36,4,27,52,85,32,89,50,21
37,3,65,45,44,98,34,19,95
37,5,94,56,95,21,29,99,55
37,38,88,28,55,15,28,85,14
38,1,92,17,22,78,47,23,33
38,37,23,95,17,15,34,18,98
source,destination
33,35
lower_bound,upperbound
244.8,367.2
284.8,427.2
195.2,292.8
0,295.2
0,496.8
0,386.4
included_node(s)
2
