link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,71,19,60,84,64,41,62
2,20,33,55,40,71,70,56,67
2,44,74,84,48,23,22,56,94
5,31,36,94,95,25,86,75,44
5,39,53,48,96,19,17,84,71
6,25,77,22,24,86,88,48,73
7,22,25,99,18,94,99,77,76
7,37,23,76,90,31,50,68,26
7,41,78,86,18,51,70,45,91
9,18,75,41,39,31,23,76,63
10,26,54,99,24,16,60,25,67
10,36,94,38,18,42,90,93,36
11,49,14,66,71,43,15,82,14
12,4,54,99,66,71,86,20,68
12,9,23,88,31,48,41,29,81
13,3,34,62,29,12,24,84,34
13,15,92,89,55,12,77,31,33
14,38,71,46,79,89,87,36,37
14,52,61,85,46,34,78,70,18
15,39,39,78,41,69,20,97,29
17,6,87,15,23,96,59,21,50
17,48,84,39,81,77,56,17,90
19,11,88,56,85,43,80,73,67
19,42,19,13,63,86,18,85,75
20,50,73,51,25,20,45,95,72
21,43,98,66,80,76,92,58,89
22,24,82,72,80,67,47,70,42
22,25,92,15,65,11,44,98,50
22,26,40,72,59,20,42,78,88
22,27,20,40,19,34,62,95,76
23,22,10,48,98,26,88,71,30
23,24,63,43,19,94,58,72,50
24,25,44,47,11,96,85,14,43
26,25,36,84,99,92,10,79,24
26,27,89,89,14,71,96,47,85
28,24,49,85,97,67,92,88,66
28,25,14,97,75,40,88,80,87
29,25,14,89,74,28,95,77,23
30,46,63,62,49,50,42,56,83
30,52,82,83,83,81,59,25,78
31,8,41,30,66,49,19,53,38
32,40,69,61,63,56,55,33,12
33,16,76,22,53,75,49,70,67
34,22,45,48,37,44,76,88,95
34,40,24,22,29,80,41,95,33
35,4,51,62,75,23,80,51,48
35,9,32,11,18,98,90,72,81
35,12,68,64,37,82,71,78,18
35,25,22,60,16,65,29,77,75
36,18,83,48,55,32,69,94,89
38,47,97,94,68,52,81,75,38
40,22,99,27,81,61,78,88,77
41,37,67,77,88,99,25,12,79
41,39,47,50,15,47,23,11,95
42,50,71,31,44,99,49,35,14
43,1,92,28,13,72,60,59,52
45,0,46,68,86,24,16,59,46
45,25,15,93,76,66,86,95,98
46,19,84,86,68,73,56,19,54
46,22,76,92,45,34,10,89,34
46,44,26,85,85,91,10,53,74
46,47,47,86,29,52,44,42,74
48,16,91,35,16,81,59,23,37
48,25,22,32,86,49,85,57,69
49,1,73,70,80,96,44,74,88
49,31,81,25,20,14,55,61,74
51,3,61,70,83,68,77,97,36
51,20,39,67,55,36,85,54,76
51,21,47,66,84,32,13,38,87
51,25,76,84,32,19,72,15,19
51,29,21,51,90,69,96,69,16
51,49,79,48,12,33,22,43,78
53,9,46,45,47,27,27,90,73
53,40,50,25,43,45,45,91,35
26,53,76,87,39,67,88,31,73
32,7,22,20,67,97,20,85,96
37,39,53,39,70,58,77,43,73
39,31,98,50,48,65,40,55,54
21,13,80,74,56,80,43,26,67
