link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,83,87,36,74,26,90,39
1,0,26,36,71,57,23,44,98
0,2,37,43,70,84,16,40,91
2,0,35,91,84,48,13,31,90
0,3,33,27,62,55,63,43,97
3,0,35,95,82,78,34,97,36
0,4,56,19,72,42,84,54,80
4,0,22,26,90,86,43,21,51
0,6,79,32,95,50,99,41,10
6,0,11,21,55,16,27,13,82
1,2,42,27,12,16,82,60,35
2,1,77,38,89,64,45,63,41
1,7,60,15,80,86,48,72,69
7,1,89,57,12,12,49,81,77
2,3,33,94,48,28,30,37,51
3,2,86,71,33,29,72,75,63
2,6,70,18,48,46,64,86,41
6,2,46,35,30,20,57,85,12
3,4,62,99,94,57,36,74,60
4,3,56,47,30,20,75,32,66
3,6,81,85,99,61,47,92,88
6,3,18,53,31,40,91,61,97
3,9,97,78,19,21,83,37,64
9,3,79,48,56,83,93,92,49
4,5,72,13,22,17,53,94,62
5,4,90,61,65,47,48,31,54
4,8,72,88,24,12,85,26,84
8,4,23,19,74,56,71,65,25
5,8,47,66,99,34,30,17,49
8,5,65,74,99,35,28,18,71
5,17,69,53,43,42,17,25,12
17,5,82,53,36,60,46,59,78
6,9,82,63,70,82,93,52,69
9,6,58,48,65,79,75,17,56
6,10,69,96,20,60,50,43,30
10,6,67,80,32,89,18,86,66
7,11,83,44,99,19,10,14,44
11,7,26,68,44,54,34,87,10
7,24,41,58,23,75,51,59,69
24,7,62,28,95,21,61,97,44
8,9,79,79,51,60,13,52,45
9,8,73,37,77,43,85,72,94
8,12,91,57,84,37,59,61,76
12,8,39,46,83,98,13,76,66
8,13,24,84,41,98,34,53,33
13,8,77,13,84,56,41,50,79
8,14,78,70,16,80,75,52,29
14,8,84,93,79,44,50,91,65
9,10,75,90,14,66,88,35,82
10,9,40,69,62,37,63,26,41
9,14,93,92,62,16,25,75,83
14,9,56,75,66,80,36,80,70
9,23,11,74,84,29,55,40,39
23,9,90,70,71,27,99,13,99
10,11,36,75,22,25,29,34,71
11,10,73,39,58,89,60,86,53
10,16,42,84,88,27,47,86,54
16,10,60,26,89,28,66,50,55
11,24,86,49,32,45,83,52,68
24,11,41,12,88,13,67,55,55
12,13,25,52,88,53,46,58,27
13,12,55,54,28,78,91,29,33
12,17,24,17,76,63,65,15,33
17,12,97,67,58,87,40,10,48
12,18,66,55,83,19,66,36,79
18,12,45,14,48,23,15,10,15
13,14,26,48,43,77,10,48,15
14,13,49,51,83,28,28,93,23
13,19,23,72,83,67,91,87,68
19,13,57,58,18,14,52,98,36
13,25,64,69,40,91,42,52,20
25,13,55,13,34,79,56,91,13
14,15,82,86,47,10,89,70,83
15,14,55,78,76,29,91,65,86
15,16,84,50,18,78,60,68,31
16,15,97,32,79,98,24,75,68
15,19,84,81,60,75,32,15,27
19,15,24,20,76,58,87,20,50
15,22,43,25,58,94,64,67,85
22,15,60,71,27,93,20,93,61
15,23,17,41,39,47,13,88,81
23,15,88,70,20,11,42,42,30
16,23,16,98,83,73,98,73,83
23,16,18,15,23,28,20,80,20
16,24,78,40,43,80,93,97,30
24,16,94,36,57,89,27,97,54
16,30,43,44,33,17,70,67,25
30,16,21,76,32,59,40,46,74
17,18,54,52,46,69,83,99,62
18,17,29,45,55,53,54,71,84
17,20,52,78,72,62,59,91,29
20,17,70,56,86,74,82,19,79
17,35,36,52,35,83,97,90,69
35,17,28,48,48,77,24,58,14
18,21,29,24,97,61,22,19,79
21,18,92,97,19,92,25,78,48
18,25,26,52,86,52,82,58,71
25,18,46,24,40,90,74,20,46
19,22,94,10,54,72,44,33,23
22,19,39,76,31,71,73,97,39
19,25,55,72,10,57,78,70,73
25,19,20,69,84,25,76,76,33
20,21,84,79,18,51,30,89,94
21,20,38,20,47,57,68,92,56
20,35,27,48,60,44,29,41,71
35,20,31,81,78,81,42,57,25
21,26,87,43,26,17,82,67,76
26,21,12,81,72,71,13,99,51
22,23,97,91,54,91,81,67,27
23,22,82,20,37,11,98,86,62
22,25,62,53,89,27,23,92,12
25,22,66,84,83,90,84,17,99
22,27,71,80,99,64,92,81,82
27,22,30,13,72,90,22,65,48
22,33,36,89,58,18,94,88,71
33,22,11,21,43,45,85,78,12
23,27,25,39,30,41,91,24,54
27,23,69,86,81,26,27,55,87
23,28,74,49,27,56,25,76,38
28,23,69,43,28,62,37,75,16
24,30,50,83,89,31,71,26,33
30,24,79,28,51,19,36,68,57
25,26,91,90,15,36,19,84,47
26,25,77,35,24,14,68,68,92
25,29,97,66,89,48,51,78,23
29,25,21,66,12,50,83,93,27
25,33,31,84,85,58,83,98,92
33,25,75,70,37,91,33,37,85
26,34,19,80,94,40,57,65,63
34,26,77,84,39,82,79,32,67
27,29,67,46,59,62,58,34,76
29,27,26,52,94,49,36,35,88
27,30,87,16,75,97,17,60,91
30,27,13,77,29,65,40,75,33
27,31,16,25,93,96,94,27,96
31,27,15,16,35,94,88,53,24
27,33,86,59,97,46,34,32,10
33,27,93,58,20,13,38,47,73
28,29,69,87,98,27,91,52,65
29,28,84,12,51,89,16,51,28
28,30,38,68,99,67,88,33,35
30,28,31,92,49,44,15,44,30
29,30,12,49,87,79,52,59,79
30,29,99,49,98,31,81,14,69
30,32,13,96,22,87,79,61,68
32,30,39,90,45,50,99,99,50
30,38,10,22,93,66,66,45,72
38,30,28,87,94,80,70,37,74
31,33,98,76,79,28,26,54,89
33,31,75,61,20,75,44,21,10
31,36,50,83,22,43,59,12,81
36,31,49,22,30,49,49,32,22
32,33,16,41,61,84,70,41,20
33,32,93,35,79,31,68,86,80
32,36,78,99,96,15,69,52,66
36,32,65,59,12,84,73,20,33
32,38,66,91,81,71,51,42,59
38,32,61,84,82,25,14,12,20
33,34,41,29,40,75,58,99,18
34,33,75,71,37,64,99,97,23
33,36,39,30,73,59,46,34,78
36,33,98,27,51,38,17,33,47
33,37,54,75,31,13,87,85,63
37,33,78,88,49,18,53,46,31
34,35,11,57,70,55,47,61,70
35,34,60,90,25,62,81,64,60
35,37,83,94,36,12,42,90,45
37,35,50,68,67,92,72,83,70
36,37,54,10,87,27,71,11,33
37,36,14,44,34,30,85,42,11
36,38,34,32,70,43,40,87,88
38,36,44,69,86,84,59,87,20
source,destination
33,19
lower_bound,upperbound
449.6,674.4
363.2,544.8
454.4,681.6
0,618
0,751.2
0,544.8
included_node(s)
26
