link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,71,16,22,57,30,26,70
5,4,33,34,62,27,29,94,84
12,11,74,31,11,34,65,96,76
23,26,36,82,64,82,16,92,61
26,23,53,46,60,82,10,71,43
5,6,77,74,48,53,71,67,82
6,5,25,43,94,88,54,40,24
6,7,23,78,27,82,42,28,20
7,6,78,92,77,43,43,50,67
7,8,75,76,50,26,90,81,91
8,7,54,17,31,49,49,49,74
8,9,94,72,28,26,79,56,51
9,8,14,91,68,77,22,75,57
8,11,54,46,93,43,91,44,91
1,0,23,74,86,60,82,80,56
11,8,34,46,92,40,22,23,64
9,11,92,21,85,48,34,98,81
11,9,71,30,86,95,73,82,20
10,11,61,89,35,96,41,65,25
11,10,39,24,32,24,57,32,69
9,10,87,16,70,18,21,52,59
10,9,84,80,25,90,87,61,37
10,25,88,71,70,18,85,99,60
25,10,19,14,67,39,28,47,76
24,25,73,96,66,24,63,99,99
1,2,98,98,84,18,95,72,50
25,24,82,64,51,71,75,24,25
22,24,92,13,48,66,45,66,91
24,22,40,35,45,31,11,73,64
23,24,20,52,25,29,36,34,70
24,23,10,32,87,55,13,91,22
22,23,63,93,20,79,31,52,86
23,22,44,76,39,46,17,81,17
21,23,36,15,50,41,30,49,88
23,21,89,38,74,23,89,96,99
22,26,49,74,89,81,17,14,50
2,1,14,80,88,85,91,68,70
26,22,14,71,68,63,44,36,23
21,22,63,52,68,25,11,32,60
22,21,82,34,28,80,34,19,90
20,21,41,99,70,80,34,69,15
21,20,69,59,51,65,50,33,86
0,20,76,96,46,59,14,27,41
20,0,45,90,38,19,98,45,24
19,20,24,96,45,98,41,67,77
20,19,51,71,84,19,48,97,87
0,19,32,36,82,11,20,58,78
2,3,68,69,82,99,27,65,20
19,0,22,53,70,14,21,80,59
19,21,83,78,17,97,13,75,56
21,19,97,46,67,75,74,49,80
1,19,99,60,41,74,33,84,18
19,1,67,58,84,49,90,37,45
19,26,47,17,37,83,22,49,92
26,19,71,64,98,66,13,83,47
21,26,92,16,50,63,54,88,44
26,21,46,67,21,53,69,73,42
18,19,15,80,11,37,79,97,62
3,2,84,19,51,29,51,55,88
19,18,76,55,18,75,70,98,58
18,26,26,84,78,18,67,84,85
26,18,47,94,38,37,17,98,10
3,18,91,48,28,16,53,50,96
18,3,22,22,17,55,74,27,92
17,18,73,99,78,68,37,99,88
18,17,81,76,54,81,43,46,95
15,18,61,86,58,88,81,31,42
18,15,39,41,28,15,81,67,59
18,23,47,99,22,44,39,34,19
3,4,76,38,27,13,44,16,55
23,18,21,66,46,86,15,38,49
15,23,79,99,44,76,25,94,76
23,15,46,88,68,68,84,39,41
15,25,50,62,83,45,71,56,80
25,15,76,89,34,85,23,91,90
14,15,22,46,65,29,25,97,71
15,14,53,85,29,16,19,53,29
10,14,98,78,16,86,86,11,69
14,10,80,15,48,80,94,24,81
12,14,66,39,90,20,31,85,78
4,3,43,56,76,83,51,77,25
14,12,39,13,15,55,31,64,23
15,16,27,51,31,84,16,31,49
16,15,62,66,60,32,42,66,60
15,17,77,72,94,90,43,65,16
17,15,50,15,81,12,71,15,86
16,17,55,72,63,47,48,54,56
17,16,75,40,15,43,12,38,10
4,17,56,48,45,39,12,12,10
17,4,91,43,14,67,89,61,44
13,16,13,47,23,70,34,88,59
4,5,34,84,23,48,69,48,85
16,13,90,89,42,56,96,21,44
4,13,94,85,94,38,77,39,55
13,4,98,97,31,55,43,65,77
5,13,26,89,72,24,86,20,85
13,5,37,62,48,19,20,37,13
6,13,59,83,79,95,76,49,72
13,6,55,30,52,82,67,40,96
12,16,75,61,23,54,11,24,22
16,12,36,22,96,98,20,55,27
11,12,29,48,89,68,34,68,45
source,destination
21,20
lower_bound,upperbound
715.2,1072.8
626.4,939.6
635.2,952.8
0,736.8
0,1015.2
0,852
included_node(s)
15
