link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,11,71,91,71,72,45,82,88
0,3,33,22,14,15,84,53,15
1,2,74,73,96,72,82,88,44
1,6,36,81,98,40,82,82,13
2,10,53,61,64,48,70,43,86
2,11,77,39,13,43,17,26,76
2,14,25,47,35,47,67,49,68
3,7,23,76,52,84,41,26,45
4,13,78,21,32,89,84,77,85
4,6,75,79,93,85,37,43,29
4,5,54,46,76,97,98,60,16
5,7,94,50,15,89,50,40,86
6,13,14,76,38,62,21,48,80
6,14,54,22,74,83,11,95,20
6,7,23,53,80,30,51,96,83
8,16,34,98,71,61,18,24,55
8,12,92,80,52,22,78,18,84
8,15,71,66,34,48,38,90,32
9,16,61,43,99,22,28,18,90
9,14,39,39,59,62,17,39,12
9,15,87,27,96,11,78,24,47
10,19,84,62,90,64,54,18,43
12,13,88,77,96,60,58,71,39
13,16,19,50,71,48,28,66,67
13,14,73,55,36,94,22,31,70
14,15,98,75,69,27,27,29,48
14,17,82,56,53,77,46,55,56
15,16,92,91,78,50,44,79,38
16,17,40,13,46,31,68,46,55
17,18,20,34,60,28,83,41,24
17,19,10,90,58,68,34,23,19
11,0,63,94,17,93,65,81,95
3,0,44,98,64,86,29,85,82
2,1,36,26,16,92,16,63,54
6,1,89,37,67,85,48,25,98
10,2,49,59,80,86,90,80,68
11,2,14,55,19,35,76,80,30
14,2,14,75,55,32,15,65,29
7,3,63,36,84,70,31,59,65
13,4,82,29,94,25,60,19,16
6,4,41,16,48,70,94,98,10
5,4,69,34,22,67,81,19,71
7,5,76,31,99,66,63,11,54
13,6,45,82,76,84,15,99,42
14,6,24,46,86,51,45,14,43
7,6,51,74,41,48,14,97,90
16,8,32,43,99,45,23,75,49
12,8,68,78,38,25,23,74,79
15,8,22,92,66,87,42,49,22
16,9,83,76,99,20,94,83,91
14,9,97,17,88,39,31,66,82
15,9,99,72,62,50,72,63,22
19,10,67,91,89,74,48,53,34
13,12,47,46,46,89,79,37,73
16,13,71,74,85,88,52,29,41
14,13,92,46,78,68,23,75,57
15,14,46,21,15,68,96,18,21
17,14,15,30,39,28,89,37,87
16,15,84,89,56,70,57,16,85
17,16,76,24,13,51,27,55,28
18,17,26,16,51,46,34,68,63
19,17,47,80,66,38,82,81,95
source,destination
12,18
lower_bound,upperbound
482.4,723.6
481.6,722.4
302.4,453.6
0,547.2
0,561.6
0,616.8
included_node(s)
9
