link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,83,75,26,13,85,72,39
0,7,26,40,46,39,53,58,86
1,17,37,93,94,10,78,69,49
1,5,35,56,39,28,48,13,43
1,6,33,11,55,98,13,86,83
2,9,35,90,20,75,61,78,28
2,3,56,36,84,50,88,50,90
2,4,22,73,38,49,19,32,35
4,8,79,42,27,16,66,81,66
4,5,11,60,31,93,74,20,66
4,6,42,86,87,78,53,25,84
5,15,77,41,12,65,53,71,70
6,16,60,25,97,66,63,41,80
6,7,89,55,82,61,48,70,84
8,12,33,24,62,41,96,98,46
9,17,86,97,66,75,80,15,52
10,11,70,66,71,39,44,40,16
11,17,46,45,30,98,68,36,77
11,12,62,26,36,54,58,44,25
12,13,56,49,11,78,28,76,16
13,14,81,23,25,11,79,52,59
14,17,18,57,69,60,37,45,58
14,15,97,64,74,83,57,78,87
15,16,79,55,69,50,46,56,12
3,0,72,82,50,54,84,52,68
7,0,90,55,79,14,13,48,92
17,1,72,84,91,34,70,24,49
5,1,23,97,77,44,93,97,49
6,1,47,84,97,87,90,52,96
9,2,65,24,21,36,69,24,90
3,2,69,43,31,43,92,10,22
4,2,82,60,75,91,75,76,87
8,4,82,17,19,27,74,72,76
5,4,58,88,77,95,70,69,61
6,4,69,16,67,19,75,79,83
15,5,67,18,26,26,39,20,22
16,6,83,78,87,32,84,48,41
7,6,26,94,13,21,26,81,35
12,8,41,43,16,27,49,43,99
17,9,62,21,15,38,12,81,59
11,10,79,54,86,15,52,91,91
17,11,73,29,93,57,54,20,84
12,11,91,52,69,94,17,53,29
13,12,39,70,84,71,67,84,71
14,13,24,36,38,18,55,80,30
17,14,77,28,31,35,14,13,27
15,14,78,29,12,99,48,89,75
16,15,84,92,99,47,51,21,88
source,destination
5,10
lower_bound,upperbound
218.4,327.6
280,420
100.8,151.2
0,332.4
0,332.4
0,327.6
included_node(s)
17
