link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,95,61,94,50,16,78,47
2,20,68,11,27,94,71,66,45
2,44,48,65,57,32,66,87,51
5,31,45,23,63,98,76,34,15
5,39,58,66,11,21,91,72,98
6,25,27,50,70,15,42,75,65
7,22,15,58,49,78,77,79,46
7,37,41,12,97,15,59,73,69
7,41,27,68,93,80,66,86,92
9,18,87,30,87,66,26,73,97
10,26,93,82,61,26,89,11,32
10,36,93,79,41,97,98,30,80
11,49,28,88,70,31,18,56,85
12,4,73,14,77,94,33,45,98
12,9,84,20,59,25,45,73,60
13,3,11,54,58,65,69,37,34
13,15,70,31,50,15,33,41,37
14,38,98,34,98,53,19,27,23
14,52,81,50,97,18,63,22,56
15,39,58,13,43,87,61,91,74
17,6,58,42,27,58,92,93,91
17,48,74,73,83,93,71,37,99
19,11,35,40,38,48,50,52,84
19,42,41,26,38,85,53,54,48
20,50,62,10,51,66,49,26,91
21,43,48,81,22,46,13,39,16
22,24,62,52,65,96,94,76,52
22,25,83,61,26,78,51,58,31
22,26,68,60,87,42,33,27,70
22,27,76,53,14,32,25,42,54
23,22,37,61,39,98,53,33,13
23,24,63,73,82,44,92,57,69
24,25,97,17,32,78,48,60,90
26,25,38,26,48,82,71,21,54
26,27,60,48,97,42,68,81,74
28,24,55,35,85,89,39,84,88
28,25,55,29,71,88,14,48,71
29,25,65,96,98,72,97,22,73
30,46,49,89,83,57,51,19,57
30,52,72,87,64,30,32,86,25
31,8,53,79,85,39,76,85,70
32,40,42,71,44,73,92,21,42
33,16,65,28,95,79,82,68,95
34,22,33,67,55,60,84,94,17
34,40,67,37,22,29,25,18,40
35,4,11,90,17,95,27,42,17
35,9,86,73,66,25,16,31,41
35,12,38,58,24,34,11,12,67
35,25,10,25,67,10,88,21,30
36,18,67,24,63,33,69,95,50
38,47,48,24,57,21,24,55,94
40,22,58,19,46,58,80,14,74
41,37,93,49,47,79,92,33,49
41,39,35,54,47,60,26,98,40
42,50,51,87,36,96,34,21,74
43,1,17,49,88,45,41,49,41
45,0,73,35,59,58,29,89,47
45,25,13,39,92,54,80,87,27
46,19,90,10,67,24,45,60,24
46,22,42,47,47,90,52,68,69
46,44,80,45,58,76,57,81,33
46,47,80,23,96,74,50,83,79
48,16,57,73,81,35,96,25,90
48,25,77,14,42,55,95,94,23
49,1,18,92,44,57,73,94,85
49,31,18,21,40,29,64,58,26
51,3,84,39,28,96,86,78,64
51,20,63,21,15,97,39,94,57
51,21,35,18,38,92,24,70,89
51,25,85,81,63,15,37,88,73
51,29,87,60,32,27,23,43,72
51,49,40,49,75,83,52,56,22
53,9,27,14,59,79,81,61,15
53,40,52,40,79,96,95,11,30
26,53,25,16,82,43,36,50,81
32,7,47,94,33,60,59,31,45
37,39,54,30,86,53,74,43,37
39,31,12,42,48,58,94,33,23
21,13,75,52,10,85,60,33,65
33,20,16,45,15,15,63,16,58
22,0,31,56,12,43,64,29,63
20,2,23,28,57,58,74,41,59
44,2,64,17,51,26,43,73,84
31,5,77,95,11,22,56,52,64
39,5,10,35,57,70,90,91,89
25,6,67,94,40,22,29,84,58
22,7,84,96,89,58,50,53,57
37,7,73,60,16,80,19,80,88
41,7,71,86,32,28,99,33,37
18,9,37,97,18,34,85,13,33
26,10,67,60,15,71,23,11,57
36,10,51,31,42,57,18,66,61
49,11,17,72,14,98,87,87,12
4,12,77,33,48,58,20,78,47
9,12,80,87,75,64,13,60,36
3,13,77,64,11,17,60,43,88
15,13,85,44,78,39,36,37,64
38,14,26,26,93,22,90,91,90
52,14,92,75,68,14,90,38,97
39,15,72,14,68,31,12,59,15
6,17,12,59,18,28,79,79,64
48,17,79,87,90,83,13,71,69
11,19,13,53,43,66,54,15,27
42,19,81,64,67,97,23,92,69
50,20,31,27,70,42,61,34,89
43,21,28,22,26,99,43,17,99
24,22,28,58,91,19,72,23,67
25,22,37,48,18,85,35,68,27
26,22,82,54,64,19,37,41,74
27,22,55,62,91,94,32,99,32
22,23,43,45,76,91,50,36,37
24,23,14,62,28,53,53,60,89
25,24,30,43,10,15,58,40,81
25,26,59,14,79,69,84,99,73
27,26,81,19,29,65,62,64,53
24,28,30,68,57,75,10,83,32
25,28,27,99,19,43,65,45,31
25,29,65,15,71,75,12,17,63
46,30,94,80,26,56,71,25,21
52,30,88,47,41,61,27,68,21
8,31,92,64,79,61,49,21,86
40,32,23,40,83,79,46,26,68
16,33,91,30,74,70,35,87,72
22,34,61,37,46,22,88,60,89
40,34,90,25,32,89,56,57,68
4,35,33,17,11,34,91,47,98
9,35,38,91,47,29,48,93,39
12,35,37,22,62,28,45,46,84
25,35,49,85,56,47,43,90,51
18,36,30,29,15,34,90,83,36
47,38,10,26,31,12,99,95,89
22,40,13,97,64,65,22,69,15
37,41,61,16,96,69,94,16,57
39,41,65,32,26,68,16,11,69
50,42,85,61,31,24,87,61,36
1,43,83,86,28,11,55,41,47
0,45,83,96,42,68,49,70,30
25,45,65,71,74,33,59,37,93
19,46,72,86,36,87,42,61,26
22,46,28,12,59,77,38,11,94
44,46,21,85,65,80,43,36,77
47,46,16,31,12,40,83,87,15
16,48,32,64,77,82,82,23,45
25,48,41,28,28,85,91,28,20
1,49,65,36,82,99,29,87,40
31,49,65,73,59,10,96,39,88
3,51,62,86,37,22,53,63,43
20,51,44,87,53,94,84,32,61
21,51,82,40,30,75,98,47,13
25,51,18,29,53,30,24,78,16
29,51,32,86,85,55,63,53,34
49,51,37,95,61,89,99,20,90
9,53,31,59,37,61,61,95,36
40,53,75,16,21,78,89,40,96
53,26,88,32,97,11,87,70,41
7,32,74,37,21,50,69,14,94
39,37,98,75,22,12,80,39,57
31,39,79,75,44,30,87,63,70
13,21,11,49,73,69,66,50,78
20,33,10,60,68,49,23,30,98
source,destination
25,19
lower_bound,upperbound
435.2,652.8
413.6,620.4
532.8,799.2
0,613.2
0,621.6
0,555.6
included_node(s)
49
