link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,91,19,84,74,84,42,25
0,7,35,22,35,17,47,23,63
1,17,62,94,23,58,77,39,20
1,5,15,62,25,19,23,91,90
1,6,78,34,73,32,53,47,91
2,9,15,37,98,41,19,44,68
2,3,56,74,31,68,55,24,49
2,4,43,33,62,65,97,81,43
4,8,92,18,71,86,75,25,34
4,5,68,96,79,16,52,44,26
4,6,75,23,71,56,83,92,95
5,15,83,58,41,76,90,38,16
6,16,25,21,99,71,59,35,98
6,7,63,78,78,53,43,95,83
8,12,32,88,71,12,42,86,29
9,17,66,76,41,23,72,63,93
10,11,40,19,42,25,12,76,11
11,17,22,34,26,53,40,58,34
11,12,13,19,59,76,18,45,36
12,13,44,56,84,85,65,27,24
13,14,91,41,44,77,97,75,16
14,17,60,85,63,15,34,76,51
14,15,80,85,83,79,14,96,15
15,16,22,16,59,42,33,96,83
3,0,99,89,81,54,44,52,72
7,0,81,21,92,66,81,66,34
17,1,70,58,48,97,29,77,48
5,1,38,57,39,34,59,62,36
6,1,87,69,90,25,60,29,54
9,2,25,67,64,54,39,30,66
3,2,65,17,96,59,51,36,81
4,2,40,40,74,89,96,23,69
8,4,12,42,90,23,76,43,81
5,4,79,63,20,17,80,27,53
6,4,46,92,51,98,19,15,22
15,5,81,28,63,46,81,81,72
16,6,46,90,70,11,89,61,21
7,6,54,66,72,67,27,81,61
12,8,76,52,77,63,79,24,67
17,9,39,99,42,49,27,39,98
11,10,75,25,13,73,31,25,77
17,11,52,27,49,20,24,69,63
12,11,74,57,35,25,69,29,14
13,12,52,88,64,96,80,12,37
14,13,67,96,79,25,19,64,98
17,14,96,97,96,79,11,67,85
15,14,19,64,95,19,53,28,30
16,15,98,15,73,40,74,92,99
source,destination
15,13
lower_bound,upperbound
297.6,446.4
240,360
193.6,290.4
0,296.4
0,375.6
0,373.2
included_node(s)
17
