link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,95,72,24,58,85,62,80
0,2,54,34,42,91,61,47,86
0,3,35,22,71,54,59,69,88
0,12,77,35,33,23,55,60,93
1,3,30,38,92,21,83,11,59
1,6,93,71,81,61,67,92,45
1,7,60,96,31,91,18,97,88
2,12,98,15,58,83,44,48,99
2,23,12,67,83,88,49,55,52
3,23,42,87,24,85,28,62,74
4,5,26,23,98,96,46,61,28
4,8,53,49,76,15,83,15,96
4,9,98,80,48,53,74,10,55
4,13,59,76,28,35,29,11,19
4,19,47,85,87,24,41,80,76
4,23,75,27,30,17,27,32,13
5,9,99,88,64,49,98,38,53
8,9,10,20,84,63,37,86,38
9,12,56,37,61,41,87,81,27
9,13,59,68,89,76,45,24,17
9,18,85,92,15,74,77,98,57
9,21,30,43,25,57,28,78,64
10,11,41,31,90,88,62,80,89
10,12,85,91,89,10,96,47,97
11,12,49,92,73,46,82,94,80
11,22,54,79,63,30,89,19,48
12,19,64,66,93,62,63,73,30
12,21,93,96,45,44,70,78,30
12,23,59,64,47,95,73,53,36
13,16,89,86,77,48,41,30,72
13,17,20,59,69,65,37,13,99
14,20,54,89,61,15,20,16,68
14,23,43,72,71,91,92,29,20
15,23,97,71,40,71,48,34,87
19,20,83,24,84,28,65,28,62
20,21,26,62,63,65,37,30,70
20,23,90,94,73,32,67,26,84
1,0,95,20,67,20,73,77,12
2,0,76,67,74,10,34,30,31
3,0,54,61,56,73,16,72,36
12,0,37,59,82,95,53,39,76
3,1,93,81,34,58,70,81,49
6,1,59,62,84,78,51,39,85
7,1,35,39,82,10,28,39,83
12,2,14,57,14,83,51,82,58
23,2,59,47,71,92,44,19,23
23,3,10,19,65,18,97,23,49
5,4,13,98,30,32,12,21,63
8,4,59,19,17,56,71,57,51
9,4,19,46,26,11,85,94,28
13,4,25,66,19,99,47,87,70
19,4,44,12,75,82,11,55,98
23,4,91,41,42,20,13,34,44
9,5,56,88,61,49,61,67,59
9,8,29,93,26,82,97,54,58
12,9,92,34,67,56,47,80,25
13,9,11,67,76,31,50,38,97
18,9,46,59,19,96,23,27,78
21,9,85,30,12,91,70,58,97
11,10,22,84,24,79,75,44,86
12,10,35,97,87,96,16,10,50
12,11,57,41,33,18,59,61,97
22,11,28,35,75,84,86,12,54
19,12,30,69,20,50,60,29,22
21,12,16,12,64,79,97,47,46
23,12,11,11,22,65,13,82,68
16,13,98,32,36,67,49,50,44
17,13,97,58,89,63,64,64,31
20,14,96,21,41,37,39,59,70
23,14,75,51,10,67,73,70,65
23,15,51,19,46,36,32,88,57
20,19,85,32,23,84,82,88,99
21,20,30,84,86,25,95,52,15
23,20,63,72,30,66,35,27,94
source,destination
17,12
lower_bound,upperbound
260,390
238.4,357.6
143.2,214.8
0,360
0,366
0,304.8
included_node(s)
13
