link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,1,35,41,95,65,48,64,65
0,2,15,84,65,63,59,41,45
0,3,40,98,67,24,89,43,69
0,12,82,68,43,77,45,22,83
1,3,96,83,24,20,88,27,51
1,6,92,99,63,79,23,69,76
1,7,90,63,54,35,36,49,53
2,12,79,57,20,28,84,47,92
2,23,43,54,59,44,12,68,43
3,23,41,46,14,60,39,83,94
4,5,46,92,71,39,84,52,27
4,8,48,64,45,77,11,77,12
4,9,10,11,98,67,20,23,38
4,13,28,19,57,68,23,79,65
4,19,20,88,94,77,37,46,35
4,23,90,88,45,15,92,28,87
5,9,50,68,26,62,81,46,78
8,9,76,72,53,33,22,61,35
9,12,68,73,46,41,27,51,94
9,13,36,46,99,28,45,44,28
9,18,54,99,48,14,21,59,96
9,21,35,86,76,74,17,81,79
10,11,19,64,13,53,32,32,71
10,12,13,89,25,19,58,13,16
11,12,31,81,30,26,95,41,25
11,22,30,36,66,76,69,23,12
12,19,23,60,68,74,60,49,51
12,21,83,91,41,49,24,24,94
12,23,42,30,64,78,40,22,30
13,16,47,99,55,60,56,39,77
13,17,46,26,36,52,65,44,69
14,20,67,62,21,95,41,76,86
14,23,14,46,20,23,68,70,22
15,23,38,24,55,66,55,40,38
19,20,49,82,16,72,38,50,69
20,21,11,29,87,85,56,87,64
20,23,30,23,18,45,30,99,66
1,0,91,98,60,59,64,89,22
2,0,80,76,97,13,92,35,18
3,0,25,67,30,41,32,29,99
12,0,33,96,65,72,93,34,68
3,1,27,30,68,94,39,39,35
6,1,63,32,27,18,86,58,64
7,1,85,97,25,39,65,47,59
12,2,45,39,78,63,52,18,90
23,2,73,72,21,48,23,94,89
23,3,37,86,60,45,58,28,98
5,4,47,97,56,77,85,54,30
8,4,11,44,65,33,35,55,25
9,4,95,21,58,38,75,69,92
13,4,73,44,56,95,30,50,11
19,4,55,96,65,37,47,66,73
23,4,82,98,35,13,82,51,71
9,5,83,60,21,48,53,73,72
9,8,58,85,80,99,57,69,41
12,9,13,41,55,29,39,82,48
13,9,65,86,77,76,74,48,36
18,9,33,97,10,73,17,71,82
21,9,87,85,48,30,15,58,42
11,10,59,17,93,16,67,22,57
12,10,32,97,56,33,25,10,21
12,11,33,11,74,72,71,55,63
22,11,26,31,66,63,98,50,43
19,12,37,95,28,99,45,70,34
21,12,23,78,81,90,78,85,91
23,12,28,13,72,87,36,90,12
16,13,38,24,15,84,54,58,50
17,13,43,91,51,87,60,46,19
20,14,19,11,33,47,91,41,77
23,14,70,53,13,50,46,45,58
23,15,20,21,33,29,82,27,19
20,19,94,97,50,19,46,66,97
21,20,87,35,33,96,37,74,83
23,20,73,95,50,89,68,75,35
source,destination
15,12
lower_bound,upperbound
196.8,295.2
205.6,308.4
308.8,463.2
0,331.2
0,399.6
0,404.4
included_node(s)
21
