link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,76,11,20,33,12,24,78
0,4,95,81,17,34,61,52,93
0,5,28,77,96,43,22,73,40
0,7,70,37,98,11,57,10,15
1,8,25,23,60,64,68,59,82
1,6,50,42,34,73,40,40,59
1,4,22,38,23,55,57,95,38
1,5,56,63,28,37,11,29,91
1,22,11,60,74,26,36,32,62
2,10,14,42,71,70,79,69,30
2,3,68,33,20,19,54,44,97
3,10,14,45,98,28,50,27,45
5,12,73,20,91,90,53,49,23
5,8,29,61,25,69,28,40,42
6,7,32,52,35,18,35,10,28
8,9,91,41,52,63,81,10,68
9,12,34,75,57,76,16,94,34
10,20,65,76,53,52,62,45,98
10,13,41,93,58,47,18,31,44
10,14,85,36,64,99,56,14,29
11,13,35,36,45,31,20,52,31
11,22,82,37,53,36,19,62,35
11,21,68,94,79,12,98,74,51
13,14,58,96,85,99,82,42,85
15,16,23,46,85,10,72,28,44
15,22,87,10,43,10,12,98,19
16,18,75,41,28,96,50,71,21
17,18,57,13,81,55,81,64,70
18,19,38,97,17,16,23,46,75
18,21,68,96,58,13,73,36,36
19,20,44,66,44,59,10,25,21
2,0,14,98,28,91,77,22,15
4,0,26,78,27,90,87,78,81
5,0,24,43,92,54,74,89,13
7,0,36,35,78,93,34,75,21
8,1,41,53,40,54,17,37,63
6,1,65,76,78,28,14,29,24
4,1,48,25,91,10,43,70,11
5,1,50,16,20,81,18,19,17
22,1,28,88,52,44,92,51,76
10,2,14,58,25,32,74,92,31
3,2,18,39,82,53,25,53,14
10,3,32,33,50,24,95,31,22
12,5,77,68,68,22,27,93,96
8,5,38,53,97,22,43,45,98
7,6,17,37,38,33,30,83,92
9,8,31,61,73,38,61,93,64
12,9,62,80,17,88,12,39,84
20,10,72,66,81,75,83,28,91
13,10,62,54,83,75,69,76,60
14,10,99,17,33,87,20,95,66
13,11,59,92,79,58,55,70,74
22,11,44,43,37,11,41,39,48
21,11,67,63,13,52,70,69,17
14,13,18,50,26,19,37,64,59
16,15,57,41,74,11,13,19,44
22,15,16,63,98,52,72,68,78
18,16,45,81,97,68,39,36,33
18,17,66,44,55,18,46,73,14
19,18,44,22,15,20,47,66,15
21,18,65,39,55,71,13,24,21
20,19,11,62,51,67,99,51,77
source,destination
11,0
lower_bound,upperbound
468.8,703.2
452.8,679.2
409.6,614.4
0,631.2
0,520.8
0,499.2
included_node(s)
22
