link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,95,64,66,96,93,15,31
0,7,68,77,50,60,87,42,94
1,3,48,10,58,86,61,14,25
1,6,45,67,12,97,41,48,65
1,13,58,84,68,60,70,75,15
1,18,27,73,30,31,77,11,53
1,19,15,71,82,72,59,78,18
1,22,41,37,79,33,58,93,87
1,31,27,67,88,87,50,68,58
2,3,87,51,14,64,98,68,93
2,22,93,17,20,44,97,18,48
3,7,93,77,54,26,43,90,85
3,22,28,80,31,75,27,43,66
3,23,73,77,34,14,83,67,46
4,5,84,85,50,59,38,70,96
4,7,11,26,13,87,38,26,78
5,8,70,92,42,53,51,91,42
5,17,98,72,73,64,22,18,32
5,11,81,12,40,27,65,64,98
6,7,58,79,26,22,26,91,44
7,15,58,13,10,58,87,76,78
8,9,74,81,81,48,14,28,82
9,17,35,31,52,54,39,10,42
10,31,41,28,61,62,82,79,89
11,15,62,28,60,45,32,29,88
12,31,48,37,53,62,48,57,72
14,16,62,82,61,43,97,19,57
15,17,83,55,73,14,85,71,30
15,20,68,43,17,19,71,26,39
15,21,76,14,26,68,98,41,73
16,17,37,30,48,99,83,79,79
22,27,63,59,35,15,64,83,60
22,26,97,81,29,80,85,74,29
23,26,38,30,96,47,44,46,95
24,26,60,27,89,64,95,32,25
25,26,55,65,87,40,55,11,34
27,28,55,94,79,30,22,47,10
27,29,65,88,71,37,17,62,33
29,30,49,92,28,25,66,56,21
29,31,72,23,67,17,24,15,58
30,31,53,91,37,91,67,31,79
3,0,42,61,90,22,63,64,60
7,0,65,90,73,85,57,96,96
3,1,33,33,58,29,46,26,45
6,1,67,38,25,26,47,31,58
13,1,11,37,24,97,47,28,54
18,1,86,49,24,16,36,42,24
19,1,38,30,19,32,88,74,90
22,1,10,10,49,61,59,36,76
31,1,67,13,54,86,92,59,74
3,2,48,61,87,96,67,65,35
22,2,58,65,49,71,47,12,55
7,3,93,85,35,86,58,77,57
22,3,35,83,39,12,96,28,29
23,3,51,83,10,85,81,82,96
5,4,17,65,47,31,42,59,97
7,4,73,72,45,64,44,37,92
8,5,13,28,23,28,40,53,15
17,5,90,21,73,36,28,30,27
11,5,42,16,14,73,15,53,83
7,6,80,32,92,86,38,85,79
15,7,80,41,21,87,63,61,96
9,8,57,65,39,40,32,37,43
17,9,77,65,21,29,75,21,60
31,10,18,62,18,86,59,97,53
15,11,18,44,81,95,79,21,58
31,12,84,82,60,59,82,22,85
16,14,63,18,49,16,33,44,15
17,15,35,32,14,32,86,73,43
20,15,85,37,40,37,48,68,58
21,15,87,31,16,75,10,50,26
17,16,40,75,94,75,15,94,22
27,22,27,88,30,49,12,32,70
26,22,52,74,42,60,57,98,22
26,23,25,98,52,94,51,21,58
26,24,47,79,45,27,11,15,80
26,25,54,11,56,57,57,78,28
28,27,12,10,28,63,40,15,34
29,27,75,61,17,11,89,80,71
30,29,16,11,95,70,16,66,57
31,29,31,65,35,49,32,26,98
31,30,23,23,94,97,18,97,58
source,destination
25,24
lower_bound,upperbound
115.2,172.8
105.6,158.4
53.6,80.4
0,79.2
0,31.2
0,136.8
included_node(s)
26
