link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
19,2,37,86,70,92,97,48,65
19,3,79,40,40,94,30,92,36
19,11,69,57,58,50,39,84,99
19,14,41,12,25,71,81,12,24
16,19,75,53,24,67,57,24,50
19,21,43,43,57,55,13,71,31
19,22,96,88,93,38,88,68,57
20,9,47,44,75,96,92,83,80
22,8,70,26,41,75,65,37,90
22,13,53,48,69,50,74,67,97
22,23,15,99,58,82,25,16,43
23,13,11,50,99,27,63,23,89
1,11,41,75,98,27,96,12,58
1,14,76,58,74,45,62,36,20
2,13,65,61,65,31,78,62,72
2,14,70,29,80,44,28,12,72
3,7,38,14,34,11,95,39,84
2,4,66,60,70,29,21,29,91
4,5,90,35,15,81,95,33,65
4,14,46,95,53,28,64,56,30
5,14,54,46,69,34,91,94,43
7,21,63,52,18,79,87,50,69
9,14,28,19,15,75,81,51,66
10,14,84,24,76,52,27,90,38
14,15,89,90,72,12,29,53,23
16,0,14,49,88,43,49,70,79
17,10,11,90,43,64,27,62,84
17,20,82,85,42,94,66,12,54
1,18,47,35,57,78,65,75,67
14,18,60,17,23,65,39,36,31
14,17,73,35,26,70,23,41,87
0,8,74,73,28,70,24,75,84
0,19,40,99,53,59,59,80,20
11,21,42,45,74,72,52,77,49
7,19,16,75,43,41,96,77,98
1,4,15,14,29,78,17,94,60
4,11,37,40,83,27,17,48,32
10,15,64,25,36,69,46,45,17
17,15,53,48,94,74,61,40,92
15,9,98,19,76,92,73,75,74
15,18,17,64,57,71,20,65,14
8,19,20,10,53,18,38,46,36
14,22,99,21,76,71,88,51,26
6,18,10,91,55,88,69,67,62
3,11,48,20,79,16,90,34,46
11,12,27,73,93,92,66,65,88
4,12,70,72,88,84,49,32,86
1,12,77,76,14,17,47,63,82
6,15,45,33,63,73,40,84,41
16,22,22,97,55,66,44,17,52
9,6,23,33,57,87,11,72,12
2,19,51,31,32,98,31,41,75
3,19,76,11,64,45,83,58,73
11,19,41,42,24,62,44,23,31
14,19,35,97,99,12,48,31,65
19,16,65,53,36,99,13,63,48
21,19,97,82,13,96,45,45,10
22,19,36,87,94,29,27,45,50
9,20,10,90,30,93,31,27,93
8,22,45,69,60,74,10,72,67
13,22,48,94,17,84,57,72,33
23,22,73,26,98,25,44,20,42
13,23,19,42,78,96,77,47,13
11,1,78,55,22,95,68,52,43
14,1,68,23,34,87,86,87,43
13,2,77,70,73,89,35,77,63
14,2,46,60,42,73,37,99,56
7,3,95,53,17,14,93,36,66
4,2,93,85,62,20,33,22,70
5,4,51,60,88,99,89,91,48
14,4,55,62,84,58,28,63,92
14,5,63,11,19,81,43,39,75
21,7,23,22,93,69,79,89,36
14,9,17,74,22,82,17,14,18
14,10,63,54,27,32,64,97,89
15,14,61,32,73,75,70,24,72
0,16,86,99,15,74,35,70,59
10,17,86,26,67,16,13,81,76
20,17,90,98,77,45,17,39,54
18,1,31,84,68,10,65,16,52
18,14,98,75,22,34,99,88,80
17,14,13,31,86,32,71,11,19
8,0,34,16,52,98,86,99,27
19,0,36,77,76,32,45,98,15
21,11,96,26,11,85,67,76,40
19,7,59,65,51,62,87,31,83
4,1,92,82,65,31,10,24,54
11,4,56,98,14,43,13,74,92
15,10,47,53,98,43,66,66,85
15,17,54,73,47,25,31,93,47
9,15,91,29,26,69,65,46,22
18,15,85,99,15,79,23,90,18
19,8,27,51,46,92,65,14,41
22,14,62,61,95,65,94,84,25
18,6,26,55,28,74,44,95,14
11,3,47,64,32,80,13,91,75
12,11,40,31,68,16,29,61,79
12,4,24,67,60,99,71,56,60
12,1,43,69,40,46,58,79,93
15,6,33,17,82,26,52,35,49
22,16,27,27,48,60,22,47,60
6,9,50,32,76,95,77,43,85
source,destination
3,7
lower_bound,upperbound
108,162
231.2,346.8
188.8,283.2
0,303.6
0,369.6
0,308.4
included_node(s)
21
