link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,95,67,42,45,85,31,76
0,6,68,51,73,62,44,64,74
1,6,48,17,40,43,95,96,35
2,3,45,77,26,14,55,26,55
2,28,58,80,10,19,22,31,57
4,5,27,77,81,68,17,28,29
4,7,15,85,52,99,66,42,96
5,8,41,26,61,15,24,74,97
6,11,27,92,60,80,67,36,92
7,11,87,72,53,47,63,59,15
7,14,93,12,61,64,57,65,27
8,17,93,79,73,40,46,12,83
8,12,28,13,17,30,47,77,79
8,14,73,81,26,37,47,28,96
8,9,84,31,48,25,36,82,43
10,17,11,28,35,17,88,59,60
11,27,70,28,29,91,59,37,53
11,14,98,37,96,22,92,53,58
12,14,81,82,89,85,67,30,85
12,16,58,55,87,29,47,53,15
12,17,58,43,79,26,58,85,43
12,23,74,14,71,97,96,61,58
12,24,35,30,28,16,81,37,26
13,27,41,59,67,32,42,21,22
13,29,62,81,37,61,44,97,70
13,14,48,30,90,86,40,21,22
14,33,62,27,73,96,28,22,58
14,36,83,65,58,71,15,44,80
14,18,68,94,25,86,38,73,28
14,19,76,88,24,12,63,68,34
14,20,37,92,24,85,32,50,71
14,21,63,23,19,31,75,94,57
14,23,97,91,49,64,59,32,98
14,26,38,61,54,28,79,98,58
14,27,60,90,87,36,82,21,64
14,29,55,33,49,73,33,15,17
15,16,55,38,35,86,86,78,39
22,35,65,37,39,87,48,15,22
22,28,49,49,10,40,10,80,14
25,26,72,30,47,29,15,66,31
30,32,53,10,45,86,12,26,28
31,32,42,13,23,95,57,97,83
32,33,65,61,73,59,51,31,66
32,34,33,65,14,16,11,94,97
34,35,67,85,92,32,57,25,42
3,0,11,83,21,37,40,65,99
6,0,86,83,39,75,89,15,19
6,1,38,65,21,75,16,53,85
3,2,10,72,18,49,32,18,19
28,2,67,28,81,60,18,87,94
5,4,48,21,60,94,15,58,91
7,4,58,16,49,27,42,93,53
8,5,93,32,14,57,14,48,15
11,6,35,41,40,63,48,85,69
11,7,51,65,16,11,75,66,65
14,7,17,65,94,70,11,46,75
17,8,73,62,30,49,78,96,43
12,8,13,44,42,97,93,78,75
14,8,90,82,52,93,68,42,56
9,8,42,18,45,87,68,32,61
17,10,80,32,56,61,18,98,61
27,11,80,37,28,41,90,44,79
14,11,57,31,17,70,43,78,70
14,12,77,75,95,77,67,82,22
16,12,18,88,35,59,70,42,89
17,12,18,74,94,58,26,89,34
23,12,84,98,96,50,91,88,29
24,12,63,79,60,98,18,72,28
27,13,35,11,86,97,64,57,47
29,13,85,10,97,43,91,30,34
14,13,87,61,60,27,76,39,12
33,14,40,11,31,83,28,73,65
36,14,27,65,72,38,10,79,69
18,14,52,23,33,38,79,60,68
19,14,25,66,87,51,29,29,24
20,14,47,50,64,22,57,95,11
21,14,54,58,44,65,19,25,68
23,14,12,12,26,26,71,34,33
26,14,75,68,75,87,26,10,87
27,14,16,30,14,14,41,33,77
29,14,31,82,59,39,79,21,80
16,15,23,79,87,82,83,58,40
35,22,64,88,53,32,74,79,82
28,22,77,14,64,48,46,60,85
26,25,10,20,27,97,32,96,99
32,30,67,54,22,85,11,45,10
32,31,84,31,58,71,47,58,22
33,32,73,34,48,98,62,54,94
34,32,71,50,54,83,56,24,75
35,34,37,13,62,64,15,90,30
source,destination
4,10
lower_bound,upperbound
171.2,256.8
208.8,261
147.2,220.8
0,126
0,254.4
0,324
included_node(s)
5
