link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
12,14,35,64,74,43,73,78,70
10,14,15,55,17,57,18,32,18
48,14,40,36,15,69,56,65,63
29,12,82,21,67,69,25,83,56
0,29,96,20,25,91,93,13,92
28,29,92,55,71,11,65,57,76
35,10,90,16,98,78,78,57,94
44,10,79,87,45,13,30,95,92
25,10,43,18,78,26,66,99,99
48,0,41,60,36,21,75,14,68
46,0,46,97,54,89,30,42,30
4,35,48,30,60,69,30,90,61
39,35,10,65,91,76,20,50,89
44,28,28,68,46,39,72,57,55
16,28,20,27,82,79,83,55,11
23,28,90,25,46,15,27,37,87
46,28,50,78,37,49,92,75,30
4,44,76,21,68,88,61,88,31
19,44,68,60,64,12,45,33,20
38,48,36,56,41,84,88,34,77
36,48,54,65,43,23,41,22,61
31,3,35,58,22,21,11,21,43
11,3,19,56,27,19,59,71,42
43,3,13,65,69,89,42,42,85
32,3,31,35,49,65,37,55,28
20,3,30,21,47,27,57,15,15
11,31,23,80,68,81,80,35,78
13,31,83,55,83,64,33,26,61
32,31,42,77,52,88,35,66,71
2,31,47,10,77,59,41,34,67
13,11,46,48,23,33,84,53,71
8,11,67,93,79,31,61,96,93
8,13,14,56,46,17,49,56,76
25,13,38,74,28,55,92,70,34
49,13,49,66,46,53,38,79,12
2,8,11,28,61,98,94,21,30
32,43,30,81,51,18,57,28,62
20,43,91,72,44,31,16,37,96
21,43,80,15,59,63,76,16,74
27,43,25,51,81,35,75,79,61
5,32,33,33,32,95,82,93,27
27,21,27,13,13,52,96,49,94
22,21,63,33,41,94,96,69,74
5,21,85,50,23,71,92,43,68
38,6,45,33,49,43,31,96,12
7,6,73,50,24,73,41,25,75
22,6,37,65,22,38,71,33,55
15,27,47,63,39,44,23,33,32
36,38,11,24,44,23,92,65,58
39,38,95,77,76,40,16,56,28
7,15,73,20,70,28,63,19,61
4,22,55,79,40,36,86,77,71
5,22,82,35,50,13,17,29,23
39,22,83,28,87,90,22,42,94
5,4,58,44,99,78,28,72,18
25,5,13,60,89,69,44,37,41
19,25,65,39,35,69,70,47,61
18,25,33,77,29,59,60,59,86
9,16,87,67,34,85,29,15,54
19,16,59,68,39,58,57,66,84
18,16,32,77,58,70,53,83,54
33,9,33,15,47,70,13,20,77
23,9,26,62,18,41,18,62,78
24,33,37,33,94,77,92,91,82
42,23,23,41,28,25,95,80,63
24,23,28,28,54,84,47,94,42
18,19,38,14,55,38,48,12,12
42,46,43,74,69,34,14,60,26
49,18,19,53,50,16,53,83,38
24,42,70,19,66,53,24,19,77
24,45,20,26,51,59,80,40,77
47,45,94,76,73,11,87,76,17
30,45,87,74,69,58,20,20,33
49,45,73,49,82,53,38,61,14
17,24,41,78,48,34,79,19,76
1,47,84,60,71,91,41,16,35
17,30,98,52,58,79,69,38,41
26,30,68,95,22,62,13,42,83
1,34,83,23,10,88,16,91,20
26,34,99,66,55,92,23,94,52
40,34,63,72,50,54,19,51,63
37,34,57,85,70,16,69,10,71
41,34,54,45,85,29,61,71,23
49,1,46,59,90,58,79,32,76
41,40,92,13,58,96,44,43,27
2,37,64,41,46,59,79,95,32
49,37,11,72,41,79,75,21,69
41,37,19,94,45,66,66,42,40
14,12,88,18,27,18,91,54,18
14,10,88,39,66,64,95,26,23
14,48,68,63,74,76,23,98,25
12,29,72,48,75,40,44,37,24
29,0,73,45,65,34,98,36,90
29,28,46,77,45,17,84,23,55
10,35,99,33,69,18,88,80,96
10,44,86,38,83,50,56,17,54
10,25,64,95,51,92,31,17,87
0,48,89,37,76,98,36,45,99
0,46,81,13,53,74,22,29,32
35,4,36,48,92,60,36,52,77
35,39,60,99,43,51,50,54,38
28,44,91,29,94,85,54,59,61
28,16,30,76,27,61,24,28,85
28,23,99,73,12,99,23,26,61
28,46,26,30,38,38,82,21,65
44,4,62,16,65,47,55,89,23
44,19,46,33,35,53,54,84,49
48,38,24,72,87,69,13,11,97
48,36,82,63,78,99,58,84,58
3,31,29,99,35,41,23,75,59
3,11,23,90,94,62,79,95,49
3,43,98,87,28,15,30,87,22
3,32,76,84,96,99,82,37,82
3,20,67,87,79,43,40,29,24
31,11,96,47,71,63,99,19,50
31,13,30,50,16,58,78,70,62
31,32,32,29,25,92,20,24,98
31,2,97,19,12,94,74,31,20
11,13,39,96,51,76,44,13,92
