link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,11,37,19,19,26,79,67,73
0,3,79,78,24,65,93,55,14
1,2,69,68,90,82,88,38,20
1,6,41,77,49,98,14,96,99
2,10,75,46,90,53,63,75,58
2,11,43,95,85,73,55,50,81
2,14,96,93,35,29,57,82,69
3,7,47,51,17,99,32,27,82
4,13,70,55,35,51,64,27,32
4,6,53,63,73,61,24,45,75
4,5,15,23,99,55,99,31,74
5,7,11,17,45,64,36,44,16
6,13,41,63,75,31,13,11,45
6,14,76,61,14,67,94,29,10
6,7,65,86,40,69,30,81,34
8,16,70,86,25,17,60,28,32
8,12,38,90,48,27,17,34,98
8,15,66,31,19,32,98,79,32
9,16,90,98,64,70,78,75,85
9,14,46,13,10,40,22,52,62
9,15,54,34,21,58,34,12,31
10,19,63,36,91,25,73,43,43
12,13,28,96,20,24,42,64,43
13,16,84,59,73,57,17,94,25
13,14,89,92,72,93,62,78,69
14,15,14,56,76,75,88,65,79
14,17,11,47,33,41,84,70,92
15,16,82,54,97,69,19,70,65
16,17,47,91,33,58,93,59,74
17,18,60,85,31,99,22,72,80
17,19,73,27,11,98,27,41,16
11,0,74,62,42,74,73,78,99
3,0,40,26,97,65,15,27,46
2,1,42,47,53,80,67,69,26
6,1,16,40,82,34,77,74,60
10,2,15,24,87,70,68,92,95
11,2,37,43,90,15,22,71,97
14,2,64,33,69,53,86,18,30
7,3,53,27,94,69,52,71,39
13,4,98,50,26,18,76,88,81
6,4,17,86,42,15,11,16,57
5,4,20,40,55,76,51,92,13
7,5,99,57,23,72,65,84,88
13,6,10,12,70,88,14,17,92
14,6,48,53,60,43,98,73,65
7,6,27,43,53,42,47,66,74
16,8,70,88,85,57,26,87,25
12,8,77,44,60,23,15,98,63
15,8,45,26,62,26,46,45,96
16,9,22,48,11,28,95,62,62
14,9,23,99,22,53,28,12,78
15,9,51,50,74,74,32,99,28
19,10,76,75,54,43,68,96,95
13,12,41,58,32,29,60,29,21
16,13,35,61,99,83,40,93,95
14,13,65,29,26,36,82,74,64
15,14,97,14,98,94,48,84,91
17,14,36,60,84,76,76,25,87
16,15,10,35,75,57,92,96,81
17,16,45,95,31,53,94,95,27
18,17,48,46,16,76,50,87,29
19,17,73,52,77,55,71,89,49
source,destination
16,18
lower_bound,upperbound
212,318
147.2,184
258.4,384
0,339.6
0,360
0,427.2
included_node(s)
17
