link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,6,76,36,25,71,31,17,96
0,11,95,37,82,67,14,76,61
0,12,28,94,50,12,52,31,43
0,13,70,96,68,61,62,14,28
1,3,25,46,97,22,74,22,33
1,21,50,10,38,57,42,96,11
2,14,22,41,73,68,28,98,31
2,15,56,13,17,40,98,92,40
3,7,11,97,81,57,71,64,38
3,26,14,96,83,11,64,84,43
4,8,68,66,33,36,46,91,32
4,12,14,98,79,79,36,60,42
4,17,73,78,37,54,25,66,77
4,20,29,43,13,50,22,74,96
4,25,32,35,26,53,78,48,41
5,15,91,53,74,28,89,17,71
5,19,34,76,98,35,75,59,33
6,10,65,25,97,81,37,44,70
6,19,41,16,55,16,29,78,16
7,20,85,88,15,62,70,33,91
7,25,35,58,55,18,19,14,91
8,18,82,39,51,56,51,15,45
9,11,68,33,33,20,92,21,90
9,13,58,68,34,19,53,77,56
10,12,23,53,43,98,31,72,95
10,17,87,37,11,82,93,92,80
10,23,75,61,64,72,45,42,37
13,19,57,80,73,12,83,45,73
14,19,38,66,55,50,93,17,97
16,17,68,54,37,81,39,56,88
16,21,44,17,26,23,28,46,92
16,27,14,92,70,73,76,76,55
17,24,26,43,19,10,95,33,11
18,22,24,63,28,77,70,67,87
19,23,36,50,90,87,39,42,74
20,24,41,41,69,74,69,97,34
21,26,65,63,18,34,64,63,50
22,25,48,81,63,17,19,93,57
27,14,50,44,76,14,68,51,65
23,27,28,22,52,43,36,79,41
24,26,14,39,47,18,73,77,90
6,0,18,62,99,92,66,94,49
11,0,32,20,31,74,24,92,73
12,0,77,17,36,25,51,95,30
13,0,38,96,12,95,78,68,97
3,1,17,98,99,27,93,40,66
21,1,31,60,10,43,40,12,53
14,2,62,34,10,30,15,28,30
15,2,72,23,96,61,82,74,89
7,3,62,28,55,12,59,42,59
26,3,99,74,16,83,38,51,74
8,4,59,71,13,69,91,41,80
12,4,44,20,59,20,62,47,56
17,4,67,98,91,55,30,24,64
20,4,18,91,90,41,97,70,36
25,4,57,25,54,70,45,20,14
15,5,16,35,93,37,23,68,96
19,5,45,52,54,13,42,13,63
10,6,66,57,28,72,28,55,77
19,6,44,53,10,39,68,75,56
20,7,65,58,81,46,34,59,14
25,7,11,64,44,47,98,92,70
18,8,11,45,32,13,44,14,11
11,9,81,53,53,99,29,44,15
13,9,77,79,24,24,31,21,19
12,10,37,85,22,52,35,46,37
17,10,23,85,22,73,51,41,92
23,10,42,43,33,10,85,37,60
19,13,38,28,38,59,44,39,85
19,14,63,81,88,40,19,45,57
17,16,60,17,75,95,21,16,91
21,16,42,58,75,29,70,69,37
27,16,33,44,87,32,75,39,58
24,17,45,28,58,69,36,98,26
22,18,20,27,11,44,21,64,19
23,19,61,92,52,27,15,98,56
24,20,52,78,19,49,81,38,83
26,21,41,40,11,40,13,29,62
25,22,75,78,52,10,21,26,38
14,27,76,91,68,10,63,65,72
27,23,93,20,18,94,24,61,21
26,24,36,52,20,45,11,29,12
source,destination
17,19
lower_bound,upperbound
222.4,333.6
102.4,128
201.6,206.4
0,133.2
0,217.2
0,222
included_node(s)
14
