link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,22,35,98,95,66,99,31,51
2,20,15,57,69,22,43,36,10
2,44,40,94,60,18,63,22,71
5,31,82,45,24,99,58,36,32
5,39,96,26,40,68,92,50,43
6,25,92,53,56,35,94,54,95
7,22,90,46,65,64,76,24,21
7,37,79,99,41,59,62,23,42
7,41,43,48,68,90,58,82,54
9,18,41,76,55,89,52,55,26
10,26,46,13,38,98,92,54,98
10,36,48,25,56,30,45,13,37
11,49,10,30,30,25,59,58,36
12,4,28,66,64,92,10,23,23
12,9,20,68,92,11,47,79,80
13,3,90,41,32,73,13,30,17
13,15,50,64,93,71,60,82,17
14,38,76,55,39,72,73,40,45
14,52,68,36,86,41,63,99,29
15,39,36,21,65,48,12,78,52
17,6,54,20,52,36,58,20,54
17,48,35,55,23,82,76,74,59
19,11,19,16,58,42,63,44,28
19,42,13,87,85,57,48,63,26
20,50,31,18,35,21,23,69,21
21,43,30,60,75,63,16,20,89
22,24,23,97,30,43,18,98,84
22,25,83,30,47,34,74,30,11
22,26,42,65,82,91,99,94,84
22,27,47,68,53,12,70,86,75
23,22,46,27,57,50,80,38,95
23,24,67,25,39,19,99,77,87
24,25,14,78,74,77,13,75,37
26,25,38,21,17,58,95,12,29
26,27,49,60,15,19,57,13,19
28,24,11,56,67,97,95,77,70
28,25,30,65,25,83,90,57,24
29,25,91,58,71,35,33,79,31
30,46,80,56,98,56,57,90,13
30,52,25,65,45,35,10,91,69
31,8,33,35,78,24,37,87,99
32,40,27,21,36,54,49,97,63
33,16,63,80,54,18,45,95,58
34,22,85,55,60,91,48,45,36
34,40,45,77,91,46,12,20,38
35,4,73,10,46,19,44,74,39
35,9,37,48,82,26,52,27,95
35,12,47,93,46,69,62,54,97
35,25,11,56,37,43,17,66,74
36,18,95,74,68,57,67,26,24
38,47,73,66,64,69,26,33,49
40,22,55,28,41,69,65,38,80
41,37,82,81,43,91,96,53,36
41,39,83,72,22,11,80,29,29
42,50,58,15,27,78,66,92,58
43,1,13,51,69,13,19,74,99
45,0,65,33,49,26,48,91,19
45,25,33,13,47,21,74,90,42
46,19,87,33,68,89,46,56,10
46,22,59,50,83,69,48,85,55
46,44,32,33,52,76,96,38,69
46,47,33,50,77,39,78,84,58
48,16,26,65,23,79,99,24,42
48,25,37,63,79,15,99,13,96
49,1,23,24,46,49,73,87,77
49,31,28,77,28,88,18,28,13
51,3,38,20,46,12,56,81,29
51,20,43,79,61,84,25,96,91
51,21,19,35,51,23,93,97,86
51,25,70,28,44,21,65,33,84
