link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,70,29,12,85,43,97,54
0,7,29,54,91,92,50,62,90
1,3,18,99,46,89,54,56,71
1,6,45,82,14,25,33,13,61
1,13,91,73,43,52,13,79,26
1,18,58,30,91,61,77,16,73
1,19,64,87,68,68,88,53,74
1,22,97,21,91,83,10,41,25
1,31,95,87,50,98,69,55,77
2,3,67,73,17,29,13,55,43
2,22,92,25,62,86,88,57,65
3,7,19,60,32,73,15,39,44
3,22,19,36,49,28,33,22,21
3,23,63,41,46,83,55,79,64
4,5,27,89,34,43,35,81,66
4,7,19,95,99,22,10,47,77
5,8,84,41,24,42,15,86,79
5,17,73,85,81,66,83,28,58
5,11,67,68,49,93,69,40,23
6,7,60,58,75,79,18,97,67
7,15,72,68,69,97,11,39,14
8,9,42,88,96,22,54,94,12
9,17,99,25,31,11,89,81,17
10,31,45,99,64,11,19,48,50
11,15,47,28,91,79,91,22,98
12,31,11,87,61,44,29,11,92
14,16,90,99,23,75,81,16,98
15,17,30,67,80,45,83,22,25
15,20,46,52,74,69,88,12,40
15,21,43,86,56,60,62,94,75
16,17,13,61,58,38,11,50,48
22,27,16,33,38,54,83,10,47
22,26,62,92,99,52,13,56,27
23,26,22,22,56,79,17,96,71
24,26,51,67,43,69,16,65,98
25,26,16,65,43,95,68,87,95
27,28,32,43,47,93,84,65,44
27,29,67,54,11,89,56,18,34
29,30,13,39,34,40,68,81,21
29,31,27,82,49,91,53,72,73
30,31,87,80,18,19,22,63,29
3,0,57,54,49,26,56,38,38
7,0,88,95,34,26,20,11,17
3,1,96,16,20,89,45,37,41
6,1,20,48,85,61,63,69,54
13,1,15,84,58,21,46,82,35
18,1,16,12,19,12,98,74,70
19,1,94,41,99,94,30,17,86
22,1,40,31,91,77,81,63,84
31,1,35,32,20,57,29,67,45
3,2,54,90,75,35,38,67,53
22,2,65,51,61,74,44,54,88
7,3,29,20,17,31,74,61,47
22,3,16,15,96,36,27,48,60
23,3,10,50,77,37,16,54,38
5,4,66,90,60,10,27,35,97
7,4,69,55,20,71,98,50,53
8,5,53,11,53,65,87,23,88
17,5,48,58,40,97,62,47,23
11,5,15,97,46,40,48,14,45
7,6,86,87,99,25,12,17,25
15,7,52,19,51,35,63,50,61
9,8,73,82,75,46,32,14,82
17,9,11,42,99,68,15,26,43
31,10,26,31,97,67,70,46,84
15,11,76,50,18,68,90,32,42
31,12,17,59,94,25,35,65,38
16,14,48,26,97,60,16,63,80
17,15,96,56,71,57,47,40,66
20,15,20,88,28,17,93,46,11
21,15,27,99,46,51,59,35,53
17,16,83,36,41,66,21,56,86
27,22,30,95,29,85,12,36,92
26,22,15,56,70,29,32,88,23
26,23,79,95,51,56,18,83,79
26,24,40,95,14,46,27,96,98
26,25,72,40,81,40,68,33,48
28,27,47,59,22,20,16,58,49
29,27,87,36,66,40,48,65,84
30,29,64,61,72,17,11,48,32
31,29,35,81,33,29,36,77,84
31,30,93,78,93,65,76,32,37
source,destination
27,12
lower_bound,upperbound
185.6,278.4
115.2,144
138.4,246
0,172.8
0,186
0,174
included_node(s)
31
