link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,11,95,57,90,52,86,86,47
0,3,68,77,33,61,97,95,47
1,2,48,18,38,60,60,59,36
1,6,45,18,37,53,31,16,88
2,10,58,84,49,61,72,32,59
2,11,27,63,30,73,33,37,92
2,14,15,35,10,17,87,75,67
3,7,41,85,13,26,64,75,47
4,13,27,87,61,48,44,49,58
4,6,87,40,65,35,26,60,96
4,5,93,27,85,29,75,94,81
5,7,93,52,83,96,14,27,42
6,13,28,25,83,89,59,57,44
6,14,73,47,65,87,87,63,40
6,7,84,54,72,79,53,11,28
8,16,11,12,28,71,64,70,15
8,12,70,75,21,28,27,49,38
8,15,98,16,16,67,22,97,63
9,16,81,31,32,37,58,93,32
9,14,58,23,41,90,48,87,75
9,15,58,64,65,73,54,61,59
10,19,74,77,65,58,62,41,79
12,13,35,10,62,25,45,70,82
13,16,41,67,44,24,62,77,33
13,14,62,84,82,24,43,59,86
14,15,48,73,18,19,14,58,48
14,17,62,71,32,49,19,50,10
15,16,83,37,37,54,68,98,15
16,17,68,67,31,87,99,97,12
17,18,76,51,75,49,15,43,57
17,19,37,17,88,35,80,27,51
11,0,63,77,74,39,47,83,11
3,0,97,80,98,10,64,38,57
2,1,38,77,79,47,40,38,40
6,1,60,85,11,45,30,51,89
10,2,55,26,10,23,37,22,16
11,2,55,92,61,73,25,65,32
14,2,65,72,11,14,17,26,18
7,3,49,12,65,92,91,87,15
13,4,72,79,23,21,22,14,42
6,4,53,13,66,39,85,39,14
5,4,42,81,50,21,29,82,48
7,5,65,31,58,18,26,32,75
13,6,33,28,12,81,97,48,11
14,6,67,28,68,60,16,97,78
7,6,11,37,30,49,32,85,93
16,8,86,82,82,14,61,71,68
12,8,38,55,79,40,86,98,68
15,8,10,43,88,16,96,83,18
16,9,67,14,14,94,71,64,90
14,9,48,30,20,30,86,85,43
15,9,58,59,54,42,12,44,67
19,10,93,81,31,52,85,95,70
13,12,35,30,34,45,31,55,26
16,13,51,27,50,56,64,22,91
14,13,17,65,13,28,28,17,18
15,14,73,94,42,17,36,66,64
17,14,13,88,73,95,73,24,91
16,15,90,92,40,35,86,67,76
17,16,42,23,26,94,87,63,28
18,17,80,91,10,96,40,57,10
19,17,80,61,81,60,29,46,79
source,destination
5,7
lower_bound,upperbound
548,822
249.6,312
365.6,544.8
0,601.2
0,694.8
0,526.8
included_node(s)
0
