link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
20,22,91,51,75,33,68,96,53
4,17,35,63,76,76,56,95,50
10,26,62,70,96,96,26,92,14
13,27,15,72,96,96,80,29,52
8,19,78,77,52,55,99,28,96
5,29,15,42,66,54,20,64,38
7,17,56,13,77,51,74,97,78
7,27,43,49,62,34,86,61,21
6,24,92,35,29,35,16,78,48
6,20,68,64,30,53,92,86,45
19,26,75,79,36,79,37,72,40
19,23,83,96,23,85,76,14,25
1,11,25,95,43,67,21,17,41
1,3,63,73,27,16,96,61,19
9,12,32,74,15,72,59,53,65
3,17,66,17,81,65,97,17,68
8,20,40,58,61,62,93,78,99
27,29,22,19,81,72,95,76,97
6,7,13,32,24,21,61,26,90
9,19,44,41,39,69,30,95,57
3,11,91,68,25,14,94,98,25
10,28,60,65,69,73,67,26,18
5,12,80,86,29,57,43,92,73
20,28,22,16,12,59,71,63,82
5,7,99,56,64,32,77,13,89
4,20,81,76,67,90,90,70,56
5,21,70,71,28,12,76,60,37
14,18,38,53,92,88,51,29,55
3,5,87,12,25,40,79,26,51
15,24,25,23,63,21,43,16,71
7,24,65,25,20,61,25,44,95
9,10,40,53,90,26,47,22,94
10,17,12,76,91,49,51,12,73
2,15,79,85,68,19,93,36,61
19,22,46,77,49,74,79,94,47
4,23,81,15,43,94,12,82,70
17,18,46,79,34,63,65,90,90
4,14,54,42,26,25,53,53,25
11,23,76,54,95,81,89,44,81
8,26,39,66,16,51,72,31,90
21,23,75,97,98,30,45,39,22
15,23,52,34,83,60,78,16,73
5,11,74,25,29,88,10,35,67
5,8,52,54,93,49,18,46,15
11,13,67,59,11,28,74,29,44
9,20,96,89,34,60,59,78,33
16,28,19,23,36,14,68,15,35
14,20,98,17,24,81,29,98,43
8,9,19,98,16,32,16,16,30
24,29,22,46,51,77,81,84,78
17,27,94,11,15,12,11,93,91
5,6,62,67,83,37,11,66,98
2,3,34,63,72,51,48,10,86
18,24,37,49,34,59,44,47,26
4,5,74,73,48,48,72,29,42
16,24,33,20,36,73,78,66,38
6,8,18,25,54,11,86,70,73
20,25,96,96,66,12,10,42,69
6,17,23,25,81,61,29,85,83
0,13,58,79,69,94,65,86,24
13,15,21,19,81,23,96,48,92
13,18,78,40,53,74,96,29,40
9,29,88,84,22,20,12,99,71
4,28,76,47,72,62,99,12,66
1,13,19,77,21,84,52,18,92
22,20,34,23,61,84,81,93,70
17,4,19,53,67,18,12,85,88
26,10,56,19,98,99,17,98,44
27,13,41,55,77,99,86,98,47
19,8,85,97,63,89,53,81,31
29,5,85,75,14,50,41,29,86
17,7,16,52,37,81,31,37,21
27,7,89,83,98,12,31,87,94
24,6,21,90,85,38,41,17,53
20,6,58,59,30,30,92,36,26
26,19,57,43,99,82,58,16,90
23,19,69,42,72,50,53,47,76
11,1,67,72,57,34,60,41,14
3,1,17,12,24,63,77,14,33
12,9,40,40,78,35,59,54,59
17,3,42,18,60,11,41,77,82
20,8,63,65,81,27,79,60,76
29,27,92,97,23,62,22,72,57
7,6,28,34,32,14,79,78,68
19,9,90,14,16,76,23,97,93
11,3,66,33,23,10,84,92,51
28,10,52,44,20,77,57,96,96
12,5,99,81,60,40,62,29,28
28,20,25,29,41,12,47,86,20
7,5,27,59,91,91,38,43,42
20,4,57,60,81,34,27,16,94
21,5,88,39,22,77,43,86,65
18,14,96,51,44,65,87,25,34
5,3,97,96,93,44,82,67,27
24,15,64,76,46,39,42,89,83
24,7,15,80,18,49,39,33,26
10,9,84,19,54,80,63,60,87
17,10,35,81,14,99,96,36,71
15,2,23,89,16,11,46,83,22
22,19,25,27,83,79,12,58,86
23,4,73,79,29,89,49,17,54
18,17,98,27,72,51,78,65,98
14,4,31,31,72,22,33,47,97
23,11,62,24,27,53,33,56,10
26,8,71,69,57,42,19,72,14
23,21,79,80,93,42,77,73,76
23,15,71,19,79,35,81,62,90
11,5,41,11,29,44,24,19,80
8,5,99,53,12,28,37,67,80
13,11,78,74,55,51,20,29,23
20,9,71,42,59,69,74,25,91
28,16,41,23,62,29,68,44,62
20,14,42,39,36,68,89,79,52
9,8,26,91,35,31,86,88,10
29,24,59,47,46,34,10,74,82
27,17,84,44,94,45,65,38,97
6,5,44,24,48,83,33,42,51
3,2,63,81,56,63,19,32,41
24,18,83,25,16,37,27,58,25
5,4,59,44,80,47,70,28,24
24,16,81,92,10,54,48,66,35
8,6,92,38,88,61,96,64,71
25,20,48,35,54,24,13,14,79
17,6,39,95,96,20,35,81,59
13,0,90,86,43,57,78,31,89
15,13,64,63,53,15,97,55,62
18,13,96,76,14,21,26,14,38
29,9,74,58,88,37,94,43,38
28,4,90,45,57,67,94,81,85
13,1,20,27,72,22,62,49,50
source,destination
9,0
lower_bound,upperbound
257.6,386.4
87.2,109
190.4,291.6
0,258
0,267.6
0,428.4
included_node(s)
27
