link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,33,83,91,86,19,22,61,34
0,34,26,77,78,56,45,92,41
1,2,37,97,50,22,93,52,75
1,3,35,21,32,65,94,90,50
1,38,33,31,81,24,79,72,88
2,1,35,75,20,74,20,71,63
2,35,56,19,25,99,22,57,25
2,36,22,77,71,99,30,25,36
3,1,79,67,41,43,61,51,55
3,4,11,26,70,36,79,57,99
3,36,42,87,98,70,96,44,29
3,37,77,13,15,65,12,81,60
4,3,60,16,40,20,81,17,47
4,11,89,15,36,32,82,71,66
4,33,33,86,44,99,40,91,83
4,35,86,93,76,44,37,11,67
4,36,70,69,52,23,73,27,46
5,6,46,84,45,95,51,90,91
5,7,62,38,78,51,31,64,65
5,37,56,31,56,77,49,90,40
6,5,81,12,52,84,70,18,66
6,7,18,99,48,83,25,45,15
6,8,97,13,24,41,36,41,10
6,11,79,39,97,84,67,26,28
6,31,72,10,52,16,87,56,91
7,5,90,28,24,79,34,62,52
7,6,72,98,10,14,70,31,42
7,21,23,75,76,62,86,19,56
8,6,47,50,72,62,74,36,89
8,10,65,49,69,66,57,14,91
9,10,69,16,79,84,84,48,60
9,12,82,93,20,71,48,50,24
9,32,82,78,48,22,55,58,32
10,8,58,65,81,58,78,91,87
10,9,69,66,43,88,42,40,64
10,11,67,61,81,89,86,82,20
10,15,83,41,91,32,50,62,13
11,4,26,75,20,88,16,49,42
11,6,41,39,53,88,16,97,98
11,10,62,98,84,28,64,65,20
12,9,79,54,80,76,86,96,93
12,13,73,78,13,58,12,94,27
12,14,91,11,89,83,28,46,70
12,15,39,60,21,48,29,13,40
13,12,24,83,39,43,46,27,83
13,15,77,50,86,83,20,89,54
13,16,78,54,49,83,57,67,59
13,29,84,14,43,18,20,44,82
14,12,75,34,83,40,61,79,97
14,17,40,44,28,34,40,31,24
14,27,93,87,90,47,21,87,22
15,10,56,36,35,76,83,50,25
15,12,11,43,66,18,17,66,82
15,13,90,91,66,79,47,80,74
15,31,36,27,84,60,12,28,44
16,13,73,95,70,76,56,75,73
16,20,42,19,80,58,34,43,78
16,23,60,26,84,27,35,49,76
16,31,86,32,46,39,42,84,30
17,14,41,21,52,20,60,31,68
17,18,25,27,16,83,82,15,29
17,28,55,38,77,23,79,84,42
17,29,24,15,25,43,60,71,82
18,17,97,57,16,57,89,25,13
18,22,66,94,59,33,19,75,81
18,26,45,71,58,32,54,64,98
18,27,26,18,87,46,75,59,23
19,22,49,35,12,55,21,38,84
19,27,23,99,68,72,60,13,92
20,16,57,47,92,86,43,18,22
20,23,64,85,49,35,37,55,94
20,25,55,53,49,48,98,62,85
20,30,82,78,96,97,98,12,91
21,7,55,48,90,19,56,92,27
21,23,84,13,22,86,80,27,25
21,24,97,61,87,40,44,30,37
21,31,84,88,76,54,66,43,71
22,18,24,19,61,31,37,84,36
22,19,43,66,83,10,16,26,19
23,16,60,74,22,84,80,23,68
23,20,17,53,41,18,29,16,51
23,21,88,53,35,47,27,13,83
23,30,16,63,99,60,25,63,83
24,21,18,48,59,78,89,34,33
24,30,78,96,91,26,27,84,57
25,20,94,80,84,72,28,43,79
25,26,43,44,29,54,45,99,58
25,28,21,68,71,37,13,27,36
26,18,54,58,30,89,53,82,17
26,25,29,28,27,83,78,45,40
27,14,52,79,75,99,63,48,94
27,18,70,37,88,72,87,49,88
27,19,36,57,57,58,19,30,34
28,17,28,46,90,43,23,72,38
28,25,29,84,94,30,77,64,91
29,13,92,13,68,81,28,57,16
29,17,26,70,10,27,67,36,88
30,20,46,93,44,28,14,75,15
30,23,94,90,32,89,91,47,52
30,24,39,69,69,51,79,91,81
31,6,55,92,36,15,10,83,79
31,15,20,75,71,24,29,93,99
31,16,84,74,70,89,78,53,66
31,21,38,70,84,12,98,48,70
32,9,27,75,62,85,75,85,26
32,33,31,39,82,37,58,71,44
33,0,87,84,72,94,94,30,59
33,4,12,26,90,39,93,28,49
33,32,97,49,95,59,47,17,70
34,0,82,12,55,94,11,46,68
34,35,62,52,12,75,73,93,69
35,2,66,54,89,29,28,75,73
35,4,71,17,80,93,80,50,51
35,34,30,67,12,35,89,18,14
36,2,36,55,48,97,17,10,58
36,3,11,14,33,20,59,34,99
36,4,25,48,48,98,69,51,46
37,3,69,51,30,51,53,61,17
37,5,74,72,94,99,62,13,87
37,38,69,58,30,49,74,85,53
38,1,50,69,99,87,83,59,47
38,37,79,13,31,98,77,13,81
source,destination
38,1
lower_bound,upperbound
224.8,337.2
173.6,217
312,468
0,315.6
0,238.8
0,297.6
included_node(s)
2
