link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,2,95,30,19,41,67,97,12
0,4,54,63,32,10,63,13,29
0,9,35,72,84,46,37,49,47
0,15,77,34,72,23,67,64,82
0,19,30,22,24,86,36,39,50
1,6,93,35,42,30,84,73,64
1,13,60,38,71,58,25,32,59
1,14,98,71,33,91,66,82,70
2,6,12,96,92,54,85,95,88
2,12,42,15,81,23,61,35,88
3,4,26,67,31,21,59,62,52
3,16,53,87,58,61,55,47,27
3,20,98,23,83,91,83,69,80
4,6,59,49,24,83,67,60,86
4,7,47,80,98,88,18,11,88
4,10,75,76,76,85,44,92,93
4,12,99,85,48,96,49,97,59
4,14,10,27,28,15,28,48,45
4,18,56,88,87,53,46,55,88
5,6,59,20,30,35,83,62,99
5,12,85,37,64,24,74,61,52
5,17,30,68,84,17,29,15,74
6,13,41,92,61,49,41,10,28
6,21,85,43,89,63,27,11,96
7,12,49,31,15,41,98,80,55
8,9,54,91,25,76,37,32,19
8,19,64,92,90,74,87,38,76
9,20,93,79,89,57,45,86,13
10,21,59,66,73,88,77,81,53
11,12,89,96,63,10,28,24,38
11,14,20,64,93,46,62,98,27
14,21,54,86,45,30,96,78,17
15,21,43,59,47,62,82,80,57
16,18,97,89,77,44,89,47,64
17,21,83,72,69,95,63,94,89
18,21,26,71,61,48,70,19,97
2,0,90,24,71,65,73,73,80
4,0,95,62,40,15,41,78,48
9,0,76,94,84,91,37,53,30
15,0,54,20,63,71,20,30,30
19,0,37,67,73,28,92,13,36
6,1,93,61,67,65,48,16,72
13,1,59,59,74,32,65,29,99
14,1,35,81,56,20,37,34,68
6,2,14,62,82,10,67,28,20
12,2,59,39,34,73,73,30,87
4,3,10,57,84,95,34,26,62
16,3,13,47,82,58,16,77,70
20,3,59,19,14,78,53,30,84
6,4,19,98,71,10,70,72,12
7,4,25,19,65,83,51,39,31
10,4,44,46,30,92,28,81,36
12,4,91,66,17,18,51,39,76
14,4,56,12,26,32,44,39,49
18,4,29,41,19,56,97,82,85
6,5,92,88,75,11,12,19,83
12,5,11,93,42,99,71,23,58
17,5,46,34,61,82,85,21,23
13,6,85,67,26,20,47,57,49
21,6,22,59,67,49,11,94,63
12,7,35,30,76,82,13,87,51
9,8,57,84,19,56,61,55,28
19,8,28,97,12,31,97,34,70
20,9,30,41,24,96,47,67,98
21,10,16,35,87,91,50,54,44
12,11,11,69,33,79,23,80,59
14,11,98,12,75,96,70,38,58
21,14,97,11,20,18,75,27,25
21,15,96,32,64,84,16,58,97
18,16,75,58,22,50,59,44,78
21,17,51,21,36,79,86,10,97
21,18,85,51,89,65,60,61,86
source,destination
13,5
lower_bound,upperbound
153.6,230.4
72.8,91
228.8,37.2
0,70.8
0,91.2
0,158.4
included_node(s)
6
