link_source,link_destination,cost,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6
0,3,71,91,71,72,45,82,88
0,6,33,22,14,15,84,53,15
1,18,74,73,96,72,82,88,44
1,6,36,81,98,40,82,82,13
2,10,53,61,64,48,70,43,86
2,3,77,39,13,43,17,26,76
3,9,25,47,35,47,67,49,68
3,16,23,76,52,84,41,26,45
4,5,78,21,32,89,84,77,85
4,7,75,79,93,85,37,43,29
5,8,54,46,76,97,98,60,16
5,12,94,50,15,89,50,40,86
5,16,14,76,38,62,21,48,80
5,7,54,22,74,83,11,95,20
6,16,23,53,80,30,51,96,83
6,7,34,98,71,61,18,24,55
7,16,92,80,52,22,78,18,84
8,12,71,66,34,48,38,90,32
9,16,61,43,99,22,28,18,90
9,10,39,39,59,62,17,39,12
9,18,87,27,96,11,78,24,47
11,16,84,62,90,64,54,18,43
11,12,88,77,96,60,58,71,39
12,13,19,50,71,48,28,66,67
12,15,73,55,36,94,22,31,70
12,16,98,75,69,27,27,29,48
13,14,82,56,53,77,46,55,56
14,16,92,91,78,50,44,79,38
15,16,40,13,46,31,68,46,55
16,17,20,34,60,28,83,41,24
16,18,10,90,58,68,34,23,19
3,0,63,94,17,93,65,81,95
6,0,44,98,64,86,29,85,82
18,1,36,26,16,92,16,63,54
6,1,89,37,67,85,48,25,98
10,2,49,59,80,86,90,80,68
3,2,14,55,19,35,76,80,30
9,3,14,75,55,32,15,65,29
16,3,63,36,84,70,31,59,65
5,4,82,29,94,25,60,19,16
7,4,41,16,48,70,94,98,10
8,5,69,34,22,67,81,19,71
12,5,76,31,99,66,63,11,54
16,5,45,82,76,84,15,99,42
7,5,24,46,86,51,45,14,43
16,6,51,74,41,48,14,97,90
7,6,32,43,99,45,23,75,49
16,7,68,78,38,25,23,74,79
12,8,22,92,66,87,42,49,22
16,9,83,76,99,20,94,83,91
10,9,97,17,88,39,31,66,82
18,9,99,72,62,50,72,63,22
16,11,67,91,89,74,48,53,34
12,11,47,46,46,89,79,37,73
13,12,71,74,85,88,52,29,41
15,12,92,46,78,68,23,75,57
16,12,46,21,15,68,96,18,21
14,13,15,30,39,28,89,37,87
16,14,84,89,56,70,57,16,85
16,15,76,24,13,51,27,55,28
17,16,26,16,51,46,34,68,63
18,16,47,80,66,38,82,81,95
source,destination
0,8
lower_bound,upperbound
177.6,266.4
132,165
261.6,240
0,327.6
0,259.2
0,169.2
included_node(s)
12
